level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	179	1446	-1	
2	1	1	0	0	0	3	102	176	1275	-1	
3	1	1	1	0	0	155	102	24	29	-1	
4	1	1	1	1	0	155	102	24	29	-1	
5	1	1	1	1	1	155	102	24	29	76.259590	®
3	1	1	2	0	0	7	356	172	15	-1	
4	1	1	2	1	0	7	356	172	15	-1	
5	1	1	2	1	1	7	357	38	14	91.349571	a/an
5	1	1	2	1	2	139	356	40	15	50.484024	Ler.a,
3	1	1	3	0	0	139	382	39	14	-1	
4	1	1	3	1	0	139	382	39	14	-1	
5	1	1	3	1	1	139	382	39	14	24.186516	a?)
3	1	1	4	0	0	7	408	171	42	-1	
4	1	1	4	1	0	7	408	171	17	-1	
5	1	1	4	1	1	7	408	78	15	54.076672	abandon”
5	1	1	4	1	2	139	409	39	16	11.830425	[a'bee
4	1	1	4	2	0	139	436	32	14	-1	
5	1	1	4	2	1	139	436	32	14	39.918518	HA
3	1	1	5	0	0	7	458	171	45	-1	
4	1	1	5	1	0	7	458	171	27	-1	
5	1	1	5	1	1	7	458	47	27	91.107162	abide’
5	1	1	5	1	2	139	463	39	15	18.047190	[a'bar
4	1	1	5	2	0	139	489	30	14	-1	
5	1	1	5	2	1	139	489	30	14	44.144714	2
3	1	1	6	0	0	3	513	176	26	-1	
4	1	1	6	1	0	3	513	176	26	-1	
5	1	1	6	1	1	3	513	57	26	96.105164	ability
5	1	1	6	1	2	139	516	40	16	26.839123	[o'bn
3	1	1	7	0	0	7	544	172	15	-1	
4	1	1	7	1	0	7	544	172	15	-1	
5	1	1	7	1	1	7	544	33	14	96.205879	able
5	1	1	7	1	2	140	544	39	15	64.314957	['erba
3	1	1	8	0	0	140	570	39	15	-1	
4	1	1	8	1	0	140	570	39	15	-1	
5	1	1	8	1	1	140	570	39	15	72.159058	AME
3	1	1	9	0	0	8	593	171	27	-1	
4	1	1	9	1	0	8	593	171	27	-1	
5	1	1	9	1	1	8	593	81	27	63.424324	abnormal’
5	1	1	9	1	2	140	598	39	15	33.758736	Ceb'n
3	1	1	10	0	0	7	621	172	27	-1	
4	1	1	10	1	0	7	621	172	27	-1	
5	1	1	10	1	1	7	621	61	27	78.863770	aboard’
5	1	1	10	1	2	140	625	39	13	12.022524	[a'bo:
3	1	1	11	0	0	8	648	171	27	-1	
4	1	1	11	1	0	8	648	171	27	-1	
5	1	1	11	1	1	8	648	63	27	68.810883	abolish’
5	1	1	11	1	2	140	653	39	15	23.404722	[s'bo
3	1	1	12	0	0	8	680	171	15	-1	
4	1	1	12	1	0	8	680	171	15	-1	
5	1	1	12	1	1	8	680	63	14	60.110046	abound’
5	1	1	12	1	2	140	680	39	15	20.297785	[o'bac
3	1	1	13	0	0	8	708	171	43	-1	
4	1	1	13	1	0	8	708	171	15	-1	
5	1	1	13	1	1	8	708	45	13	96.803467	about
5	1	1	13	1	2	140	708	39	15	0.000000	[o'ba
4	1	1	13	2	0	139	739	37	12	-1	
5	1	1	13	2	1	139	739	37	12	95.384590	prep.
3	1	1	14	0	0	8	787	169	43	-1	
4	1	1	14	1	0	8	787	169	16	-1	
5	1	1	14	1	1	8	787	55	14	63.404007	above”
5	1	1	14	1	2	140	788	37	15	42.426079	[e'ba
4	1	1	14	2	0	140	818	36	12	-1	
5	1	1	14	2	1	140	818	36	12	90.348015	prep.
3	1	1	15	0	0	139	840	40	17	-1	
4	1	1	15	1	0	139	840	40	17	-1	
5	1	1	15	1	1	139	840	40	17	33.497421	CI
3	1	1	16	0	0	8	863	171	27	-1	
4	1	1	16	1	0	8	863	171	27	-1	
5	1	1	16	1	1	8	863	65	27	60.583679	abroad”
5	1	1	16	1	2	140	868	39	15	0.000000	[e'bre
3	1	1	17	0	0	139	893	40	16	-1	
4	1	1	17	1	0	139	893	40	16	-1	
5	1	1	17	1	1	139	893	40	16	35.097599	(48
5	1	1	17	1	2	167	889	12	28	56.630096	J
3	1	1	18	0	0	8	917	171	27	-1	
4	1	1	18	1	0	8	917	171	27	-1	
5	1	1	18	1	1	8	917	58	27	40.257156	abrupt’
