level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	187	1446	-1	
2	1	1	0	0	0	0	18	187	1383	-1	
3	1	1	1	0	0	1	18	186	1383	-1	
4	1	1	1	1	0	4	18	183	27	-1	
5	1	1	1	1	1	4	18	83	27	96.188629	indictment
5	1	1	1	1	2	131	22	56	16	39.013977	Cin'dartr
4	1	1	1	2	0	3	46	184	26	-1	
5	1	1	1	2	1	3	46	81	26	96.965675	inexorable
5	1	1	1	2	2	131	50	56	16	62.950275	Lin'eksa
4	1	1	1	3	0	132	77	21	14	-1	
5	1	1	1	3	1	132	77	21	14	37.783276	4B)
4	1	1	1	4	0	3	104	182	16	-1	
5	1	1	1	4	1	3	104	43	13	96.726303	infest
5	1	1	1	4	2	131	104	46	15	53.614998	[in'fest
5	1	1	1	4	3	183	104	2	16	53.614998	]
4	1	1	1	5	0	132	131	21	14	-1	
5	1	1	1	5	1	132	131	21	14	33.130089	4B)
4	1	1	1	6	0	3	158	184	15	-1	
5	1	1	1	6	1	3	158	102	15	82.638184	infringement
5	1	1	1	6	2	131	158	56	15	10.994692	—_[{in'frin
4	1	1	1	7	0	3	181	179	26	-1	
5	1	1	1	7	1	3	181	48	26	96.645012	innate
5	1	1	1	7	2	131	185	51	16	0.000000	Canes]
4	1	1	1	8	0	3	213	184	15	-1	
5	1	1	1	8	1	3	213	70	13	96.903404	insidious
5	1	1	1	8	2	131	213	56	15	21.144867	Lin'sidia
4	1	1	1	9	0	3	236	183	27	-1	
5	1	1	1	9	1	3	236	49	27	96.647034	intake
5	1	1	1	9	2	131	240	55	16	35.000519	['interk]
4	1	1	1	10	0	3	264	184	27	-1	
5	1	1	1	10	1	3	264	78	27	96.966843	intangible
5	1	1	1	10	2	131	268	56	15	53.870232	[in'teend
4	1	1	1	11	0	1	295	182	18	-1	
5	1	1	1	11	1	1	295	49	17	96.044159	juggle
5	1	1	1	11	2	131	296	52	17	25.658197	['dgagel
4	1	1	1	12	0	1	323	186	16	-1	
5	1	1	1	12	1	1	323	92	16	50.719513	jurisdiction
5	1	1	1	12	2	131	323	5	15	19.790459	—[
5	1	1	1	12	3	142	326	45	13	0.000000	dsvori
4	1	1	1	13	0	131	350	54	14	-1	
5	1	1	1	13	1	131	352	38	11	91.333588	(2005
5	1	1	1	13	2	176	350	9	14	80.429001	4
4	1	1	1	14	0	3	373	184	26	-1	
5	1	1	1	14	1	3	373	73	26	90.123138	knee-jerk
5	1	1	1	14	2	129	384	12	7	66.061493	a.
5	1	1	1	14	3	148	377	39	15	54.840893	Afi
4	1	1	1	15	0	3	401	184	24	-1	
5	1	1	1	15	1	3	401	75	24	96.119629	landscape
5	1	1	1	15	2	131	405	56	15	37.801094	(‘leendsk
4	1	1	1	16	0	3	432	183	14	-1	
5	1	1	1	16	1	3	432	52	13	96.747963	lenient
5	1	1	1	16	2	131	432	55	14	6.792650	(‘Lisson
4	1	1	1	17	0	3	456	181	26	-1	
5	1	1	1	17	1	3	456	47	26	94.494576	limbic
5	1	1	1	17	2	131	460	53	15	26.974707	('iumbuk
4	1	1	1	18	0	3	487	182	17	-1	
5	1	1	1	18	1	3	487	45	16	96.480835	lining
5	1	1	1	18	2	130	487	55	17	0.000000	(lain)
4	1	1	1	19	0	3	510	184	27	-1	
5	1	1	1	19	1	3	510	68	27	96.641403	lucrative
5	1	1	1	19	2	130	515	57	15	0.000000	Cihurkrat
4	1	1	1	20	0	2	538	184	26	-1	
5	1	1	1	20	1	2	538	60	26	96.792076	Luddite
5	1	1	1	20	2	130	542	56	15	17.080402	("ladatt
5	1	1	1	20	3	182	538	5	27	34.124889	)
4	1	1	1	21	0	131	569	56	14	-1	
