level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	179	1446	-1	
2	1	1	0	0	0	21	23	158	1412	-1	
3	1	1	1	0	0	21	23	158	1412	-1	
4	1	1	1	1	0	21	23	157	25	-1	
5	1	1	1	1	1	21	23	41	25	96.319359	body
5	1	1	1	1	2	158	27	20	16	43.422527	("'b
4	1	1	1	2	0	157	54	22	15	-1	
5	1	1	1	2	1	157	54	22	15	32.855202	Ce
4	1	1	1	3	0	25	77	154	27	-1	
5	1	1	1	3	1	25	77	35	27	86.332657	boil’
5	1	1	1	3	2	158	84	21	13	74.933151	(bs
4	1	1	1	4	0	157	107	22	16	-1	
5	1	1	1	4	1	157	107	22	16	52.816711	Ci
4	1	1	1	5	0	22	132	157	26	-1	
5	1	1	1	5	1	22	132	42	26	52.273121	bold’
5	1	1	1	5	2	158	135	21	15	52.392441	Ci
4	1	1	1	6	0	158	161	21	15	-1	
5	1	1	1	6	1	158	161	21	15	15.699396	a
4	1	1	1	7	0	22	184	157	27	-1	
5	1	1	1	7	1	22	184	50	27	77.924347	bomb!
5	1	1	1	7	2	158	189	21	15	67.932487	(be
4	1	1	1	8	0	26	215	153	15	-1	
5	1	1	1	8	1	26	215	42	15	81.928329	bond’
5	1	1	1	8	2	158	216	21	13	77.942688	(be
4	1	1	1	9	0	159	245	20	13	-1	
5	1	1	1	9	1	159	245	20	13	59.586029	(pl
4	1	1	1	10	0	158	268	21	15	-1	
5	1	1	1	10	1	158	268	21	15	37.783333	®@
4	1	1	1	11	0	158	294	21	15	-1	
5	1	1	1	11	1	158	294	21	15	15.144777	Cf
4	1	1	1	12	0	26	316	153	29	-1	
5	1	1	1	12	1	26	316	42	29	94.318199	bone’
5	1	1	1	12	2	159	321	20	16	45.643524	[bs
4	1	1	1	13	0	26	349	153	16	-1	
5	1	1	1	13	1	26	350	48	13	95.508469	bonus
5	1	1	1	13	2	159	349	20	16	41.704025	['b
4	1	1	1	14	0	27	377	152	15	-1	
5	1	1	1	14	1	27	377	38	13	96.675003	book
5	1	1	1	14	2	159	377	20	15	43.654762	Lo
4	1	1	1	15	0	158	403	21	15	-1	
5	1	1	1	15	1	158	403	21	15	0.000000	C#
4	1	1	1	16	0	27	429	152	16	-1	
5	1	1	1	16	1	27	429	51	14	22.330151	boom"
5	1	1	1	16	2	159	430	20	15	66.536911	Cb
4	1	1	1	17	0	159	456	20	15	-1	
5	1	1	1	17	1	159	456	20	15	74.327629	0}
4	1	1	1	18	0	159	482	20	15	-1	
5	1	1	1	18	1	159	482	20	15	54.562088	Cf
4	1	1	1	19	0	23	505	156	28	-1	
5	1	1	1	19	1	23	505	51	28	91.874802	boost’
5	1	1	1	19	2	159	510	20	15	64.628181	Co
4	1	1	1	20	0	23	532	156	27	-1	
5	1	1	1	20	1	23	532	42	27	36.848034	boot’
5	1	1	1	20	2	159	537	20	15	74.388977	Co
4	1	1	1	21	0	159	563	20	15	-1	
5	1	1	1	21	1	159	563	20	15	64.760902	Cf
4	1	1	1	22	0	160	589	12	14	-1	
5	1	1	1	22	1	160	589	12	14	55.183811	sik
4	1	1	1	23	0	28	611	151	29	-1	
5	1	1	1	23	1	28	611	48	29	17.291727	booth’
5	1	1	1	23	2	159	616	20	16	72.740273	Co
4	1	1	1	24	0	28	639	151	27	-1	
5	1	1	1	24	1	28	639	62	27	69.642860	border’
5	1	1	1	24	2	160	644	19	15	69.659569	C'b
4	1	1	1	25	0	159	670	20	14	-1	
5	1	1	1	25	1	159	670	20	14	38.256645	4.
4	1	1	1	26	0	28	696	151	14	-1	
5	1	1	1	26	1	28	696	38	14	71.671638	bore’
5	1	1	1	26	2	159	697	20	13	46.315239	Ch
4	1	1	1	27	0	159	723	20	16	-1	
5	1	1	1	27	1	159	723	20	16	0.000000	C®
4	1	1	1	28	0	159	750	20	14	-1	
5	1	1	1	28	1	159	750	20	14	0.109510	cy
4	1	1	1	29	0	28	777	151	15	-1	
5	1	1	1	29	1	28	777	46	13	81.797333	born”
5	1	1	1	29	2	160	777	19	15	46.842407	Co:
4	1	1	1	30	0	160	803	13	14	-1	
5	1	1	1	30	1	160	803	13	14	44.591560	ay
4	1	1	1	31	0	24	825	155	28	-1	
5	1	1	1	31	1	24	825	70	28	67.554871	borrow’
5	1	1	1	31	2	160	830	19	16	54.114929	['b
4	1	1	1	32	0	24	853	155	27	-1	
5	1	1	1	32	1	24	853	43	27	38.027817	boss*
5	1	1	1	32	2	160	858	19	15	62.438858	Cor
4	1	1	1	33	0	159	884	20	15	-1	
5	1	1	1	33	1	159	884	20	15	16.087275	(®
4	1	1	1	34	0	24	906	155	28	-1	
5	1	1	1	34	1	24	906	39	28	96.515388	both
5	1	1	1	34	2	159	911	20	15	48.202621	Cbs
4	1	1	1	35	0	24	934	155	27	-1	
5	1	1	1	35	1	24	934	60	27	68.114891	bother’
5	1	1	1	35	2	160	939	19	15	18.825426	('b
4	1	1	1	36	0	24	987	155	28	-1	
5	1	1	1	36	1	24	987	65	28	92.300224	bottom’
5	1	1	1	36	2	160	992	19	15	0.000000	['b
4	1	1	1	37	0	160	1018	19	14	-1	
5	1	1	1	37	1	160	1018	19	14	38.677082	wi
4	1	1	1	38	0	160	1044	14	14	-1	
5	1	1	1	38	1	160	1044	14	14	44.426098	it
4	1	1	1	39	0	24	1066	155	28	-1	
5	1	1	1	39	1	24	1066	56	28	81.530220	bound’
5	1	1	1	39	2	160	1071	19	15	56.048439	Cbs
4	1	1	1	40	0	159	1099	20	12	-1	
5	1	1	1	40	1	159	1103	12	8	68.563103	a,
5	1	1	1	40	2	174	1095	4	23	68.563103	|
4	1	1	1	41	0	160	1124	19	13	-1	
5	1	1	1	41	1	160	1124	19	13	41.035686	®
4	1	1	1	42	0	160	1149	19	14	-1	
5	1	1	1	42	1	160	1149	19	14	38.479263	=
4	1	1	1	43	0	27	1176	152	15	-1	
5	1	1	1	43	1	27	1176	81	15	45.171288	boundary”
5	1	1	1	43	2	160	1176	19	15	47.034534	C't
4	1	1	1	44	0	27	1203	152	13	-1	
5	1	1	1	44	1	27	1203	27	13	95.726959	box
5	1	1	1	44	2	159	1203	20	13	68.231140	(br
4	1	1	1	45	0	159	1229	20	15	-1	
5	1	1	1	45	1	159	1229	20	15	62.459164	Cf
4	1	1	1	46	0	27	1256	152	15	-1	
5	1	1	1	46	1	27	1256	27	15	96.865891	boy
5	1	1	1	46	2	159	1259	20	12	56.287636	Cb
4	1	1	1	47	0	27	1278	152	25	-1	
