level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	184	1446	-1	
2	1	1	0	0	0	0	15	184	1382	-1	
3	1	1	1	0	0	29	15	155	27	-1	
4	1	1	1	1	0	29	15	155	27	-1	
5	1	1	1	1	1	29	15	69	27	50.814087	spelling’
5	1	1	1	1	2	162	20	22	16	59.803001	C's
3	1	1	2	0	0	29	47	155	18	-1	
4	1	1	2	1	0	29	47	155	18	-1	
5	1	1	2	1	1	29	47	55	18	48.645737	spend'*
5	1	1	2	1	2	161	48	23	16	80.001915	(sp
3	1	1	3	0	0	29	69	155	30	-1	
4	1	1	3	1	0	29	69	155	30	-1	
5	1	1	3	1	1	29	69	56	30	76.423759	sphere!
5	1	1	3	1	2	162	76	22	13	84.974174	(sf
3	1	1	4	0	0	161	104	23	13	-1	
4	1	1	4	1	0	161	104	23	13	-1	
5	1	1	4	1	1	161	104	23	13	12.968998	SMe
3	1	1	5	0	0	29	126	155	25	-1	
4	1	1	5	1	0	29	126	155	25	-1	
5	1	1	5	1	1	29	126	39	25	77.771370	spill’
5	1	1	5	1	2	162	135	22	11	73.939224	(sp
3	1	1	6	0	0	0	157	184	72	-1	
4	1	1	6	1	0	0	157	184	18	-1	
5	1	1	6	1	1	0	157	2	14	20.045055	|
5	1	1	6	1	2	29	158	37	17	81.734352	spin’
5	1	1	6	1	3	162	159	22	15	21.735392	(sp
4	1	1	6	2	0	0	183	184	20	-1	
5	1	1	6	2	1	0	183	5	13	14.726267	|
5	1	1	6	2	2	29	187	45	16	84.655060	spirit’
5	1	1	6	2	3	161	187	23	15	80.867004	C's
4	1	1	6	3	0	162	215	22	14	-1	
5	1	1	6	3	1	162	215	22	14	72.064636	(pl
3	1	1	7	0	0	29	231	155	30	-1	
4	1	1	7	1	0	29	231	155	30	-1	
5	1	1	7	1	1	29	231	75	30	95.111343	spiritual’
5	1	1	7	1	2	162	241	22	15	54.675362	['s
3	1	1	8	0	0	29	264	155	27	-1	
4	1	1	8	1	0	29	264	155	27	-1	
5	1	1	8	1	1	29	264	42	27	86.555328	spite’
5	1	1	8	1	2	162	269	22	16	71.981216	(sp
3	1	1	9	0	0	162	296	22	13	-1	
4	1	1	9	1	0	162	296	22	13	-1	
5	1	1	9	1	1	162	296	22	13	50.597412	Ai
3	1	1	10	0	0	0	322	184	69	-1	
4	1	1	10	1	0	16	322	168	17	-1	
5	1	1	10	1	1	16	324	2	7	84.903496	|
5	1	1	10	1	2	29	322	55	17	69.440163	splash’
5	1	1	10	1	3	162	323	22	16	51.782867	[sp
4	1	1	10	2	0	0	350	184	15	-1	
5	1	1	10	2	1	0	351	3	12	51.406101	j
5	1	1	10	2	2	163	350	21	15	23.297195	Se
4	1	1	10	3	0	162	377	22	14	-1	
5	1	1	10	3	1	162	377	22	14	34.962009	Si
3	1	1	11	0	0	0	403	184	44	-1	
4	1	1	11	1	0	0	403	184	14	-1	
5	1	1	11	1	1	0	403	5	14	42.243835	i
5	1	1	11	1	2	161	403	23	14	45.740467	Ses
4	1	1	11	2	0	29	430	155	17	-1	
5	1	1	11	2	1	29	430	72	17	87.102211	splendid’
5	1	1	11	2	2	162	431	22	15	38.428383	['s
3	1	1	12	0	0	29	454	155	28	-1	
4	1	1	12	1	0	29	454	155	28	-1	
5	1	1	12	1	1	29	454	41	28	60.921417	split
5	1	1	12	1	2	162	458	22	16	73.085052	[sp
3	1	1	13	0	0	29	481	155	28	-1	
4	1	1	13	1	0	29	481	155	28	-1	
5	1	1	13	1	1	29	481	42	28	76.194473	spoil!
5	1	1	13	1	2	162	486	22	16	80.861847	(sp
3	1	1	14	0	0	162	513	22	14	-1	
4	1	1	14	1	0	162	513	22	14	-1	
5	1	1	14	1	1	162	513	22	14	81.857170	Ali
3	1	1	15	0	0	29	536	155	25	-1	
4	1	1	15	1	0	29	536	155	25	-1	
5	1	1	15	1	1	29	536	94	25	86.755669	spokesman’
