level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	184	1446	-1	
2	1	1	0	0	0	0	19	184	1379	-1	
3	1	1	1	0	0	160	19	24	15	-1	
4	1	1	1	1	0	160	19	24	15	-1	
5	1	1	1	1	1	160	19	24	15	59.224514	ni
3	1	1	2	0	0	26	46	158	69	-1	
4	1	1	2	1	0	26	46	158	17	-1	
5	1	1	2	1	1	26	46	103	17	76.659019	magnificent’
5	1	1	2	1	2	159	47	25	16	19.993477	[ms
4	1	1	2	2	0	26	65	158	30	-1	
5	1	1	2	2	1	26	65	72	30	67.618347	magnify!
5	1	1	2	2	2	159	75	25	15	71.258652	C'n
4	1	1	2	3	0	159	102	22	13	-1	
5	1	1	2	3	1	159	102	22	13	42.437935	th
3	1	1	3	0	0	26	125	158	48	-1	
4	1	1	3	1	0	27	125	157	28	-1	
5	1	1	3	1	1	27	125	89	28	67.517456	magnitude!
5	1	1	3	1	2	159	130	25	15	45.308846	['m
4	1	1	3	2	0	22	153	162	27	-1	
5	1	1	3	2	1	22	153	48	27	75.780075	maid’
5	1	1	3	2	2	159	158	25	15	63.840759	Lime
3	1	1	4	0	0	0	185	184	71	-1	
4	1	1	4	1	0	0	185	184	16	-1	
5	1	1	4	1	1	0	194	2	3	0.000000	|
5	1	1	4	1	2	26	185	41	14	67.542908	mail’
5	1	1	4	1	3	159	186	25	15	67.164787	Lime
4	1	1	4	2	0	23	207	161	30	-1	
5	1	1	4	2	1	23	207	47	30	52.442532	main’
5	1	1	4	2	2	159	213	25	16	46.832127	Cm
4	1	1	4	3	0	22	236	162	27	-1	
5	1	1	4	3	1	22	236	85	27	45.278660	mainland’
5	1	1	4	3	2	159	241	25	15	6.582832	['m
3	1	1	5	0	0	0	268	184	41	-1	
4	1	1	5	1	0	0	268	184	16	-1	
5	1	1	5	1	1	0	278	2	2	21.805763	|
5	1	1	5	1	2	27	268	83	14	33.730656	maintain”
5	1	1	5	1	3	159	269	25	15	52.756081	Lm
4	1	1	5	2	0	162	296	19	13	-1	
5	1	1	5	2	1	162	296	19	13	21.170467	wR,
3	1	1	6	0	0	27	323	157	15	-1	
