level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	184	1446	-1	
2	1	1	0	0	0	0	27	184	1378	-1	
3	1	1	1	0	0	26	27	158	17	-1	
4	1	1	1	1	0	26	27	158	17	-1	
5	1	1	1	1	1	26	27	92	17	37.914852	everybody"
5	1	1	1	1	2	159	28	25	15	63.974987	['e
3	1	1	2	0	0	0	55	184	44	-1	
4	1	1	2	1	0	0	55	184	16	-1	
5	1	1	2	1	1	0	59	2	8	9.503870	|
5	1	1	2	1	2	26	55	78	16	53.752022	everyday’
5	1	1	2	1	3	159	56	25	15	80.824760	Cle
4	1	1	2	2	0	26	82	158	17	-1	
5	1	1	2	2	1	26	82	77	17	45.122307	everyone”
5	1	1	2	2	2	159	83	25	14	70.360641	Ces
3	1	1	3	0	0	0	110	184	44	-1	
4	1	1	3	1	0	0	110	184	17	-1	
5	1	1	3	1	1	0	115	1	8	41.353043	|
5	1	1	3	1	2	26	110	98	17	70.895828	everything’
5	1	1	3	1	3	137	101	11	30	34.837227	—
5	1	1	3	1	4	160	111	24	15	34.837227	['e
4	1	1	3	2	0	26	138	158	16	-1	
5	1	1	3	2	1	26	139	99	15	44.415359	everywhere’
5	1	1	3	2	2	160	138	24	16	37.937309	[er
3	1	1	4	0	0	0	165	184	72	-1	
4	1	1	4	1	0	0	165	184	16	-1	
5	1	1	4	1	1	0	171	2	7	31.395699	|
5	1	1	4	1	2	13	161	8	27	77.783279	|
5	1	1	4	1	3	26	165	79	14	26.099987	evidence”
5	1	1	4	1	4	160	166	24	15	0.000000	Cle
4	1	1	4	2	0	26	194	158	15	-1	
5	1	1	4	2	1	26	194	60	13	93.211205	evident
5	1	1	4	2	2	160	194	24	15	76.169579	Cle
4	1	1	4	3	0	22	217	162	26	-1	
5	1	1	4	3	1	22	217	37	26	70.665604	evil’
5	1	1	4	3	2	160	222	24	15	53.959419	Ci
3	1	1	5	0	0	0	246	184	100	-1	
4	1	1	5	1	0	0	246	184	18	-1	
5	1	1	5	1	1	0	246	2	15	73.047745	||
5	1	1	5	1	2	26	248	87	14	81.730362	evolution”
5	1	1	5	1	3	160	249	24	15	26.818867	Cain
4	1	1	5	2	0	26	277	158	15	-1	
5	1	1	5	2	1	26	277	58	13	50.092911	evolve”
5	1	1	5	2	2	160	277	24	15	16.638632	fh'v
4	1	1	5	3	0	27	304	156	18	-1	
5	1	1	5	3	1	27	305	47	13	74.875969	exact’
5	1	1	5	3	2	160	304	23	18	54.532833	Lig!
4	1	1	5	4	0	159	330	24	16	-1	
5	1	1	5	4	1	159	330	24	16	22.303896	Ct
3	1	1	6	0	0	0	357	184	427	-1	
4	1	1	6	1	0	0	357	183	19	-1	
5	1	1	6	1	1	0	357	2	5	45.310783	|
5	1	1	6	1	2	27	358	94	16	92.489365	exaggerate’
5	1	1	6	1	3	160	359	23	17	27.226982	Lig’
4	1	1	6	2	0	27	385	156	18	-1	
5	1	1	6	2	1	27	385	46	15	48.184830	exam!
5	1	1	6	2	2	160	386	23	17	87.958290	Lig!
4	1	1	6	3	0	27	403	154	32	-1	
5	1	1	6	3	1	27	403	76	32	75.966316	examine"
5	1	1	6	3	2	160	414	21	17	83.568062	Lig!
4	1	1	6	4	0	27	432	156	30	-1	
5	1	1	6	4	1	27	432	67	30	96.553123	example
5	1	1	6	4	2	160	442	23	17	70.868774	Lig!
4	1	1	6	5	0	27	464	154	29	-1	
5	1	1	6	5	1	27	464	53	29	94.627518	exceed
5	1	1	6	5	2	160	469	21	16	72.058357	[ik
4	1	1	6	6	0	27	496	154	17	-1	
5	1	1	6	6	1	27	496	99	17	66.434151	exceedingly!
5	1	1	6	6	2	160	497	21	15	42.903534	[ik
4	1	1	6	7	0	27	525	154	15	-1	
5	1	1	6	7	1	27	525	44	13	85.679367	excel’
5	1	1	6	7	2	160	525	21	15	58.704208	(ik
4	1	1	6	8	0	27	547	157	27	-1	
5	1	1	6	8	1	27	547	77	27	44.161163	excellent!
5	1	1	6	8	2	160	552	24	15	50.389233	[lel
4	1	1	6	9	0	0	579	184	17	-1	
5	1	1	6	9	1	0	581	4	10	58.951843	.
5	1	1	6	9	2	14	575	7	25	95.227142	|
5	1	1	6	9	3	27	579	61	17	9.640961	except’
5	1	1	6	9	4	160	580	24	15	57.095467	Lik’
4	1	1	6	10	0	27	604	154	28	-1	
5	1	1	6	10	1	27	604	83	28	67.687691	exception’
5	1	1	6	10	2	160	607	21	16	72.844757	Ok
4	1	1	6	11	0	27	634	154	17	-1	
5	1	1	6	11	1	27	634	101	17	62.014252	exceptional”
5	1	1	6	11	2	160	635	21	15	38.160606	[ik
4	1	1	6	12	0	27	662	157	15	-1	
5	1	1	6	12	1	27	662	55	14	39.888187	excess’
5	1	1	6	12	2	161	663	23	14	67.489662	(ik
4	1	1	6	13	0	161	691	23	11	-1	
5	1	1	6	13	1	161	691	23	11	72.071854	Cex
4	1	1	6	14	0	27	712	154	28	-1	
5	1	1	6	14	1	27	712	80	28	76.396225	excessive’
5	1	1	6	14	2	160	717	21	15	80.083084	Ok
4	1	1	6	15	0	0	742	184	18	-1	
5	1	1	6	15	1	0	742	4	12	3.567581	»
5	1	1	6	15	2	15	738	5	30	95.570847	|
5	1	1	6	15	3	27	743	85	17	0.000000	exchange’
5	1	1	6	15	4	161	744	23	16	65.966972	(ik
4	1	1	6	16	0	160	771	24	13	-1	
5	1	1	6	16	1	160	771	24	13	65.133003	nC
3	1	1	7	0	0	0	795	181	46	-1	
4	1	1	7	1	0	0	795	181	18	-1	
5	1	1	7	1	1	0	795	3	13	75.615921	|
5	1	1	7	1	2	27	797	53	14	77.652283	excite’
5	1	1	7	1	3	161	798	20	15	83.063271	(ik
4	1	1	7	2	0	27	821	154	28	-1	
5	1	1	7	2	1	27	821	94	28	55.147034	excitement’
5	1	1	7	2	2	161	826	20	15	71.124191	{ik
3	1	1	8	0	0	0	852	184	42	-1	
4	1	1	8	1	0	0	852	184	14	-1	
5	1	1	8	1	1	0	859	4	4	56.201355	.
5	1	1	8	1	2	161	852	23	14	10.689383	od
4	1	1	8	2	0	28	879	154	15	-1	
5	1	1	8	2	1	28	879	66	14	83.964745	exclaim’
5	1	1	8	2	2	161	879	21	15	71.965813	[ik
3	1	1	9	0	0	0	906	184	69	-1	
4	1	1	9	1	0	0	906	182	16	-1	
5	1	1	9	1	1	0	906	4	11	16.212063	1
5	1	1	9	1	2	13	902	8	27	62.987442	|
5	1	1	9	1	3	28	907	65	13	78.075989	exclude’
5	1	1	9	1	4	161	907	21	15	73.847099	(ik
4	1	1	9	2	0	28	934	154	16	-1	
5	1	1	9	2	1	28	934	78	14	38.797485	exclusive’
5	1	1	9	2	2	112	935	3	3	38.797485	”
5	1	1	9	2	3	161	935	21	15	63.441864	ik
4	1	1	9	3	0	161	961	23	14	-1	
5	1	1	9	3	1	161	961	23	14	44.093155	O3
3	1	1	10	0	0	160	987	24	15	-1	
4	1	1	10	1	0	160	987	24	15	-1	
5	1	1	10	1	1	160	987	24	15	28.747135	CR
3	1	1	11	0	0	28	1015	156	149	-1	
4	1	1	11	1	0	28	1015	154	15	-1	
5	1	1	11	1	1	28	1016	56	12	73.914528	excuse’
5	1	1	11	1	2	161	1015	21	15	50.936134	(ik
4	1	1	11	2	0	28	1041	156	18	-1	
5	1	1	11	2	1	28	1041	86	14	87.765472	executive”
5	1	1	11	2	2	161	1042	23	17	41.332760	[ig
4	1	1	11	3	0	28	1059	156	30	-1	
5	1	1	11	3	1	28	1059	86	30	61.448254	exemplify’
5	1	1	11	3	2	161	1069	23	17	95.173180	Lig
4	1	1	11	4	0	28	1087	156	30	-1	
5	1	1	11	4	1	28	1087	62	30	65.458939	exempt!
5	1	1	11	4	2	161	1097	23	17	94.731705	Lig
4	1	1	11	5	0	28	1124	156	15	-1	
5	1	1	11	5	1	28	1124	71	14	69.773773	exercise’
5	1	1	11	5	2	161	1124	23	15	37.984890	Cle
4	1	1	11	6	0	162	1150	22	14	-1	
5	1	1	11	6	1	162	1150	22	14	39.246059	i!
3	1	1	12	0	0	0	1176	184	121	-1	
4	1	1	12	1	0	1	1176	183	15	-1	
5	1	1	12	1	1	1	1177	4	11	51.849815	J
5	1	1	12	1	2	163	1176	21	15	15.839128	Bt
4	1	1	12	2	0	0	1203	184	18	-1	
5	1	1	12	2	1	0	1203	5	10	11.776123	«|
5	1	1	12	2	2	28	1205	46	12	24.955425	exert’
5	1	1	12	2	3	161	1204	23	17	66.384018	Lig
4	1	1	12	3	0	0	1230	184	14	-1	
5	1	1	12	3	1	0	1230	2	11	0.000000	:
5	1	1	12	3	2	161	1230	23	14	39.787788	we
4	1	1	12	4	0	28	1252	156	26	-1	
5	1	1	12	4	1	28	1252	68	26	48.583294	exhaust’
5	1	1	12	4	2	161	1257	23	17	62.657467	ig
4	1	1	12	5	0	163	1283	13	14	-1	
5	1	1	12	5	1	163	1283	13	14	35.068913	BR
3	1	1	13	0	0	0	1300	184	105	-1	
4	1	1	13	1	0	28	1300	156	31	-1	
5	1	1	13	1	1	28	1300	62	31	56.051765	exhibit!
5	1	1	13	1	2	161	1310	23	17	80.338371	Lig
4	1	1	13	2	0	164	1336	20	15	-1	
5	1	1	13	2	1	164	1336	20	15	0.000000	%)
4	1	1	13	3	0	0	1364	184	14	-1	
5	1	1	13	3	1	0	1364	5	14	71.758957	)
5	1	1	13	3	2	14	1360	9	25	94.408623	|
5	1	1	13	3	3	28	1364	88	13	79.797737	exhibition’
5	1	1	13	3	4	162	1364	22	14	70.443466	Ciel
4	1	1	13	4	0	161	1389	23	16	-1	
5	1	1	13	4	1	161	1389	23	16	43.684002	Ci
