level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	179	1446	-1	
2	1	1	0	0	0	26	25	153	1407	-1	
3	1	1	1	0	0	26	25	153	1407	-1	
4	1	1	1	1	0	26	25	151	15	-1	
5	1	1	1	1	1	26	26	63	13	96.426041	another
5	1	1	1	1	2	158	25	19	15	0.000000	[o!
4	1	1	1	2	0	159	52	13	14	-1	
5	1	1	1	2	1	159	52	13	14	10.440054	ay
4	1	1	1	3	0	26	80	153	15	-1	
5	1	1	1	3	1	26	84	59	9	96.034462	answer
5	1	1	1	3	2	159	80	20	15	11.937332	['a
4	1	1	1	4	0	158	106	21	15	-1	
5	1	1	1	4	1	158	106	21	15	28.036671	Cf
4	1	1	1	5	0	26	129	152	28	-1	
5	1	1	1	5	1	26	129	30	28	71.298325	ant!
5	1	1	1	5	2	159	134	19	15	41.673515	Ce
4	1	1	1	6	0	26	152	152	31	-1	
5	1	1	1	6	1	26	152	87	31	85.444550	anticipate’
5	1	1	1	6	2	159	162	19	15	78.512627	Cee
4	1	1	1	7	0	159	188	20	14	-1	
5	1	1	1	7	1	159	188	20	14	47.522736	tf
4	1	1	1	8	0	27	211	151	28	-1	
5	1	1	1	8	1	27	211	65	28	81.027306	antique’
5	1	1	1	8	2	159	216	19	15	54.141621	[ee
4	1	1	1	9	0	27	234	151	31	-1	
5	1	1	1	9	1	27	234	64	31	46.799500	anxiety!
5	1	1	1	9	2	159	244	19	15	51.932392	(ee
4	1	1	1	10	0	27	267	152	27	-1	
5	1	1	1	10	1	27	267	68	27	66.783501	anxious‘
5	1	1	1	10	2	160	272	19	15	67.626419	(a
4	1	1	1	11	0	160	299	13	14	-1	
5	1	1	1	11	1	160	299	13	14	34.272789	BI
4	1	1	1	12	0	27	326	152	16	-1	
5	1	1	1	12	1	27	330	29	12	96.458961	any
5	1	1	1	12	2	160	326	19	15	70.825470	['e
4	1	1	1	13	0	160	352	12	15	-1	
5	1	1	1	13	1	160	352	12	15	33.827290	ff
4	1	1	1	14	0	27	380	152	16	-1	
5	1	1	1	14	1	27	380	67	16	0.000000	anyone’
5	1	1	1	14	2	160	381	19	14	30.533310	be
4	1	1	1	15	0	27	408	152	16	-1	
5	1	1	1	15	1	27	408	83	16	51.708130	anything”
5	1	1	1	15	2	160	408	19	16	67.342278	[le
