level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	184	1446	-1	
2	1	1	0	0	0	20	19	164	1380	-1	
3	1	1	1	0	0	20	19	164	1380	-1	
4	1	1	1	1	0	20	19	164	27	-1	
5	1	1	1	1	1	20	19	52	27	45.972710	admit’
5	1	1	1	1	2	153	24	31	15	26.626125	[ed
4	1	1	1	2	0	153	50	31	15	-1	
5	1	1	1	2	1	153	50	31	15	78.934814	ABi
4	1	1	1	3	0	20	73	164	28	-1	
5	1	1	1	3	1	20	73	91	28	76.929619	adolescent’
5	1	1	1	3	2	153	78	31	15	36.046448	(eed
4	1	1	1	4	0	20	105	164	17	-1	
5	1	1	1	4	1	20	105	55	17	54.566216	adopt”
5	1	1	1	4	2	153	106	31	15	66.051552	[ola
4	1	1	1	5	0	153	132	31	16	-1	
5	1	1	1	5	1	153	132	31	16	8.989258	Ce
4	1	1	1	6	0	20	159	161	16	-1	
5	1	1	1	6	1	20	159	49	14	80.725494	adore’
5	1	1	1	6	2	153	160	28	15	7.887802	(ola
4	1	1	1	7	0	20	187	164	16	-1	
5	1	1	1	7	1	20	187	52	14	77.211777	adult”
5	1	1	1	7	2	153	188	31	15	53.177837	[eed
4	1	1	1	8	0	20	214	160	17	-1	
5	1	1	1	8	1	20	214	75	15	32.607033	advance”
5	1	1	1	8	2	153	215	27	16	48.941803	(od!
4	1	1	1	9	0	153	241	30	14	-1	
5	1	1	1	9	1	149	237	14	27	27.243828	fe
5	1	1	1	9	2	169	237	14	27	63.015747	it
4	1	1	1	10	0	20	269	160	16	-1	
5	1	1	1	10	1	20	269	80	14	84.018066	advanced’
5	1	1	1	10	2	153	270	27	15	61.778015	(ea!
4	1	1	1	11	0	153	296	31	15	-1	
5	1	1	1	11	1	153	296	31	15	30.216389	CR
4	1	1	1	12	0	20	323	161	16	-1	
5	1	1	1	12	1	20	323	93	16	51.756420	advantage’
5	1	1	1	12	2	124	319	13	29	30.296673	=
5	1	1	1	12	3	154	324	27	15	50.966568	[od
4	1	1	1	13	0	153	350	31	15	-1	
5	1	1	1	13	1	153	350	12	14	85.149284	fit
5	1	1	1	13	2	173	355	11	10	24.927143	54
4	1	1	1	14	0	21	373	163	28	-1	
5	1	1	1	14	1	21	373	57	28	59.301510	advent!
5	1	1	1	14	2	154	378	30	14	6.140614	(‘exe
4	1	1	1	15	0	153	404	31	14	-1	
5	1	1	1	15	1	153	404	31	14	59.690163	3
4	1	1	1	16	0	21	427	159	29	-1	
5	1	1	1	16	1	21	427	85	29	77.923973	adventure’
5	1	1	1	16	2	154	432	26	16	25.318136	(od!
4	1	1	1	17	0	21	455	163	27	-1	
5	1	1	1	17	1	21	455	84	27	85.266586	advertise”
5	1	1	1	17	2	154	460	30	13	8.573885	['eec
4	1	1	1	18	0	21	484	159	26	-1	
5	1	1	1	18	1	21	484	55	26	74.934906	advice’
5	1	1	1	18	2	154	488	26	15	50.493717	[oa'
4	1	1	1	19	0	21	510	163	28	-1	
5	1	1	1	19	1	21	510	65	28	89.858994	adverse’
