level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	179	1446	-1	
2	1	1	0	0	0	23	22	156	1408	-1	
3	1	1	1	0	0	25	22	154	152	-1	
4	1	1	1	1	0	158	22	21	16	-1	
5	1	1	1	1	1	158	22	21	16	4.268312	C4
4	1	1	1	2	0	25	46	153	26	-1	
5	1	1	1	2	1	25	46	75	26	96.192139	awkward
5	1	1	1	2	2	158	50	20	15	28.441521	Cio
4	1	1	1	3	0	26	72	153	28	-1	
5	1	1	1	3	1	26	72	36	28	58.504738	axis’
5	1	1	1	3	2	158	77	21	16	52.076839	[a
4	1	1	1	4	0	26	157	153	17	-1	
5	1	1	1	4	1	26	157	47	17	59.032318	baby”
5	1	1	1	4	2	158	158	21	15	60.877548	Cb
3	1	1	2	0	0	27	184	152	70	-1	
4	1	1	2	1	0	159	184	20	15	-1	
5	1	1	2	1	1	159	184	20	15	49.131794	JU
4	1	1	2	2	0	27	207	152	27	-1	
5	1	1	2	2	1	27	207	73	27	43.723606	bachelor’
5	1	1	2	2	2	159	211	20	16	52.773888	('b
4	1	1	2	3	0	27	239	152	15	-1	
5	1	1	2	3	1	27	239	37	13	96.853409	back
5	1	1	2	3	2	159	239	20	15	46.773018	(be
3	1	1	3	0	0	159	265	20	14	-1	
4	1	1	3	1	0	159	265	20	14	-1	
5	1	1	3	1	1	159	265	12	14	61.786171	fa)
3	1	1	4	0	0	27	291	152	70	-1	
4	1	1	4	1	0	162	291	17	14	-1	
5	1	1	4	1	1	162	291	17	14	34.881134	i
4	1	1	4	2	0	27	317	152	17	-1	
5	1	1	4	2	1	27	317	106	17	36.250530	background”
5	1	1	4	2	2	159	318	20	15	69.094231	['b
4	1	1	4	3	0	27	345	152	16	-1	
5	1	1	4	3	1	27	345	84	14	81.713478	backward’
5	1	1	4	3	2	159	345	20	16	58.105896	C'b
3	1	1	5	0	0	160	372	19	13	-1	
4	1	1	5	1	0	160	372	19	13	-1	
5	1	1	5	1	1	160	372	19	13	0.108051	we
3	1	1	6	0	0	27	398	152	150	-1	
4	1	1	6	1	0	159	398	20	14	-1	
5	1	1	6	1	1	159	398	20	14	20.849556	fo]
4	1	1	6	2	0	27	424	152	16	-1	
5	1	1	6	2	1	27	424	87	14	93.065735	bacterium’
5	1	1	6	2	2	159	425	20	15	74.818626	[be
4	1	1	6	3	0	27	452	152	15	-1	
5	1	1	6	3	1	27	453	28	13	96.353920	bad
5	1	1	6	3	2	159	452	20	15	75.923721	[be
4	1	1	6	4	0	159	479	20	13	-1	
5	1	1	6	4	1	159	479	20	13	16.060696	ad
4	1	1	6	5	0	23	501	156	27	-1	
5	1	1	6	5	1	23	501	52	27	60.066853	badly‘
5	1	1	6	5	2	159	506	20	15	10.463867	{'b
4	1	1	6	6	0	27	529	152	28	-1	
5	1	1	6	6	1	27	529	32	28	71.524826	bag’
5	1	1	6	6	2	159	533	20	15	60.026764	(be
3	1	1	7	0	0	27	559	152	42	-1	
4	1	1	7	1	0	159	559	20	15	-1	
5	1	1	7	1	1	159	559	20	15	48.878117	Cf
4	1	1	7	2	0	27	581	152	28	-1	
5	1	1	7	2	1	27	581	35	28	61.598961	bait’
5	1	1	7	2	2	159	586	20	15	41.915413	Ce
3	1	1	8	0	0	28	612	151	70	-1	
4	1	1	8	1	0	159	612	20	15	-1	
5	1	1	8	1	1	159	612	20	15	41.719810	1
4	1	1	8	2	0	28	634	151	28	-1	
5	1	1	8	2	1	28	634	40	28	77.081268	bake!
5	1	1	8	2	2	159	640	20	14	51.032963	Cb
4	1	1	8	3	0	28	665	151	17	-1	
5	1	1	8	3	1	28	665	70	15	41.928135	balance’
5	1	1	8	3	2	159	667	20	15	50.736565	(it
3	1	1	9	0	0	28	693	151	42	-1	
4	1	1	9	1	0	159	693	14	14	-1	
5	1	1	9	1	1	159	693	14	14	58.339851	‘i
4	1	1	9	2	0	24	716	155	26	-1	
5	1	1	9	2	1	24	716	38	26	70.862740	ball’
5	1	1	9	2	2	159	720	20	15	60.046131	(bs
3	1	1	10	0	0	28	746	151	70	-1	
4	1	1	10	1	0	159	746	20	15	-1	
5	1	1	10	1	1	159	746	20	15	53.460655	Cf
4	1	1	10	2	0	28	769	151	27	-1	
5	1	1	10	2	1	28	769	45	27	95.012733	ballet
5	1	1	10	2	2	159	773	20	15	42.805145	C'b
4	1	1	10	3	0	28	796	151	27	-1	
5	1	1	10	3	1	28	796	63	27	77.670303	balloon’
5	1	1	10	3	2	159	801	20	15	62.579330	(i
3	1	1	11	0	0	28	826	151	43	-1	
4	1	1	11	1	0	159	826	20	16	-1	
5	1	1	11	1	1	159	826	20	16	0.000000	C®
4	1	1	11	2	0	28	849	151	27	-1	
5	1	1	11	2	1	28	849	50	27	45.663559	ballot’
5	1	1	11	2	2	159	854	20	15	68.043320	Ct
3	1	1	12	0	0	28	882	151	40	-1	
4	1	1	12	1	0	159	882	20	11	-1	
5	1	1	12	1	1	159	886	11	7	52.555916	v.
5	1	1	12	1	2	176	882	3	10	65.700714	(
4	1	1	12	2	0	28	906	151	16	-1	
5	1	1	12	2	1	28	906	37	14	56.684029	ban”
5	1	1	12	2	2	159	907	20	15	62.793621	Che
3	1	1	13	0	0	28	937	151	38	-1	
4	1	1	13	1	0	159	937	20	11	-1	
5	1	1	13	1	1	159	939	11	8	42.271088	ne
4	1	1	13	2	0	28	959	151	16	-1	
5	1	1	13	2	1	28	959	42	14	83.609123	band’
5	1	1	13	2	2	159	960	20	15	48.005287	Cb
3	1	1	14	0	0	27	986	152	119	-1	
4	1	1	14	1	0	159	986	20	14	-1	
5	1	1	14	1	1	159	986	20	14	28.014421	4B:
4	1	1	14	2	0	28	1013	151	16	-1	
5	1	1	14	2	1	28	1013	42	16	84.951279	bang’
5	1	1	14	2	2	159	1014	20	14	88.878647	[be
4	1	1	14	3	0	164	1040	9	13	-1	
5	1	1	14	3	1	164	1040	9	13	38.962738	E
4	1	1	14	4	0	27	1066	152	15	-1	
5	1	1	14	4	1	27	1066	39	13	95.997749	bank
5	1	1	14	4	2	159	1066	20	15	73.004311	[be
4	1	1	14	5	0	159	1097	20	8	-1	
