level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	187	1446	-1	
2	1	1	0	0	0	3	18	184	1391	-1	
3	1	1	1	0	0	3	18	184	1383	-1	
4	1	1	1	1	0	4	18	183	29	-1	
5	1	1	1	1	1	4	18	29	29	94.108772	call
5	1	1	1	1	2	137	23	39	16	3.459969	Cicout]
4	1	1	1	2	0	137	52	45	12	-1	
5	1	1	1	2	1	137	52	45	12	47.744804	at...)
4	1	1	1	3	0	137	76	46	16	-1	
5	1	1	1	3	1	137	76	46	16	23.582649	CeIn.
4	1	1	1	4	0	138	104	48	14	-1	
5	1	1	1	4	1	138	109	30	3	0.000000	seseee
5	1	1	1	4	2	172	104	14	14	35.428497	fy
4	1	1	1	5	0	4	131	180	15	-1	
5	1	1	1	5	1	4	131	43	13	65.941971	calm’
5	1	1	1	5	2	137	131	47	15	18.166838	(aim
5	1	1	1	5	3	178	126	9	27	47.195934	]
4	1	1	1	6	0	4	154	183	27	-1	
5	1	1	1	6	1	4	154	60	27	58.869438	calorie!
5	1	1	1	6	2	137	159	50	15	13.763866	C'keelon
4	1	1	1	7	0	139	185	47	16	-1	
5	1	1	1	7	1	139	186	12	14	67.014931	fit
5	1	1	1	7	2	156	185	30	16	60.336269	fi
4	1	1	1	8	0	4	208	183	27	-1	
5	1	1	1	8	1	4	208	63	27	88.404549	camera’
5	1	1	1	8	2	137	213	50	16	37.366833	('keem;
4	1	1	1	9	0	4	240	183	17	-1	
5	1	1	1	9	1	4	240	47	17	63.488640	camp
5	1	1	1	9	2	137	241	50	16	41.365715	(Ckeemp
4	1	1	1	10	0	137	267	46	16	-1	
5	1	1	1	10	1	137	267	32	16	20.672026	C4]
5	1	1	1	10	2	176	274	7	7	51.329491	a
4	1	1	1	11	0	138	294	49	14	-1	
5	1	1	1	11	1	138	294	13	14	79.255676	AY
5	1	1	1	11	2	156	294	31	14	38.961388	HE
4	1	1	1	12	0	4	317	183	26	-1	
5	1	1	1	12	1	4	317	89	26	74.275536	campaign”
5	1	1	1	12	2	137	322	50	16	37.565174	(keem
5	1	1	1	12	3	178	317	9	26	64.225731	|
4	1	1	1	13	0	138	349	48	14	-1	
5	1	1	1	13	1	138	349	30	14	55.655689	FLAG
5	1	1	1	13	2	173	349	13	14	18.149176	Hi
4	1	1	1	14	0	4	372	183	27	-1	
5	1	1	1	14	1	4	372	66	27	58.248363	campus’
5	1	1	1	14	2	137	376	50	16	49.627453	['keem|
4	1	1	1	15	0	4	404	177	16	-1	
5	1	1	1	15	1	4	408	28	9	93.726089	can
5	1	1	1	15	2	137	404	44	16	73.999321	Ckeen]
4	1	1	1	16	0	136	430	46	16	-1	
5	1	1	1	16	1	136	430	24	16	20.001549	CF
5	1	1	1	16	2	164	430	18	16	55.892342	Jn.
4	1	1	1	17	0	4	453	183	28	-1	
5	1	1	1	17	1	4	453	56	28	82.145065	candle’
5	1	1	1	17	2	137	458	50	16	23.810186	['keend
4	1	1	1	18	0	4	481	182	27	-1	
5	1	1	1	18	1	4	481	47	27	86.317734	canal’
5	1	1	1	18	2	137	486	49	16	34.903370	[ka'nee
4	1	1	1	19	0	4	514	183	15	-1	
5	1	1	1	19	1	4	514	55	13	83.496033	cancel’
5	1	1	1	19	2	137	514	50	15	37.237839	('keens
4	1	1	1	20	0	4	541	181	16	-1	
5	1	1	1	20	1	4	541	60	14	50.446350	cancer”
5	1	1	1	20	2	137	542	48	15	53.016357	('keens
4	1	1	1	21	0	4	565	183	27	-1	
5	1	1	1	21	1	4	565	83	27	78.313148	candidate
5	1	1	1	21	2	136	570	51	15	17.209654	('keend
4	1	1	1	22	0	138	596	45	16	-1	
5	1	1	1	22	1	138	596	13	15	40.159039	%
5	1	1	1	22	2	159	596	24	16	60.557243	RF
4	1	1	1	23	0	4	624	183	15	-1	
5	1	1	1	23	1	4	625	66	12	36.085381	canteen’
5	1	1	1	23	2	137	624	50	15	67.029091	Ckeen'ti
4	1	1	1	24	0	4	652	183	16	-1	
5	1	1	1	24	1	4	652	31	16	57.804367	cap
5	1	1	1	24	2	137	652	41	16	0.000000	Cikeep]
4	1	1	1	25	0	139	678	48	15	-1	
5	1	1	1	25	1	139	678	12	15	38.653549	4
5	1	1	1	25	2	159	685	10	7	67.967903	v.
5	1	1	1	25	3	177	679	10	13	47.380947	Hi
4	1	1	1	26	0	137	705	50	14	-1	
5	1	1	1	26	1	137	705	50	14	22.513056	ee
4	1	1	1	27	0	4	732	183	17	-1	
5	1	1	1	27	1	4	732	70	17	74.656616	capable"
5	1	1	1	27	2	137	733	50	16	6.585512	['kerpo
4	1	1	1	28	0	3	755	184	26	-1	
5	1	1	1	28	1	3	755	74	26	70.299469	capacity”
5	1	1	1	28	2	137	774	24	2	43.835964	(ka
5	1	1	1	28	3	168	756	19	25	86.898331	pee
4	1	1	1	29	0	136	787	46	15	-1	
5	1	1	1	29	1	136	787	22	15	33.408554	Ci
5	1	1	1	29	2	164	787	18	15	59.698624	Jn.
4	1	1	1	30	0	3	810	178	25	-1	
5	1	1	1	30	1	3	810	39	25	82.929863	cape
5	1	1	1	30	2	136	815	45	16	6.100159	Ckerp])
4	1	1	1	31	0	3	837	184	28	-1	
5	1	1	1	31	1	3	837	66	28	28.221540	capital’
5	1	1	1	31	2	137	843	50	15	27.334675	C'keepy
4	1	1	1	32	0	137	895	46	16	-1	
5	1	1	1	32	1	137	895	19	16	27.478237	Cf
5	1	1	1	32	2	165	895	18	16	64.644890	Ja.
4	1	1	1	33	0	3	922	184	17	-1	
5	1	1	1	33	1	3	922	91	17	34.173775	capitalism’
