level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	187	1446	-1	
2	1	1	0	0	0	1	17	186	1379	-1	
3	1	1	1	0	0	1	17	186	1379	-1	
4	1	1	1	1	0	136	17	51	16	-1	
5	1	1	1	1	1	132	12	15	29	43.656139	it
5	1	1	1	1	2	153	18	21	14	43.676662	ih)
5	1	1	1	1	3	180	17	6	15	82.564659	4
4	1	1	1	2	0	1	45	186	16	-1	
5	1	1	1	2	1	1	45	57	14	96.062668	attack’
5	1	1	1	2	2	134	45	53	16	0.000000	[olteek
4	1	1	1	3	0	134	71	46	16	-1	
5	1	1	1	3	1	134	71	21	16	27.763290	CP
5	1	1	1	3	2	162	66	18	30	38.484398	Jv.
4	1	1	1	4	0	2	99	182	16	-1	
5	1	1	1	4	1	2	100	53	13	92.587334	attain’
5	1	1	1	4	2	135	99	49	16	35.608818	[alten]
4	1	1	1	5	0	2	127	185	16	-1	
5	1	1	1	5	1	2	127	73	16	76.364189	attempt”
5	1	1	1	5	2	135	127	52	16	42.105309	[a'temy
4	1	1	1	6	0	135	154	52	15	-1	
5	1	1	1	6	1	135	150	22	27	35.116917	Hy)
5	1	1	1	6	2	171	154	16	15	49.135521	I
4	1	1	1	7	0	2	182	182	15	-1	
5	1	1	1	7	1	2	182	60	13	29.561424	attend’
5	1	1	1	7	2	135	182	49	15	56.038822	[o'tend
4	1	1	1	8	0	134	208	46	15	-1	
5	1	1	1	8	1	134	208	17	15	34.512848	CH
5	1	1	1	8	2	161	208	19	15	37.529724	Je.
4	1	1	1	9	0	2	231	185	27	-1	
5	1	1	1	9	1	2	231	93	27	82.844742	attendance’
5	1	1	1	9	2	135	236	52	15	25.554857	[e'tend:
4	1	1	1	10	0	2	256	185	31	-1	
5	1	1	1	10	1	2	256	83	31	71.601097	attendant’
5	1	1	1	10	2	135	263	52	16	62.971680	[a'tend
4	1	1	1	11	0	2	291	185	16	-1	
5	1	1	1	11	1	2	292	75	13	92.790001	attention
5	1	1	1	11	2	135	291	52	16	12.226419	[o'tenf
4	1	1	1	12	0	136	319	51	14	-1	
5	1	1	1	12	1	136	319	31	14	18.613014	47h
5	1	1	1	12	2	172	319	15	14	8.941603	AK
4	1	1	1	13	0	2	346	185	16	-1	
5	1	1	1	13	1	2	346	65	13	96.852020	attitude
5	1	1	1	13	2	134	346	53	16	68.494598	Cleetitju
4	1	1	1	14	0	134	372	46	16	-1	
5	1	1	1	14	1	134	372	19	16	6.007786	CR
5	1	1	1	14	2	162	372	18	16	65.470512	In.
4	1	1	1	15	0	2	399	181	17	-1	
5	1	1	1	15	1	2	399	73	17	59.115990	attorney’
5	1	1	1	15	2	135	400	48	15	0.000000	Ca'taenn,
4	1	1	1	16	0	2	427	185	16	-1	
5	1	1	1	16	1	2	427	66	14	58.954815	attract”
5	1	1	1	16	2	135	428	52	15	30.389748	(o'traek
4	1	1	1	17	0	2	455	185	16	-1	
5	1	1	1	17	1	2	455	89	14	74.683189	attractive’
5	1	1	1	17	2	135	456	52	15	18.615675	—[oltreek
4	1	1	1	18	0	2	483	185	17	-1	
5	1	1	1	18	1	2	483	78	14	87.099350	attribute’
5	1	1	1	18	2	135	483	52	17	21.997089	[altribj
4	1	1	1	19	0	135	510	52	14	-1	
5	1	1	1	19	1	135	510	32	14	0.000000	BL
5	1	1	1	19	2	169	506	7	27	0.000000	/
5	1	1	1	19	3	178	510	9	8	45.665398	=
4	1	1	1	20	0	2	537	185	16	-1	
5	1	1	1	20	1	2	537	81	14	18.138971	audience’
5	1	1	1	20	2	135	538	52	15	44.189777	['o:dian
4	1	1	1	21	0	134	564	46	15	-1	
5	1	1	1	21	1	134	564	17	15	32.296875	CA
5	1	1	1	21	2	162	564	18	15	56.100822	Jn.
4	1	1	1	22	0	2	587	183	27	-1	
5	1	1	1	22	1	2	587	46	27	74.572914	audit!
5	1	1	1	22	2	135	592	50	15	20.472755	['ordit
5	1	1	1	22	3	181	588	6	25	38.459507	J
4	1	1	1	23	0	134	618	53	15	-1	
5	1	1	1	23	1	134	624	12	8	72.878387	n.
5	1	1	1	23	2	152	618	35	15	29.687395	OE
4	1	1	1	24	0	2	667	184	26	-1	
5	1	1	1	24	1	2	667	74	26	86.233871	augment!
5	1	1	1	24	2	135	672	51	17	46.734230	[a:g'me
4	1	1	1	25	0	2	689	181	32	-1	
5	1	1	1	25	1	2	689	68	32	0.000000	August’
5	1	1	1	25	2	135	700	48	17	0.000000	Llargost
4	1	1	1	26	0	2	723	183	27	-1	
5	1	1	1	26	1	2	723	82	27	54.750832	authentic’
5	1	1	1	26	2	135	728	50	15	27.312231	[r'@ent
4	1	1	1	27	0	134	754	46	16	-1	
5	1	1	1	27	1	134	754	46	16	28.895350	Ca.
4	1	1	1	28	0	2	782	177	16	-1	
5	1	1	1	28	1	2	782	55	14	96.996826	author
5	1	1	1	28	2	135	782	44	16	0.000000	['a@0]
4	1	1	1	29	0	2	809	185	17	-1	
5	1	1	1	29	1	2	809	88	17	49.036366	authority”
5	1	1	1	29	2	135	810	52	15	0.000000	[at'eory
4	1	1	1	30	0	136	837	49	15	-1	
5	1	1	1	30	1	136	837	49	15	54.540752	BA
4	1	1	1	31	0	2	863	183	16	-1	
5	1	1	1	31	1	2	863	40	14	69.227951	auto’
5	1	1	1	31	2	135	864	50	15	22.753124	['ora0]
4	1	1	1	32	0	2	891	185	16	-1	
5	1	1	1	32	1	2	891	88	14	41.806831	automatic’
5	1	1	1	32	2	135	892	52	15	5.464268	—_[joita'n
4	1	1	1	33	0	135	918	49	15	-1	
5	1	1	1	33	1	135	918	49	15	44.998238	RY
4	1	1	1	34	0	135	944	46	16	-1	
5	1	1	1	34	1	135	944	19	16	41.478149	Cf
5	1	1	1	34	2	161	944	20	16	38.622246	Ja.
4	1	1	1	35	0	2	971	185	17	-1	
5	1	1	1	35	1	2	971	103	15	23.884783	automation’!
5	1	1	1	35	2	118	965	9	31	24.320522	—
5	1	1	1	35	3	135	972	52	16	24.320522	[o:o!m
4	1	1	1	36	0	2	998	185	18	-1	
5	1	1	1	36	1	2	1002	81	14	95.734818	autonomy
5	1	1	1	36	2	135	998	52	15	48.266659	Co:'tons
4	1	1	1	37	0	140	1028	27	14	-1	
5	1	1	1	37	1	140	1028	27	14	73.260162	ER
4	1	1	1	38	0	2	1044	184	30	-1	
5	1	1	1	38	1	2	1044	79	30	59.970261	auxiliary’
5	1	1	1	38	2	135	1054	51	17	0.000000	[oig'2u1j
4	1	1	1	39	0	136	1080	51	15	-1	
5	1	1	1	39	1	136	1081	31	14	36.775383	HAY
5	1	1	1	39	2	175	1080	12	14	45.597157	2
4	1	1	1	40	0	2	1104	185	26	-1	
5	1	1	1	40	1	2	1104	75	26	96.515274	available
5	1	1	1	40	2	135	1108	52	15	0.000000	[o'venlal
4	1	1	1	41	0	2	1130	184	26	-1	
5	1	1	1	41	1	2	1130	60	26	66.154121	avenue’
5	1	1	1	41	2	135	1136	51	16	38.751686	(Clevinj
4	1	1	1	42	0	2	1163	184	16	-1	
5	1	1	1	42	1	2	1167	64	12	96.826019	average
5	1	1	1	42	2	135	1163	51	15	0.000000	[lever
4	1	1	1	43	0	135	1189	49	16	-1	
5	1	1	1	43	1	135	1189	15	15	85.088646	O
5	1	1	1	43	2	155	1190	29	15	22.868752	wii
4	1	1	1	44	0	3	1216	181	16	-1	
5	1	1	1	44	1	3	1216	53	14	41.297169	avoid”
5	1	1	1	44	2	135	1217	49	15	19.326277	[o'vord
4	1	1	1	45	0	136	1244	31	14	-1	
5	1	1	1	45	1	136	1244	8	14	45.447220	9
5	1	1	1	45	2	152	1244	15	14	70.611153	itt
4	1	1	1	46	0	3	1266	182	26	-1	
5	1	1	1	46	1	3	1266	49	26	46.924141	await’
5	1	1	1	46	2	135	1271	50	15	28.767595	([o'wert
4	1	1	1	47	0	3	1298	184	15	-1	
5	1	1	1	47	1	3	1299	56	12	73.644897	awake’
5	1	1	1	47	2	135	1298	52	15	34.367439	[o'werk
4	1	1	1	48	0	3	1320	184	26	-1	
5	1	1	1	48	1	3	1320	54	26	83.307877	award’
5	1	1	1	48	2	135	1325	52	16	16.304531	[olward
