level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	190	1446	-1	
2	1	1	0	0	0	1	37	189	1357	-1	
3	1	1	1	0	0	1	37	189	1357	-1	
4	1	1	1	1	0	1	37	189	31	-1	
5	1	1	1	1	1	1	37	63	31	76.544136	extract’
5	1	1	1	1	2	134	45	56	15	0.000000	(ik'stree
4	1	1	1	2	0	134	71	56	15	-1	
5	1	1	1	2	1	134	71	56	15	27.771267	ORR
4	1	1	1	3	0	134	98	56	15	-1	
5	1	1	1	3	1	134	94	24	28	41.104897	Coie
5	1	1	1	3	2	162	98	17	15	63.581272	Ju.
5	1	1	1	3	3	186	99	4	13	9.723072	«
4	1	1	1	4	0	1	125	189	16	-1	
5	1	1	1	4	1	1	125	120	16	80.519775	extraordinary’
5	1	1	1	4	2	136	126	2	15	49.927528	[
5	1	1	1	4	3	146	126	44	13	33.168304	ik'stro
4	1	1	1	5	0	134	152	56	15	-1	
5	1	1	1	5	1	134	152	56	15	44.862015	OQR¥
4	1	1	1	6	0	1	179	189	16	-1	
5	1	1	1	6	1	1	179	103	16	65.292900	extravagant’
5	1	1	1	6	2	116	175	10	28	26.728878	—
5	1	1	1	6	3	134	180	56	15	26.728878	[ik'stre
4	1	1	1	7	0	134	206	49	15	-1	
5	1	1	1	7	1	134	206	49	15	21.519123	FACE
4	1	1	1	8	0	1	229	189	29	-1	
5	1	1	1	8	1	1	229	70	29	35.720955	extreme’
5	1	1	1	8	2	134	235	56	15	31.013088	Cik'stri:
4	1	1	1	9	0	134	261	56	15	-1	
5	1	1	1	9	1	134	261	26	14	36.209103	OA
5	1	1	1	9	2	168	257	21	27	36.209103	MEI
4	1	1	1	10	0	1	289	189	16	-1	
5	1	1	1	10	1	1	293	26	12	95.185379	eye
5	1	1	1	10	2	134	289	41	15	42.197876	Carn.
5	1	1	1	10	3	183	289	7	13	37.747467	&
4	1	1	1	11	0	1	316	189	17	-1	
5	1	1	1	11	1	1	316	72	17	55.899578	eyebrow”
5	1	1	1	11	2	134	317	56	15	54.301189	['arbrau
4	1	1	1	12	0	1	344	189	17	-1	
5	1	1	1	12	1	1	344	73	17	66.593063	eyesight’
5	1	1	1	12	2	134	345	56	15	0.000000	(larsart
4	1	1	1	13	0	2	421	188	28	-1	
5	1	1	1	13	1	2	421	52	28	81.426384	fabric’
5	1	1	1	13	2	134	426	56	15	0.000000	['feebri}
4	1	1	1	14	0	136	451	54	15	-1	
5	1	1	1	14	1	136	451	54	15	15.954638	FAY)
4	1	1	1	15	0	3	479	187	16	-1	
5	1	1	1	15	1	3	479	76	14	74.240677	fabricate!
5	1	1	1	15	2	134	480	56	15	0.000000	('feebrtk
4	1	1	1	16	0	2	507	187	17	-1	
5	1	1	1	16	1	2	507	74	14	48.581154	fabulous’
5	1	1	1	16	2	134	508	55	16	40.907307	C'feebjul
