level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	551	4338	-1	
2	1	1	0	0	0	0	77	551	4132	-1	
3	1	1	1	0	0	482	77	69	46	-1	
4	1	1	1	1	0	482	77	69	46	-1	
5	1	1	1	1	1	482	77	33	46	32.678802	25
5	1	1	1	1	2	536	78	15	42	71.463326	f
3	1	1	2	0	0	0	160	551	388	-1	
4	1	1	2	1	0	0	160	551	52	-1	
5	1	1	2	1	1	0	169	11	43	7.623615	;
5	1	1	2	1	2	45	156	20	60	96.640976	|
5	1	1	2	1	3	84	160	254	43	89.068916	terminate
5	1	1	2	1	4	482	163	69	46	31.751957	Cts
4	1	1	2	2	0	1	247	550	46	-1	
5	1	1	2	2	1	1	271	8	10	27.787109	:
5	1	1	2	2	2	44	243	20	59	96.240799	|
5	1	1	2	2	3	84	247	198	41	90.319565	terrible’
5	1	1	2	2	4	483	248	11	45	40.622177	|
5	1	1	2	2	5	510	248	41	40	39.284851	te
4	1	1	2	3	0	84	325	467	60	-1	
5	1	1	2	3	1	84	325	189	60	71.531166	terrific’
5	1	1	2	3	2	482	332	69	46	77.705841	[ta'
4	1	1	2	4	0	0	411	551	53	-1	
5	1	1	2	4	1	0	411	11	41	19.914064	.
5	1	1	2	4	2	41	407	16	62	94.691811	|
5	1	1	2	4	3	84	413	174	51	64.883789	terrify’
5	1	1	2	4	4	482	416	69	46	17.834005	Cte
4	1	1	2	5	0	84	500	467	48	-1	
5	1	1	2	5	1	84	500	228	48	77.885643	territory’
5	1	1	2	5	2	482	502	69	45	1.296415	[te
3	1	1	3	0	0	482	582	69	44	-1	
4	1	1	3	1	0	482	582	69	44	-1	
5	1	1	3	1	1	482	582	69	44	35.501747	Hi
5	1	1	3	1	2	534	578	17	62	29.468956	fi
3	1	1	4	0	0	84	664	467	386	-1	
4	1	1	4	1	0	84	664	467	48	-1	
5	1	1	4	1	1	84	664	160	41	96.097321	terror
5	1	1	4	1	2	482	666	11	46	18.689213	[
5	1	1	4	1	3	510	667	41	40	72.632553	'te
4	1	1	4	2	0	84	751	467	46	-1	
5	1	1	4	2	1	84	755	90	36	96.413551	test
5	1	1	4	2	2	483	751	11	46	23.039070	[
5	1	1	4	2	3	506	764	45	27	68.448433	te
4	1	1	4	3	0	85	832	466	50	-1	
5	1	1	4	3	1	85	832	172	50	61.801685	testify
5	1	1	4	3	2	483	835	68	46	20.161657	[te
4	1	1	4	4	0	84	916	467	49	-1	
5	1	1	4	4	1	84	916	123	44	51.519855	text’
5	1	1	4	4	2	482	920	69	45	71.319786	[tel
4	1	1	4	5	0	84	1002	467	48	-1	
5	1	1	4	5	1	84	1002	166	42	75.787552	textile’
5	1	1	4	5	2	483	1005	68	45	39.486496	['te
3	1	1	5	0	0	1	1085	550	127	-1	
4	1	1	5	1	0	1	1085	550	49	-1	
5	1	1	5	1	1	1	1085	8	22	0.000000	*
5	1	1	5	1	2	41	1081	22	62	87.774338	|
5	1	1	5	1	3	84	1089	109	39	95.556984	than
5	1	1	5	1	4	487	1089	12	45	87.583908	[
5	1	1	5	1	5	513	1089	38	45	83.318680	de
4	1	1	5	2	0	482	1170	67	42	-1	
5	1	1	5	2	1	482	1170	67	42	61.140324	In)
3	1	1	6	0	0	0	1234	551	140	-1	
4	1	1	6	1	0	0	1234	550	65	-1	
5	1	1	6	1	1	0	1234	10	34	18.402843	1
5	1	1	6	1	2	37	1230	13	74	72.570824	|
5	1	1	6	1	3	85	1250	155	43	86.863235	thank’
5	1	1	6	1	4	482	1254	11	45	77.867424	|
5	1	1	6	1	5	511	1260	39	34	69.934441	Ox
4	1	1	6	2	0	484	1332	67	42	-1	
5	1	1	6	2	1	484	1332	67	42	0.000000	iy
5	1	1	6	2	2	535	1328	16	61	0.000000	2
3	1	1	7	0	0	83	1416	468	206	-1	
4	1	1	7	1	0	83	1416	468	48	-1	
5	1	1	7	1	1	83	1416	354	48	82.577011	Thanksgiving
5	1	1	7	1	2	459	1412	24	57	82.577011	|
5	1	1	7	1	3	482	1418	69	46	69.707283	'0:
4	1	1	7	2	0	85	1503	466	46	-1	
5	1	1	7	2	1	85	1503	99	39	96.138603	that
5	1	1	7	2	2	482	1503	14	46	94.526299	|
5	1	1	7	2	3	508	1503	43	46	77.569069	Oe
4	1	1	7	3	0	487	1580	64	42	-1	
5	1	1	7	3	1	487	1580	64	42	64.234528	WA
3	1	1	8	0	0	85	1668	462	45	-1	
4	1	1	8	1	0	85	1668	462	45	-1	
5	1	1	8	1	1	85	1668	74	40	97.000648	the
5	1	1	8	1	2	482	1668	15	45	47.527977	|
5	1	1	8	1	3	504	1668	43	45	78.085411	do
3	1	1	9	0	0	0	1727	551	1575	-1	
4	1	1	9	1	0	0	1727	547	62	-1	
5	1	1	9	1	1	0	1727	11	41	42.807533	:
5	1	1	9	1	2	482	1746	65	43	0.900688	1)
4	1	1	9	2	0	84	1831	467	47	-1	
5	1	1	9	2	1	84	1831	190	41	66.162613	theater’
5	1	1	9	2	2	482	1832	69	46	0.000000	['O:
4	1	1	9	3	0	85	1910	463	61	-1	
5	1	1	9	3	1	85	1910	128	61	53.847771	theft’
5	1	1	9	3	2	482	1916	16	46	83.520607	[
5	1	1	9	3	3	505	1916	43	46	73.803581	Oe
4	1	1	9	4	0	84	2001	467	46	-1	
5	1	1	9	4	1	84	2001	119	40	96.450668	their
5	1	1	9	4	2	482	2001	14	46	63.997658	[
5	1	1	9	4	3	506	2007	45	32	87.975410	de
4	1	1	9	5	0	85	2085	466	46	-1	
5	1	1	9	5	1	85	2085	142	40	96.508926	theirs
5	1	1	9	5	2	482	2086	10	45	68.306358	[
5	1	1	9	5	3	504	2086	47	45	83.061325	de:
4	1	1	9	6	0	84	2170	467	46	-1	
5	1	1	9	6	1	84	2170	121	40	95.919754	them
5	1	1	9	6	2	482	2170	14	46	73.794273	[
5	1	1	9	6	3	506	2170	45	46	94.543129	de
4	1	1	9	7	0	0	2220	549	76	-1	
5	1	1	9	7	1	0	2220	11	31	4.852648	:
5	1	1	9	7	2	482	2250	67	46	49.767509	xt]
4	1	1	9	8	0	85	2332	464	49	-1	
5	1	1	9	8	1	85	2332	159	43	90.007637	theme
5	1	1	9	8	2	482	2335	11	46	63.102470	[
5	1	1	9	8	3	506	2341	43	33	71.503448	Oi:
4	1	1	9	9	0	0	2406	550	59	-1	
5	1	1	9	9	1	0	2406	11	13	26.801138	|
5	1	1	9	9	2	85	2419	268	40	93.266739	themselves
5	1	1	9	9	3	482	2420	68	45	72.338020	[do
4	1	1	9	10	0	0	2499	547	83	-1	
5	1	1	9	10	1	0	2541	11	41	12.684135	;
5	1	1	9	10	2	483	2499	64	42	56.521320	=
4	1	1	9	11	0	84	2584	467	46	-1	
5	1	1	9	11	1	84	2585	106	39	95.988556	then
5	1	1	9	11	2	482	2584	10	46	56.211960	|
5	1	1	9	11	3	504	2584	47	46	88.504761	de
4	1	1	9	12	0	84	2661	466	62	-1	
5	1	1	9	12	1	84	2661	278	62	80.039177	theoretical’
5	1	1	9	12	2	482	2668	68	46	44.471046	[01
4	1	1	9	13	0	84	2753	467	47	-1	
5	1	1	9	13	1	84	2753	157	47	96.097221	theory
5	1	1	9	13	2	482	2753	69	46	39.576935	i)
4	1	1	9	14	0	85	2834	466	51	-1	
5	1	1	9	14	1	85	2834	202	51	88.069527	therapy
5	1	1	9	14	2	482	2837	69	46	26.578194	['Oc
4	1	1	9	15	0	85	2922	466	45	-1	
5	1	1	9	15	1	85	2922	125	39	96.848885	there
5	1	1	9	15	2	482	2922	14	45	56.182156	[
5	1	1	9	15	3	505	2928	46	31	91.523628	de
4	1	1	9	16	0	85	3003	466	50	-1	
5	1	1	9	16	1	85	3003	196	50	23.351826	thereby’
5	1	1	9	16	2	482	3006	69	46	0.000000	[1d
4	1	1	9	17	0	84	3087	467	48	-1	
5	1	1	9	17	1	84	3087	256	42	57.100140	therefore”
5	1	1	9	17	2	482	3090	69	45	41.621101	['S
4	1	1	9	18	0	84	3170	464	49	-1	
5	1	1	9	18	1	84	3170	330	43	67.881577	thermometer’
5	1	1	9	18	2	482	3174	66	45	78.834320	[60
4	1	1	9	19	0	85	3257	466	45	-1	
5	1	1	9	19	1	85	3257	125	39	96.986382	these
5	1	1	9	19	2	483	3258	8	44	39.644413	|
5	1	1	9	19	3	492	3264	59	37	73.133232	Oi:
3	1	1	10	0	0	0	3336	551	381	-1	
4	1	1	10	1	0	0	3336	547	72	-1	
5	1	1	10	1	1	0	3367	11	41	5.063963	'
5	1	1	10	1	2	486	3336	32	40	38.338669	vy
5	1	1	10	1	3	539	3344	8	26	67.445396	)
4	1	1	10	2	0	84	3418	467	47	-1	
5	1	1	10	2	1	84	3418	156	42	90.519012	thesis’
5	1	1	10	2	2	482	3420	11	45	68.877586	[
5	1	1	10	2	3	493	3420	58	40	35.324867	0
4	1	1	10	3	0	84	3504	465	47	-1	
5	1	1	10	3	1	84	3505	103	46	96.351936	they
5	1	1	10	3	2	482	3504	12	45	55.257229	(
5	1	1	10	3	3	505	3504	44	45	93.865540	de
4	1	1	10	4	0	0	3585	551	66	-1	
5	1	1	10	4	1	0	3612	13	39	64.752121	.
5	1	1	10	4	2	43	3581	19	74	94.860878	|
5	1	1	10	4	3	84	3585	137	42	86.305916	thick’
5	1	1	10	4	4	482	3588	69	45	3.706236	(1)
4	1	1	10	5	0	84	3670	465	47	-1	
5	1	1	10	5	1	84	3670	128	41	95.531006	thief
5	1	1	10	5	2	478	3665	11	61	45.205132	[
5	1	1	10	5	3	482	3672	67	45	47.593376	Oi:
3	1	1	11	0	0	0	3753	551	456	-1	
4	1	1	11	1	0	3	3753	548	48	-1	
5	1	1	11	1	1	3	3786	7	7	58.428837	.
5	1	1	11	1	2	42	3749	20	57	94.959450	|
5	1	1	11	1	3	84	3753	111	42	50.933094	thin’
5	1	1	11	1	4	482	3755	69	46	76.506851	[On
4	1	1	11	2	0	0	3833	548	61	-1	
5	1	1	11	2	1	0	3833	9	61	0.000000	:,
5	1	1	11	2	2	480	3831	32	62	56.388634	iW
4	1	1	11	3	0	2	3919	549	49	-1	
5	1	1	11	3	1	2	3925	9	41	77.670258	|
5	1	1	11	3	2	42	3915	20	57	92.427643	|
5	1	1	11	3	3	84	3919	130	46	96.258751	thing
5	1	1	11	3	4	482	3920	69	48	61.181438	(Ou
4	1	1	11	4	0	84	4002	467	50	-1	
5	1	1	11	4	1	84	4003	133	38	96.473015	think
5	1	1	11	4	2	482	4002	11	45	52.235672	|
5	1	1	11	4	3	504	4002	47	50	32.938072	Our
4	1	1	11	5	0	0	4082	549	49	-1	
5	1	1	11	5	1	0	4094	11	32	0.000000	:
5	1	1	11	5	2	42	4078	21	63	93.420776	|
5	1	1	11	5	3	85	4082	149	43	74.690346	third”
5	1	1	11	5	4	482	4085	16	46	51.148834	[
5	1	1	11	5	5	505	4091	44	32	51.148834	@a
4	1	1	11	6	0	0	4166	548	43	-1	
5	1	1	11	6	1	0	4168	11	41	0.000000	{
5	1	1	11	6	2	482	4166	66	43	0.000000	“F4
