level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	560	4338	-1	
2	1	1	0	0	0	0	63	560	4135	-1	
3	1	1	1	0	0	0	63	560	4135	-1	
4	1	1	1	1	0	0	63	560	52	-1	
5	1	1	1	1	1	0	63	75	52	74.307373	tip’
5	1	1	1	1	2	395	66	140	48	58.770546	[tip
5	1	1	1	1	3	484	62	45	59	28.106680	}n.
5	1	1	1	1	4	555	78	5	32	41.368237	:
4	1	1	1	2	0	395	147	165	45	-1	
5	1	1	1	2	1	395	147	41	45	0.000000	#E
5	1	1	1	2	2	453	148	107	43	14.004927	ISR:
4	1	1	1	3	0	393	225	167	48	-1	
5	1	1	1	3	1	393	225	58	47	8.000050	CH
5	1	1	1	3	2	483	225	49	48	71.976624	Jn.
4	1	1	1	4	0	57	305	503	45	-1	
5	1	1	1	4	1	57	340	3	7	5.065823	:
5	1	1	1	4	2	395	301	44	63	44.851387	Ht
5	1	1	1	4	3	454	306	32	44	36.954533	th
5	1	1	1	4	4	501	305	59	45	25.616741	2
4	1	1	1	5	0	0	386	560	50	-1	
5	1	1	1	5	1	0	386	94	44	90.963097	tire’
5	1	1	1	5	2	396	389	164	47	27.567759	['tara}z
4	1	1	1	6	0	400	467	160	44	-1	
5	1	1	1	6	1	400	468	65	42	34.289036	Att
5	1	1	1	6	2	459	463	11	63	71.718590	»
5	1	1	1	6	3	490	467	27	44	27.072273	42
5	1	1	1	6	4	532	463	27	63	48.796421	Hi
4	1	1	1	7	0	0	550	554	49	-1	
5	1	1	1	7	1	0	550	126	43	75.992401	tired’
5	1	1	1	7	2	396	552	15	47	75.013321	|
5	1	1	1	7	3	423	553	131	46	5.133562	'tasad
5	1	1	1	7	4	537	548	20	60	41.526344	|
4	1	1	1	8	0	0	628	560	60	-1	
5	1	1	1	8	1	0	628	153	60	77.005409	tissue’
5	1	1	1	8	2	395	636	133	47	0.000000	C'tiful
5	1	1	1	8	3	553	656	7	20	29.925718	3
4	1	1	1	9	0	0	716	556	50	-1	
5	1	1	1	9	1	0	716	126	44	38.830601	title’
5	1	1	1	9	2	395	719	161	47	22.445078	['tartl
5	1	1	1	9	3	523	715	37	55	72.192146	|n
4	1	1	1	10	0	394	799	163	47	-1	
5	1	1	1	10	1	394	799	18	47	38.125809	(
5	1	1	1	10	2	433	800	28	44	43.483589	#
5	1	1	1	10	3	471	799	55	47	83.316498	Jn.
5	1	1	1	10	4	545	806	12	33	47.969685	(
4	1	1	1	11	0	0	882	560	49	-1	
5	1	1	1	11	1	0	887	44	35	92.528458	Lo
5	1	1	1	11	2	399	882	88	47	19.234362	[tu]
5	1	1	1	11	3	501	895	59	36	90.404839	pre
4	1	1	1	12	0	397	961	119	45	-1	
5	1	1	1	12	1	397	961	119	45	0.000000	RG
4	1	1	1	13	0	0	1042	533	50	-1	
5	1	1	1	13	1	0	1042	131	43	60.944279	toast”
5	1	1	1	13	2	395	1045	15	46	59.967293	[
5	1	1	1	13	3	418	1045	115	47	41.401196	taust
5	1	1	1	13	4	516	1039	20	58	79.808929	|
4	1	1	1	14	0	401	1124	153	43	-1	
5	1	1	1	14	1	401	1130	10	31	92.127907	(
5	1	1	1	14	2	427	1124	36	43	34.203876	[ii]
5	1	1	1	14	3	478	1141	76	9	0.000000	eecce
4	1	1	1	15	0	0	1204	560	50	-1	
5	1	1	1	15	1	0	1204	195	44	72.796814	tobacco’
5	1	1	1	15	2	395	1208	69	46	63.826893	(ta!
5	1	1	1	15	3	478	1200	78	62	63.826893	beek
4	1	1	1	16	0	0	1288	560	56	-1	
5	1	1	1	16	1	0	1288	131	56	96.399376	today
5	1	1	1	16	2	395	1292	15	46	70.617065	[
5	1	1	1	16	3	417	1291	143	47	5.054226	talder
5	1	1	1	16	4	533	1287	27	55	73.119225	Je
4	1	1	1	17	0	0	1375	559	52	-1	
5	1	1	1	17	1	0	1376	203	47	96.437950	together
5	1	1	1	17	2	395	1375	16	47	71.968010	[
5	1	1	1	17	3	417	1375	142	52	0.757713	ta'geda
4	1	1	1	18	0	0	1452	560	60	-1	
5	1	1	1	18	1	0	1452	90	60	77.537102	toil’
5	1	1	1	18	2	396	1459	117	46	31.980820	[tor
5	1	1	1	18	3	502	1455	14	55	25.298882	|
5	1	1	1	18	4	540	1479	20	20	65.173775	2
4	1	1	1	19	0	400	1537	160	43	-1	
5	1	1	1	19	1	396	1533	42	62	0.000000	XE
5	1	1	1	19	2	452	1533	38	62	45.661118	Sth
5	1	1	1	19	3	505	1537	55	43	39.707413	FT
4	1	1	1	20	0	0	1620	560	48	-1	
5	1	1	1	20	1	0	1620	146	42	69.405861	token’
5	1	1	1	20	2	395	1621	165	47	46.024738	['tauker
4	1	1	1	21	0	396	1702	164	43	-1	
5	1	1	1	21	1	396	1702	40	43	68.653519	iE
5	1	1	1	21	2	452	1698	30	60	48.703377	TE
5	1	1	1	21	3	502	1698	35	60	57.982899	AY
4	1	1	1	22	0	0	1782	560	49	-1	
5	1	1	1	22	1	0	1782	237	43	94.551323	tolerance’
5	1	1	1	22	2	395	1784	165	47	23.630718	('tplera
4	1	1	1	23	0	0	1865	560	49	-1	
5	1	1	1	23	1	0	1865	207	43	85.805916	tolerant’
5	1	1	1	23	2	395	1868	17	46	58.762913	[
5	1	1	1	23	3	423	1868	137	41	15.607824	'tolare:
4	1	1	1	24	0	0	1946	560	61	-1	
5	1	1	1	24	1	0	1946	200	61	84.116875	tolerate’
5	1	1	1	24	2	395	1952	165	46	35.639694	['tolore
4	1	1	1	25	0	0	2032	559	50	-1	
5	1	1	1	25	1	0	2032	92	43	88.718666	toll’
5	1	1	1	25	2	394	2035	119	47	40.054035	[toul}
5	1	1	1	25	3	537	2054	22	22	75.845551	»
4	1	1	1	26	0	395	2115	153	45	-1	
5	1	1	1	26	1	391	2111	40	59	60.569168	pp
5	1	1	1	26	2	450	2115	39	43	54.074196	PY
5	1	1	1	26	3	515	2134	33	23	0.000000	vy,
4	1	1	1	27	0	0	2191	560	62	-1	
5	1	1	1	27	1	0	2191	132	62	68.212196	tomb’
5	1	1	1	27	2	395	2198	136	46	19.708891	Ctu:m
5	1	1	1	27	3	515	2192	11	62	63.034626	|
5	1	1	1	27	4	540	2192	17	62	57.060913	|
4	1	1	1	28	0	0	2279	548	50	-1	
5	1	1	1	28	1	0	2279	85	43	70.593773	ton’
5	1	1	1	28	2	395	2282	88	47	47.735287	[tan
5	1	1	1	28	3	497	2282	51	46	67.134468	|n.
4	1	1	1	29	0	0	2364	560	48	-1	
5	1	1	1	29	1	0	2364	112	42	79.845314	tone’
5	1	1	1	29	2	395	2366	134	46	33.224567	[teun
5	1	1	1	29	3	511	2360	15	60	90.276642	|
5	1	1	1	29	4	541	2360	15	60	56.390343	|
4	1	1	1	30	0	399	2445	149	42	-1	
5	1	1	1	30	1	399	2445	93	42	51.940331	RE
5	1	1	1	30	2	515	2464	33	22	26.551008	vy,
4	1	1	1	31	0	0	2516	545	67	-1	
5	1	1	1	31	1	0	2516	172	67	46.514416	tongue’
5	1	1	1	31	2	395	2528	150	51	63.226257	(tan
5	1	1	1	31	3	495	2524	50	66	19.080753	|n.
4	1	1	1	32	0	0	2612	560	51	-1	
5	1	1	1	32	1	0	2612	77	51	96.468849	too
5	1	1	1	32	2	395	2612	165	46	29.919792	[turlad.
4	1	1	1	33	0	0	2692	560	50	-1	
5	1	1	1	33	1	0	2692	118	44	27.530495	tool”
5	1	1	1	33	2	395	2696	111	46	0.000000	ftu:l]
5	1	1	1	33	3	531	2715	29	23	79.607574	n
4	1	1	1	34	0	393	2774	167	47	-1	
5	1	1	1	34	1	393	2770	70	63	21.378750	C##
5	1	1	1	34	2	478	2774	53	47	83.015900	Jn.
5	1	1	1	34	3	550	2779	10	40	0.000000	’
4	1	1	1	35	0	0	2850	553	59	-1	
5	1	1	1	35	1	0	2850	138	59	86.454468	tooth’
5	1	1	1	35	2	395	2858	97	46	37.224663	ftu:0
5	1	1	1	35	3	505	2858	48	47	47.208694	|n.
4	1	1	1	36	0	0	2939	553	51	-1	
5	1	1	1	36	1	0	2939	101	51	71.077332	top”
5	1	1	1	36	2	395	2941	111	49	56.572895	[top
5	1	1	1	36	3	519	2960	34	23	17.540245	|.
4	1	1	1	37	0	396	3021	164	45	-1	
5	1	1	1	37	1	396	3021	164	45	0.000000	SF)
5	1	1	1	37	2	485	3014	28	66	12.895775	ik
4	1	1	1	38	0	0	3179	560	51	-1	
5	1	1	1	38	1	0	3179	130	51	79.404770	topic’
5	1	1	1	38	2	395	3182	165	48	36.697395	['toprk
5	1	1	1	38	3	541	3174	15	60	56.770454	|
4	1	1	1	39	0	0	3262	560	49	-1	
5	1	1	1	39	1	0	3262	138	43	83.815063	torch’
5	1	1	1	39	2	395	3265	123	46	0.000000	[tots]
5	1	1	1	39	3	544	3284	16	21	77.453682	7
4	1	1	1	40	0	396	3343	164	45	-1	
5	1	1	1	40	1	396	3343	57	45	47.800518	CE
5	1	1	1	40	2	480	3343	77	45	35.427280	HD
4	1	1	1	41	0	0	3422	555	51	-1	
5	1	1	1	41	1	0	3422	182	44	93.792389	torture’
5	1	1	1	41	2	395	3426	11	47	44.852634	[
5	1	1	1	41	3	422	3426	90	47	11.524858	'tortfa
5	1	1	1	41	4	543	3426	12	47	2.406435	]
4	1	1	1	42	0	0	3502	551	62	-1	
5	1	1	1	42	1	0	3502	103	62	54.884281	toss’
5	1	1	1	42	2	395	3509	96	47	69.908691	[tos]
5	1	1	1	42	3	519	3530	32	21	58.128056	v.
4	1	1	1	43	0	394	3589	94	43	-1	
5	1	1	1	43	1	390	3585	42	62	33.772202	18
5	1	1	1	43	2	452	3589	36	43	27.463236	3
4	1	1	1	44	0	0	3668	560	50	-1	
5	1	1	1	44	1	0	3668	137	44	49.200092	total’
5	1	1	1	44	2	395	3671	165	47	16.109867	['tevtl}:
4	1	1	1	45	0	0	3829	555	50	-1	
5	1	1	1	45	1	0	3829	145	44	83.618637	touch’
5	1	1	1	45	2	394	3832	161	47	62.258686	[tatf]v.
4	1	1	1	46	0	399	3910	161	44	-1	
5	1	1	1	46	1	399	3906	38	63	0.000000	oS)
5	1	1	1	46	2	452	3938	8	12	61.001648	,
5	1	1	1	46	3	479	3906	37	63	39.139130	tie
5	1	1	1	46	4	531	3914	27	40	14.362545	#1
4	1	1	1	47	0	395	3990	165	44	-1	
5	1	1	1	47	1	395	3990	67	43	0.000000	Gz)
5	1	1	1	47	2	492	3990	68	44	11.251898	33.
4	1	1	1	48	0	393	4071	167	38	-1	
5	1	1	1	48	1	393	4086	35	23	51.009960	n.
5	1	1	1	48	2	448	4071	112	36	80.933800	(~of
4	1	1	1	49	0	0	4148	560	50	-1	
5	1	1	1	49	1	0	4148	150	50	93.797554	tough’
5	1	1	1	49	2	395	4150	107	47	41.599201	taf]
5	1	1	1	49	3	527	4170	33	22	79.234016	a.
