level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	551	4338	-1	
2	1	1	0	0	0	0	54	551	4132	-1	
3	1	1	1	0	0	85	54	466	384	-1	
4	1	1	1	1	0	85	54	466	60	-1	
5	1	1	1	1	1	85	54	200	60	96.561691	farewell
5	1	1	1	1	2	480	58	11	47	72.830444	[
5	1	1	1	1	3	507	66	44	33	73.188019	ife
4	1	1	1	2	0	86	141	465	47	-1	
5	1	1	1	2	1	86	142	76	40	96.774132	fax
5	1	1	1	2	2	477	137	10	60	65.616936	[
5	1	1	1	2	3	481	141	70	47	86.678619	fee
4	1	1	1	3	0	86	225	465	47	-1	
5	1	1	1	3	1	86	226	119	40	96.904343	feast
5	1	1	1	3	2	481	225	10	47	51.662350	[
5	1	1	1	3	3	506	232	45	34	78.942116	fix
4	1	1	1	4	0	86	308	465	46	-1	
5	1	1	1	4	1	86	309	177	39	96.347412	feather
5	1	1	1	4	2	481	308	70	46	29.815283	[fe
4	1	1	1	5	0	86	391	465	47	-1	
5	1	1	1	5	1	86	392	78	40	96.161713	fell
5	1	1	1	5	2	481	391	11	47	77.796326	[
5	1	1	1	5	3	506	399	45	33	79.617554	fe
3	1	1	2	0	0	0	475	551	292	-1	
4	1	1	2	1	0	0	475	551	48	-1	
5	1	1	2	1	1	0	476	11	34	24.062462	:
5	1	1	2	1	2	42	471	24	56	96.901566	|
5	1	1	2	1	3	86	475	256	48	95.262489	fellowship
5	1	1	2	1	4	482	475	69	46	43.786575	(fe
4	1	1	2	2	0	86	557	465	47	-1	
5	1	1	2	2	1	86	558	216	40	96.205391	feminine
5	1	1	2	2	2	481	557	11	47	65.749741	[
5	1	1	2	2	3	509	558	42	40	70.225601	'fe
4	1	1	2	3	0	0	636	551	51	-1	
5	1	1	2	3	1	0	636	13	38	81.189819	i
5	1	1	2	3	2	42	632	21	63	81.189819	|
5	1	1	2	3	3	86	641	127	40	96.938774	fence
5	1	1	2	3	4	481	640	12	47	87.145485	[
5	1	1	2	3	5	506	648	45	33	57.797890	fer
4	1	1	2	4	0	480	721	69	46	-1	
5	1	1	2	4	1	480	721	13	46	46.732784	(
3	1	1	3	0	0	0	799	551	213	-1	
4	1	1	3	1	0	0	799	551	51	-1	
5	1	1	3	1	1	0	799	12	37	0.000000	*
5	1	1	3	1	2	39	795	21	59	91.059464	|
5	1	1	3	1	3	87	802	121	48	95.086624	ferry
5	1	1	3	1	4	482	802	69	46	0.000000	[fe
4	1	1	3	2	0	86	881	461	56	-1	
5	1	1	3	2	1	86	881	149	56	96.862755	finger
5	1	1	3	2	2	482	885	65	46	16.562481	C'fr
4	1	1	3	3	0	481	966	69	46	-1	
5	1	1	3	3	1	481	966	13	46	68.947433	(
5	1	1	3	3	2	507	966	43	46	28.568836	tt
3	1	1	4	0	0	86	1043	465	460	-1	
4	1	1	4	1	0	86	1043	465	59	-1	
5	1	1	4	1	1	86	1043	194	59	96.620216	fireman
5	1	1	4	1	2	482	1047	69	47	1.037998	('fe
4	1	1	4	2	0	87	1126	464	57	-1	
5	1	1	4	2	1	87	1126	216	57	95.707062	fireplace
5	1	1	4	2	2	482	1130	69	47	40.223763	C'fe
4	1	1	4	3	0	87	1210	460	55	-1	
5	1	1	4	3	1	87	1210	250	55	96.186378	fisherman
5	1	1	4	3	2	482	1214	65	47	42.717102	[fr
4	1	1	4	4	0	88	1293	463	53	-1	
5	1	1	4	4	1	88	1293	81	53	96.119957	fist
5	1	1	4	4	2	482	1296	10	47	84.784309	[
5	1	1	4	4	3	507	1304	44	33	87.115303	fis
4	1	1	4	5	0	87	1375	460	56	-1	
