level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	374	2892	-1	
2	1	1	0	0	0	4	42	370	2758	-1	
3	1	1	1	0	0	4	42	370	2754	-1	
4	1	1	1	1	0	5	42	369	31	-1	
5	1	1	1	1	1	5	42	61	27	96.469429	like
5	1	1	1	1	2	270	42	104	31	0.000000	{latk
5	1	1	1	1	3	347	38	27	39	23.383951	}z
4	1	1	1	2	0	269	95	98	31	-1	
5	1	1	1	2	1	269	108	22	15	51.168579	n.
5	1	1	1	2	2	304	95	63	31	45.881691	FAL
4	1	1	1	3	0	5	145	369	45	-1	
5	1	1	1	3	1	5	145	174	45	95.081680	likelihood’
5	1	1	1	3	2	270	151	104	31	0.000000	(arkly
4	1	1	1	4	0	5	207	369	32	-1	
5	1	1	1	4	1	5	207	92	32	96.752541	likely
5	1	1	1	4	2	270	207	104	31	0.000000	{lark
4	1	1	1	5	0	5	261	369	33	-1	
5	1	1	1	5	1	5	261	143	28	87.335289	likewise’
5	1	1	1	5	2	270	262	104	32	11.611347	{Natkw
4	1	1	1	6	0	5	313	369	40	-1	
5	1	1	1	6	1	5	313	78	40	46.891296	limb’
5	1	1	1	6	2	270	318	51	31	59.043404	{lum
5	1	1	1	6	3	334	319	11	30	59.043404	]
5	1	1	1	6	4	362	332	12	13	91.164841	n
4	1	1	1	7	0	5	367	369	42	-1	
5	1	1	1	7	1	5	367	98	42	34.756702	limit”
5	1	1	1	7	2	270	374	104	31	26.438160	{'lumuit
5	1	1	1	7	3	363	370	11	39	81.826645	|
4	1	1	1	8	0	5	428	369	33	-1	
5	1	1	1	8	1	5	428	174	28	86.311180	limitation’
5	1	1	1	8	2	270	429	104	32	0.000000	Cilimi't
4	1	1	1	9	0	269	481	97	31	-1	
5	1	1	1	9	1	269	483	18	29	12.867727	@
5	1	1	1	9	2	306	481	60	28	45.588387	Jes
5	1	1	1	9	3	343	474	26	43	71.237846	PR
4	1	1	1	10	0	5	535	369	34	-1	
5	1	1	1	10	1	5	535	134	29	59.284088	limited”
5	1	1	1	10	2	270	538	104	31	19.626150	['lumitr
4	1	1	1	11	0	5	593	365	31	-1	
5	1	1	1	11	1	5	593	60	27	95.898079	line
5	1	1	1	11	2	270	593	100	31	59.028664	[lain
5	1	1	1	11	3	347	589	27	39	80.133736	|n
4	1	1	1	12	0	271	645	103	34	-1	
5	1	1	1	12	1	271	641	22	43	71.229439	47
5	1	1	1	12	2	288	646	86	33	21.434507	(pl.
4	1	1	1	13	0	269	699	91	31	-1	
5	1	1	1	13	1	269	699	91	31	16.687918	(Jn.
4	1	1	1	14	0	271	750	95	29	-1	
5	1	1	1	14	1	271	750	26	28	44.888138	By
5	1	1	1	14	2	306	750	26	29	14.909992	tt
5	1	1	1	14	3	340	751	26	27	33.729362	FA
4	1	1	1	15	0	5	802	366	41	-1	
5	1	1	1	15	1	5	802	165	41	95.567200	linguistic’
5	1	1	1	15	2	270	808	101	33	12.197409	(lin'gw
4	1	1	1	16	0	5	860	369	37	-1	
5	1	1	1	16	1	5	860	83	29	0.000000	link"
5	1	1	1	16	2	270	863	82	34	47.297363	[link]
5	1	1	1	16	3	369	876	5	13	49.463581	3
4	1	1	1	17	0	5	916	357	34	-1	
5	1	1	1	17	1	5	916	50	34	0.000000	lip
5	1	1	1	17	2	269	919	48	31	20.527863	{lp
5	1	1	1	17	3	326	919	36	30	20.527863	]n.
4	1	1	1	18	0	5	972	368	33	-1	
5	1	1	1	18	1	5	972	103	33	93.355385	liquid’
5	1	1	1	18	2	269	974	104	30	0.000000	(lkwi
4	1	1	1	19	0	5	1023	356	42	-1	
5	1	1	1	19	1	5	1023	104	42	2.577839	liquor’
5	1	1	1	19	2	269	1029	92	31	36.529388	['lke]
4	1	1	1	20	0	5	1082	369	33	-1	
5	1	1	1	20	1	5	1082	71	29	0.000000	list’
5	1	1	1	20	2	269	1084	71	31	79.431870	Lust]
5	1	1	1	20	3	356	1097	18	14	85.680260	n
4	1	1	1	21	0	272	1136	93	29	-1	
5	1	1	1	21	1	272	1137	25	26	45.173225	A
5	1	1	1	21	2	308	1136	57	29	23.752171	8A
4	1	1	1	22	0	5	1191	367	32	-1	
5	1	1	1	22	1	5	1191	98	28	75.478371	listen’
5	1	1	1	22	2	269	1192	103	31	36.196060	['luson
4	1	1	1	23	0	5	1246	369	33	-1	
5	1	1	1	23	1	5	1246	134	33	73.588493	literacy’
5	1	1	1	23	2	269	1248	105	30	4.017382	[litaras'
4	1	1	1	24	0	5	1301	369	34	-1	
5	1	1	1	24	1	5	1301	141	34	76.908791	literally’
5	1	1	1	24	2	269	1303	105	31	7.381392	['iiterel
4	1	1	1	25	0	5	1357	369	33	-1	
5	1	1	1	25	1	5	1357	134	33	78.297958	literary’
5	1	1	1	25	2	269	1359	105	30	0.000000	[litera
4	1	1	1	26	0	270	1412	97	29	-1	
5	1	1	1	26	1	270	1412	28	29	13.373079	be
5	1	1	1	26	2	326	1408	23	43	45.484577	ae
4	1	1	1	27	0	5	1464	369	33	-1	
5	1	1	1	27	1	5	1464	177	29	57.201591	literature’
5	1	1	1	27	2	269	1466	105	31	18.038797	('ltarat
4	1	1	1	28	0	270	1520	104	29	-1	
5	1	1	1	28	1	270	1520	104	29	62.198559	AY)
5	1	1	1	28	2	324	1514	23	44	22.432528	3c
5	1	1	1	28	3	350	1514	23	44	22.432528	ih
