level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	368	2892	-1	
2	1	1	0	0	0	0	38	368	2756	-1	
3	1	1	1	0	0	322	38	46	29	-1	
4	1	1	1	1	0	322	38	46	29	-1	
5	1	1	1	1	1	322	38	46	29	46.653713	wih
3	1	1	2	0	0	0	93	368	138	-1	
4	1	1	2	1	0	0	93	368	33	-1	
5	1	1	2	1	1	0	106	3	15	33.741692	|
5	1	1	2	1	2	53	93	207	33	63.262905	magnificent’
5	1	1	2	1	3	287	89	18	41	47.843285	—
5	1	1	2	1	4	318	94	50	31	47.778412	[m:
4	1	1	2	2	0	0	148	368	34	-1	
5	1	1	2	2	1	0	161	3	4	11.918240	|
5	1	1	2	2	2	53	148	143	34	0.000000	magnify’
5	1	1	2	2	3	320	150	48	31	63.259548	C'm
4	1	1	2	3	0	318	203	45	28	-1	
5	1	1	2	3	1	318	203	45	28	42.793274	TE)
3	1	1	3	0	0	0	257	368	89	-1	
4	1	1	3	1	0	0	257	368	34	-1	
5	1	1	3	1	1	0	272	3	2	22.331448	|
5	1	1	3	1	2	53	257	181	34	37.720657	magnitude’
5	1	1	3	1	3	319	259	49	31	67.028526	['m
4	1	1	3	2	0	53	309	315	41	-1	
5	1	1	3	2	1	53	309	87	41	59.223404	maid’
5	1	1	3	2	2	319	315	9	31	64.891579	[
5	1	1	3	2	3	336	327	32	15	92.916206	me
3	1	1	4	0	0	0	368	368	145	-1	
4	1	1	4	1	0	0	368	368	33	-1	
5	1	1	4	1	1	0	368	5	25	28.341236	.
5	1	1	4	1	2	27	364	14	41	94.079338	|
5	1	1	4	1	3	53	370	81	27	68.754265	mail’
5	1	1	4	1	4	319	371	49	30	53.945736	[me
4	1	1	4	2	0	54	425	313	32	-1	
5	1	1	4	2	1	54	425	99	28	42.482929	main”
5	1	1	4	2	2	319	426	48	31	72.314392	[me
4	1	1	4	3	0	54	476	314	44	-1	
5	1	1	4	3	1	54	476	161	44	0.000000	mainland’
5	1	1	4	3	2	319	482	49	31	64.771233	['m
3	1	1	5	0	0	0	536	368	82	-1	
4	1	1	5	1	0	0	536	368	33	-1	
5	1	1	5	1	1	0	546	3	14	0.000000	-
5	1	1	5	1	2	25	532	16	44	50.314713	|
5	1	1	5	1	3	54	536	167	29	69.707764	maintain”
5	1	1	5	1	4	319	538	49	31	68.661400	[me
4	1	1	5	2	0	324	591	39	27	-1	
5	1	1	5	2	1	324	591	39	27	52.806046	Hl,
3	1	1	6	0	0	54	645	314	32	-1	
4	1	1	6	1	0	54	645	314	32	-1	
5	1	1	6	1	1	54	645	218	29	65.581589	maintenance’
5	1	1	6	1	2	320	647	48	30	75.827179	['m
3	1	1	7	0	0	0	700	368	144	-1	
4	1	1	7	1	0	0	700	368	35	-1	
5	1	1	7	1	1	0	710	9	14	38.235519	1
5	1	1	7	1	2	30	694	12	45	81.094917	|
5	1	1	7	1	3	54	700	135	35	10.341873	majesty’
5	1	1	7	1	4	319	702	49	31	50.499977	('m
4	1	1	7	2	0	0	756	368	29	-1	
5	1	1	7	2	1	0	757	5	22	64.654335	|
5	1	1	7	2	2	321	756	47	29	28.925018	ars
4	1	1	7	3	0	54	811	314	33	-1	
5	1	1	7	3	1	54	811	97	33	96.788719	major
5	1	1	7	3	2	318	811	50	31	31.710119	{'m
3	1	1	8	0	0	328	864	40	29	-1	
4	1	1	8	1	0	328	864	40	29	-1	
5	1	1	8	1	1	328	864	40	29	42.716030	Ef
3	1	1	9	0	0	321	918	47	28	-1	
4	1	1	9	1	0	321	918	47	28	-1	
5	1	1	9	1	1	321	918	26	28	72.162018	fal
5	1	1	9	1	2	355	918	13	27	54.772778	&
3	1	1	10	0	0	55	967	313	42	-1	
4	1	1	10	1	0	55	967	313	42	-1	
5	1	1	10	1	1	55	967	161	42	79.022293	majority”
5	1	1	10	1	2	320	973	48	30	3.373985	[m:
3	1	1	11	0	0	319	1025	47	31	-1	
4	1	1	11	1	0	319	1025	47	31	-1	
5	1	1	11	1	1	319	1025	11	31	34.568024	(
3	1	1	12	0	0	55	1081	313	31	-1	
4	1	1	12	1	0	55	1081	313	31	-1	
5	1	1	12	1	1	55	1082	87	26	96.811005	make
5	1	1	12	1	2	320	1081	48	31	62.004166	[m
3	1	1	13	0	0	0	1138	368	135	-1	
4	1	1	13	1	0	0	1138	368	26	-1	
5	1	1	13	1	1	0	1138	6	26	0.000000	,
5	1	1	13	1	2	321	1145	47	6	6.891432	ween
4	1	1	13	2	0	0	1187	363	29	-1	
5	1	1	13	2	1	0	1188	7	28	38.761200	;
5	1	1	13	2	2	322	1187	41	28	7.921171	i)
4	1	1	13	3	0	55	1241	313	32	-1	
5	1	1	13	3	1	55	1241	95	28	50.635391	male’
5	1	1	13	3	2	320	1243	48	30	58.858852	[me
3	1	1	14	0	0	0	1296	368	89	-1	
4	1	1	14	1	0	0	1296	368	33	-1	
5	1	1	14	1	1	0	1303	6	23	77.977463	}
5	1	1	14	1	2	33	1292	15	44	95.472816	|
5	1	1	14	1	3	55	1296	148	29	57.000137	mammal’
5	1	1	14	1	4	320	1298	48	31	42.319824	('m
4	1	1	14	2	0	55	1354	313	31	-1	
5	1	1	14	2	1	55	1363	69	18	96.702606	man
5	1	1	14	2	2	320	1354	48	31	53.953102	[mi
3	1	1	15	0	0	326	1407	38	28	-1	
