level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	61	41	298	2818	-1	
3	1	1	1	0	0	61	41	298	44	-1	
4	1	1	1	1	0	61	41	298	44	-1	
5	1	1	1	1	1	61	41	126	44	85.313385	neutral’
5	1	1	1	1	2	327	47	32	31	73.881523	Ch
3	1	1	2	0	0	63	112	296	404	-1	
4	1	1	2	1	0	326	112	22	15	-1	
5	1	1	2	1	1	326	112	22	15	76.832588	n
4	1	1	2	2	0	63	155	296	30	-1	
5	1	1	2	2	1	63	164	88	19	96.835197	never
5	1	1	2	2	2	327	155	32	30	44.425701	C's
4	1	1	2	3	0	63	209	296	32	-1	
5	1	1	2	3	1	63	209	222	29	63.100883	nevertheless”
5	1	1	2	3	2	302	205	8	43	38.337494	=
5	1	1	2	3	3	328	210	31	31	47.437561	[1
4	1	1	2	4	0	63	266	296	31	-1	
5	1	1	2	4	1	63	276	63	17	95.929512	new
5	1	1	2	4	2	328	266	31	31	69.445793	[n
4	1	1	2	5	0	64	374	295	31	-1	
5	1	1	2	5	1	64	384	80	17	96.449295	news
5	1	1	2	5	2	328	374	31	31	68.979080	[n
4	1	1	2	6	0	64	428	295	34	-1	
5	1	1	2	6	1	64	428	192	34	72.624664	newspaper”
5	1	1	2	6	2	329	430	30	30	39.133575	i
4	1	1	2	7	0	64	484	295	32	-1	
5	1	1	2	7	1	64	484	89	28	70.189903	next”
5	1	1	2	7	2	329	485	30	31	85.108650	[n
3	1	1	3	0	0	64	538	295	85	-1	
4	1	1	3	1	0	330	538	25	27	-1	
5	1	1	3	1	1	330	538	25	27	37.973366	ii
4	1	1	3	2	0	64	592	295	31	-1	
5	1	1	3	2	1	64	592	72	28	56.041302	nice’
5	1	1	3	2	2	329	593	30	30	19.019270	i,
3	1	1	4	0	0	65	646	294	416	-1	
4	1	1	4	1	0	330	646	26	28	-1	
5	1	1	4	1	1	330	646	26	28	58.741135	ity
4	1	1	4	2	0	65	699	294	33	-1	
5	1	1	4	2	1	65	699	165	29	79.221436	nickname’
5	1	1	4	2	2	329	701	30	31	50.946068	ch
4	1	1	4	3	0	65	756	294	32	-1	
5	1	1	4	3	1	65	756	94	32	80.673317	night’
5	1	1	4	3	2	329	757	30	30	27.862310	{n
4	1	1	4	4	0	65	806	294	42	-1	
5	1	1	4	4	1	65	806	177	42	51.429562	nightmare’
5	1	1	4	4	2	330	812	29	30	40.838081	C'
4	1	1	4	5	0	66	867	293	31	-1	
5	1	1	4	5	1	66	867	75	27	80.515877	nine’
5	1	1	4	5	2	330	867	29	31	83.151810	[n
4	1	1	4	6	0	66	920	293	33	-1	
5	1	1	4	6	1	66	920	146	29	68.732590	nineteen’
5	1	1	4	6	2	330	922	29	31	0.000000	[
4	1	1	4	7	0	66	1029	290	33	-1	
5	1	1	4	7	1	66	1029	111	33	74.943901	ninety’
5	1	1	4	7	2	332	1031	24	30	40.732670	Et
3	1	1	5	0	0	66	1085	293	306	-1	
4	1	1	5	1	0	331	1085	28	24	-1	
5	1	1	5	1	1	331	1088	7	21	92.637268	(
5	1	1	5	1	2	347	1085	12	14	79.591026	A
4	1	1	5	2	0	66	1132	293	42	-1	
5	1	1	5	2	1	66	1132	145	42	76.649178	nitrogen’
