level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	384	2892	-1	
2	1	1	0	0	0	5	46	379	2752	-1	
3	1	1	1	0	0	5	46	379	2752	-1	
4	1	1	1	1	0	6	46	378	33	-1	
5	1	1	1	1	1	6	46	92	28	67.664207	swim’
5	1	1	1	1	2	272	48	112	31	77.875534	[swim
5	1	1	1	1	3	364	44	18	40	62.354923	|
4	1	1	1	2	0	271	101	113	31	-1	
5	1	1	1	2	1	271	101	7	31	19.859095	(
5	1	1	1	2	2	292	97	23	44	21.850615	¥#
5	1	1	1	2	3	324	101	38	31	14.930334	Jv.
5	1	1	1	2	4	375	104	9	25	47.690678	fi
4	1	1	1	3	0	6	152	376	42	-1	
5	1	1	1	3	1	6	155	104	33	77.321404	swing
5	1	1	1	3	2	272	152	91	42	64.137108	[swin}
5	1	1	1	3	3	376	170	6	13	51.687706	7
4	1	1	1	4	0	6	209	378	34	-1	
5	1	1	1	4	1	6	209	115	29	84.065651	switch
5	1	1	1	4	2	272	212	94	31	10.919008	{switf]
5	1	1	1	4	3	374	208	8	40	33.595261	|
4	1	1	1	5	0	6	263	378	40	-1	
5	1	1	1	5	1	6	263	123	40	67.423103	symbol
5	1	1	1	5	2	272	268	10	30	45.030182	[
5	1	1	1	5	3	290	268	94	30	31.684986	'sumbal
4	1	1	1	6	0	6	321	377	34	-1	
5	1	1	1	6	1	6	321	208	34	30.909348	sympathetic’
5	1	1	1	6	2	264	317	11	42	48.239384	[
5	1	1	1	6	3	272	323	111	32	33.284630	\simpo'
4	1	1	1	7	0	273	375	108	30	-1	
5	1	1	1	7	1	273	375	61	30	41.636219	lly
5	1	1	1	7	2	352	375	29	30	62.076256	@
4	1	1	1	8	0	6	430	378	33	-1	
5	1	1	1	8	1	6	430	169	33	75.804916	sympathy
5	1	1	1	8	2	272	431	112	32	38.048630	['srmpot
4	1	1	1	9	0	271	483	113	31	-1	
5	1	1	1	9	1	271	483	91	31	4.109116	Cn.
4	1	1	1	10	0	6	533	378	42	-1	
5	1	1	1	10	1	6	533	173	42	82.835693	symphony’
5	1	1	1	10	2	272	539	10	31	16.295671	[
5	1	1	1	10	3	290	539	94	27	16.295671	'simfar
4	1	1	1	11	0	6	592	378	35	-1	
5	1	1	1	11	1	6	592	194	35	94.616104	symposium’
5	1	1	1	11	2	272	594	112	33	4.505863	[sim'par
4	1	1	1	12	0	6	650	378	32	-1	
5	1	1	1	12	1	6	650	157	32	46.943825	symptom’
5	1	1	1	12	2	271	650	10	31	6.986198	[
5	1	1	1	12	3	289	651	95	31	6.986198	'stmpte
4	1	1	1	13	0	276	701	108	31	-1	
5	1	1	1	13	1	276	701	25	27	61.833790	fiE
5	1	1	1	13	2	308	701	28	27	91.370605	JE
5	1	1	1	13	3	344	721	6	8	76.523727	,
5	1	1	1	13	4	359	703	25	29	26.867666	2
4	1	1	1	14	0	6	752	378	42	-1	
5	1	1	1	14	1	6	752	160	42	29.262877	synthesis’
5	1	1	1	14	2	271	758	113	31	0.766516	['srn@1si
4	1	1	1	15	0	275	808	95	29	-1	
5	1	1	1	15	1	275	808	26	29	5.230980	er
4	1	1	1	16	0	6	864	376	33	-1	
5	1	1	1	16	1	6	864	160	33	92.512505	synthetic’
5	1	1	1	16	2	272	866	110	30	31.426598	[sin'@eti
4	1	1	1	17	0	270	918	114	30	-1	
5	1	1	1	17	1	270	931	23	15	61.501938	n.
5	1	1	1	17	2	307	918	77	30	32.527088	FMA
4	1	1	1	18	0	6	974	374	31	-1	
5	1	1	1	18	1	6	977	112	28	95.579552	system
5	1	1	1	18	2	271	974	109	31	26.334053	['sistom
4	1	1	1	19	0	6	1022	378	42	-1	
5	1	1	1	19	1	6	1022	184	42	94.169426	systematic’
5	1	1	1	19	2	271	1029	113	31	44.229652	[isisti'm
4	1	1	1	20	0	271	1081	113	30	-1	
5	1	1	1	20	1	271	1082	62	29	40.235516	BAY
5	1	1	1	20	2	344	1095	6	15	17.541342	5
5	1	1	1	20	3	363	1081	21	28	31.297617	ii
4	1	1	1	21	0	6	1243	378	32	-1	
5	1	1	1	21	1	6	1243	88	28	93.288315	table’
5	1	1	1	21	2	271	1244	113	31	30.353771	['terbal
5	1	1	1	21	3	373	1239	11	40	77.360214	|
4	1	1	1	22	0	270	1297	114	31	-1	
5	1	1	1	22	1	270	1293	45	45	31.151348	(HF
5	1	1	1	22	2	326	1293	34	45	63.472900	Jv.
5	1	1	1	22	3	374	1297	10	29	94.482025	4
4	1	1	1	23	0	6	1351	378	33	-1	
5	1	1	1	23	1	6	1351	100	29	89.079605	tactic’
5	1	1	1	23	2	271	1353	10	31	15.522738	[
5	1	1	1	23	3	289	1353	95	31	15.522738	'teektik
4	1	1	1	24	0	6	1407	378	33	-1	
5	1	1	1	24	1	6	1407	108	29	87.026520	tackle’
5	1	1	1	24	2	271	1410	10	30	37.006413	[
5	1	1	1	24	3	290	1409	94	31	26.338892	'teekol_
4	1	1	1	25	0	271	1462	113	30	-1	
5	1	1	1	25	1	267	1458	32	44	45.751198	He
5	1	1	1	25	2	307	1458	19	44	28.784819	ib
4	1	1	1	26	0	6	1513	369	43	-1	
5	1	1	1	26	1	6	1513	65	43	68.188530	tag”
5	1	1	1	26	2	271	1519	104	34	39.328686	[teeg
5	1	1	1	26	3	344	1515	35	42	52.903633	|n.
4	1	1	1	27	0	270	1571	114	32	-1	
5	1	1	1	27	1	270	1571	12	31	27.607098	(
5	1	1	1	27	2	301	1573	16	28	27.607098	#
5	1	1	1	27	3	323	1572	38	31	14.381456	Ju.
5	1	1	1	27	4	375	1572	9	28	77.367973	J
4	1	1	1	28	0	6	1626	378	32	-1	
5	1	1	1	28	1	6	1626	98	28	67.153824	tailor’
5	1	1	1	28	2	271	1628	113	30	69.609848	['terla
5	1	1	1	28	3	361	1624	23	39	22.068386	|,
4	1	1	1	29	0	6	1684	374	30	-1	
5	1	1	1	29	1	6	1684	70	26	96.420700	take
5	1	1	1	29	2	271	1684	66	30	62.603584	[terk
5	1	1	1	29	3	349	1684	31	30	37.103340	]v.
4	1	1	1	30	0	273	1737	111	30	-1	
5	1	1	1	30	1	273	1737	111	30	22.018652	Baap
4	1	1	1	31	0	270	1790	114	31	-1	
5	1	1	1	31	1	270	1786	48	44	22.632132	CHE
5	1	1	1	31	2	324	1786	38	44	0.000000	Jv.
5	1	1	1	31	3	378	1795	6	20	59.396461	|
4	1	1	1	32	0	273	1844	111	29	-1	
5	1	1	1	32	1	273	1844	111	29	22.354855	WH
4	1	1	1	33	0	5	1897	366	33	-1	
5	1	1	1	33	1	5	1897	68	28	88.800041	tale’
5	1	1	1	33	2	271	1899	47	31	60.135445	[ter
5	1	1	1	33	3	337	1899	34	31	29.258102	]n.
4	1	1	1	34	0	6	1953	374	33	-1	
5	1	1	1	34	1	6	1953	115	29	0.000000	talent’
5	1	1	1	34	2	271	1955	109	31	23.310295	['teelont
4	1	1	1	35	0	5	2010	378	32	-1	
5	1	1	1	35	1	5	2010	85	28	48.410130	talk”
5	1	1	1	35	2	271	2012	81	30	27.806793	[tak]
5	1	1	1	35	3	361	2024	22	15	75.223404	n.
4	1	1	1	36	0	270	2065	114	28	-1	
5	1	1	1	36	1	270	2077	22	14	68.477135	v.
5	1	1	1	36	2	307	2065	77	28	12.056580	BAH
4	1	1	1	37	0	5	2118	379	32	-1	
5	1	1	1	37	1	5	2118	64	28	91.146126	tall’
5	1	1	1	37	2	271	2120	97	30	5.917301	[toa
5	1	1	1	37	3	375	2115	8	42	63.814007	|
4	1	1	1	38	0	270	2172	114	31	-1	
5	1	1	1	38	1	270	2172	91	31	24.097805	CHa.
5	1	1	1	38	2	375	2177	9	19	56.779457	2
4	1	1	1	39	0	6	2226	360	36	-1	
5	1	1	1	39	1	6	2226	80	29	53.277855	tank’
5	1	1	1	39	2	270	2228	96	34	77.257599	[teenk
5	1	1	1	39	3	357	2224	11	42	17.855911	]
4	1	1	1	40	0	271	2282	113	29	-1	
5	1	1	1	40	1	271	2282	27	29	52.456863	AY
