level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	52	50	307	2817	-1	
3	1	1	1	0	0	56	50	303	2817	-1	
4	1	1	1	1	0	56	50	303	36	-1	
5	1	1	1	1	1	56	50	202	36	45.887985	personality’)
5	1	1	1	1	2	290	46	12	44	43.131607	=
5	1	1	1	1	3	320	52	39	32	68.166588	[ig
4	1	1	1	2	0	52	104	307	42	-1	
5	1	1	1	2	1	52	104	169	42	88.802086	personnel'
5	1	1	1	2	2	321	108	38	32	71.170784	[ip
4	1	1	1	3	0	52	158	307	44	-1	
5	1	1	1	3	1	52	158	196	44	92.368408	perspective’
5	1	1	1	3	2	321	164	38	32	80.450279	[p
4	1	1	1	4	0	321	218	38	27	-1	
5	1	1	1	4	1	321	218	26	27	44.715240	Wh:
4	1	1	1	5	0	53	269	306	41	-1	
5	1	1	1	5	1	53	269	156	41	95.059036	persuade’
5	1	1	1	5	2	320	273	39	31	61.302128	[ps
4	1	1	1	6	0	54	323	305	44	-1	
5	1	1	1	6	1	54	323	186	44	91.101913	persuasion
5	1	1	1	6	2	320	329	39	31	68.136543	[ps
4	1	1	1	7	0	54	379	305	43	-1	
5	1	1	1	7	1	54	379	194	43	78.292305	pessimistic’
5	1	1	1	7	2	321	384	38	32	27.048111	Lip
4	1	1	1	8	0	54	435	305	45	-1	
5	1	1	1	8	1	54	435	58	45	48.701950	pet’
5	1	1	1	8	2	321	440	38	32	62.033215	[pe
4	1	1	1	9	0	321	492	38	31	-1	
5	1	1	1	9	1	321	492	38	31	42.394901	C#
4	1	1	1	10	0	54	544	305	41	-1	
5	1	1	1	10	1	54	544	108	41	85.197372	petrol’
5	1	1	1	10	2	322	549	37	31	43.913521	C's
4	1	1	1	11	0	58	604	300	33	-1	
5	1	1	1	11	1	58	605	170	32	95.996819	pharmacy
5	1	1	1	11	2	322	604	7	30	37.706295	iE
4	1	1	1	12	0	323	657	36	29	-1	
5	1	1	1	12	1	323	657	36	29	39.371880	By
4	1	1	1	13	0	58	708	301	41	-1	
