level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	65	58	294	2814	-1	
3	1	1	1	0	0	65	58	294	137	-1	
4	1	1	1	1	0	65	58	294	33	-1	
5	1	1	1	1	1	65	58	82	33	84.308929	envy'
5	1	1	1	1	2	331	58	28	31	26.635796	Et
4	1	1	1	2	0	65	112	294	36	-1	
5	1	1	1	2	1	65	112	152	36	95.549080	epidemic’
5	1	1	1	2	2	332	114	27	31	73.608856	Ci
4	1	1	1	3	0	332	167	26	28	-1	
5	1	1	1	3	1	332	167	26	28	69.777451	z
3	1	1	2	0	0	66	217	293	87	-1	
4	1	1	2	1	0	66	217	291	43	-1	
5	1	1	2	1	1	66	217	128	43	91.553261	episode’
5	1	1	2	1	2	332	222	25	31	67.197571	i
4	1	1	2	2	0	332	275	27	29	-1	
5	1	1	2	2	1	332	275	27	29	91.533035	@
3	1	1	3	0	0	66	326	293	86	-1	
4	1	1	3	1	0	66	326	287	42	-1	
5	1	1	3	1	1	66	326	107	42	0.000000	equal®
5	1	1	3	1	2	332	331	21	30	23.717699	iy
4	1	1	3	2	0	335	384	24	28	-1	
5	1	1	3	2	1	335	384	24	28	59.511013	ny
3	1	1	4	0	0	67	433	292	143	-1	
4	1	1	4	1	0	67	433	287	43	-1	
5	1	1	4	1	1	67	433	153	43	8.824377	equality”
5	1	1	4	1	2	332	439	22	30	50.198135	fi
4	1	1	4	2	0	67	489	287	43	-1	
5	1	1	4	2	1	67	489	149	43	91.947586	equation’
5	1	1	4	2	2	333	495	21	30	56.777267	{1
4	1	1	4	3	0	333	547	26	29	-1	
5	1	1	4	3	1	333	547	26	29	35.072937	Fi
3	1	1	5	0	0	67	602	292	192	-1	
4	1	1	5	1	0	67	602	288	33	-1	
5	1	1	5	1	1	67	602	97	33	84.442276	equip’
5	1	1	5	1	2	333	602	22	31	44.631962	fi
4	1	1	5	2	0	68	652	287	43	-1	
5	1	1	5	2	1	68	652	179	43	88.371101	equipment’
5	1	1	5	2	2	333	658	22	30	45.464935	{1
4	1	1	5	3	0	68	708	287	43	-1	
5	1	1	5	3	1	68	708	179	43	16.360397	equivalent’
5	1	1	5	3	2	333	713	22	31	57.894501	fh
4	1	1	5	4	0	335	767	24	27	-1	
5	1	1	5	4	1	335	767	24	27	51.534672	fit
3	1	1	6	0	0	69	821	290	413	-1	
4	1	1	6	1	0	69	821	286	31	-1	
5	1	1	6	1	1	69	831	51	18	96.733612	era
5	1	1	6	1	2	334	821	21	31	82.548958	['
4	1	1	6	2	0	69	876	287	32	-1	
5	1	1	6	2	1	69	876	92	28	77.716492	erase’
5	1	1	6	2	2	334	877	22	31	53.056873	fi
4	1	1	6	3	0	69	926	287	44	-1	
5	1	1	6	3	1	69	926	87	44	79.792953	erect!
5	1	1	6	3	2	334	932	22	30	31.381725	{1
4	1	1	6	4	0	69	986	287	32	-1	
5	1	1	6	4	1	69	986	169	29	80.850143	erroneous’
5	1	1	6	4	2	334	988	22	30	35.197678	{1
4	1	1	6	5	0	70	1042	285	31	-1	
5	1	1	6	5	1	70	1042	102	28	64.199631	error’
5	1	1	6	5	2	334	1043	21	30	25.575558	i
4	1	1	6	6	0	70	1091	286	45	-1	
5	1	1	6	6	1	70	1091	93	45	47.604507	erupt!
5	1	1	6	6	2	334	1098	22	31	59.982887	{1
4	1	1	6	7	0	70	1149	286	41	-1	
5	1	1	6	7	1	70	1149	114	41	93.577301	escape’
5	1	1	6	7	2	335	1154	21	30	57.395439	[i
4	1	1	6	8	0	334	1207	25	27	-1	
5	1	1	6	8	1	334	1207	25	27	71.525620	(6)
3	1	1	7	0	0	70	1258	289	143	-1	
4	1	1	7	1	0	70	1258	287	41	-1	
5	1	1	7	1	1	70	1258	161	41	96.284180	especially
5	1	1	7	1	2	335	1262	22	30	44.610703	{1
4	1	1	7	2	0	70	1316	287	33	-1	
5	1	1	7	2	1	70	1316	96	33	52.065281	essay’
5	1	1	7	2	2	335	1318	22	30	0.000000	Ee
4	1	1	7	3	0	334	1370	25	31	-1	
5	1	1	7	3	1	334	1370	25	31	56.757309	Ct
3	1	1	8	0	0	71	1420	288	142	-1	
4	1	1	8	1	0	71	1420	286	44	-1	
5	1	1	8	1	1	71	1420	127	44	75.565292	essence’
5	1	1	8	1	2	336	1426	21	30	78.558609	['
4	1	1	8	2	0	71	1480	286	31	-1	
5	1	1	8	2	1	71	1480	163	28	77.670158	essential”
5	1	1	8	2	2	336	1481	21	30	37.390553	[1
4	1	1	8	3	0	335	1534	24	28	-1	
5	1	1	8	3	1	335	1534	24	28	80.495178	ik
3	1	1	9	0	0	71	1587	288	85	-1	
4	1	1	9	1	0	71	1587	288	32	-1	
5	1	1	9	1	1	71	1587	166	29	92.718414	establish”
5	1	1	9	1	2	336	1589	23	30	36.226990	C1
4	1	1	9	2	0	335	1641	24	31	-1	
5	1	1	9	2	1	335	1641	24	31	15.450592	ie
3	1	1	10	0	0	71	1695	288	82	-1	
4	1	1	10	1	0	71	1695	287	32	-1	
5	1	1	10	1	1	71	1695	239	29	87.977386	establishment’
5	1	1	10	1	2	336	1697	22	30	49.915829	[1
4	1	1	10	2	0	347	1751	12	26	-1	
5	1	1	10	2	1	347	1751	12	26	84.103241	t
3	1	1	11	0	0	72	1799	287	87	-1	
4	1	1	11	1	0	72	1799	286	42	-1	
5	1	1	11	1	1	72	1799	103	42	78.290985	estate’
5	1	1	11	1	2	336	1805	22	30	51.264973	fi
4	1	1	11	2	0	336	1857	23	29	-1	
5	1	1	11	2	1	336	1857	23	29	82.047829	@
3	1	1	12	0	0	72	1912	287	192	-1	
4	1	1	12	1	0	72	1912	286	31	-1	
5	1	1	12	1	1	72	1912	119	28	95.372826	esteem’
5	1	1	12	1	2	337	1913	21	30	61.137039	(1
4	1	1	12	2	0	72	1963	286	43	-1	
5	1	1	12	2	1	72	1963	158	43	48.705463	estimate"
5	1	1	12	2	2	337	1968	21	30	27.554941	ii
4	1	1	12	3	0	72	2022	286	31	-1	
5	1	1	12	3	1	72	2022	98	29	0.000000	ethic”®
5	1	1	12	3	2	337	2024	21	29	24.998417	['
4	1	1	12	4	0	336	2076	23	28	-1	
5	1	1	12	4	1	336	2076	23	28	59.755520	@
3	1	1	13	0	0	72	2130	287	83	-1	
4	1	1	13	1	0	72	2130	286	31	-1	
5	1	1	13	1	1	72	2130	98	27	80.017471	evade’
5	1	1	13	1	2	337	2131	21	30	9.904575	fi
4	1	1	13	2	0	336	2182	23	31	-1	
5	1	1	13	2	1	336	2182	23	31	60.101074	Cf
3	1	1	14	0	0	71	2238	288	191	-1	
4	1	1	14	1	0	73	2238	286	30	-1	
5	1	1	14	1	1	73	2238	145	27	79.052933	evaluate’
5	1	1	14	1	2	337	2238	22	30	47.759483	fh
4	1	1	14	2	0	72	2291	287	32	-1	
5	1	1	14	2	1	72	2291	57	28	69.078949	eve’
5	1	1	14	2	2	337	2293	22	30	66.466797	[i
4	1	1	14	3	0	71	2348	287	30	-1	
5	1	1	14	3	1	71	2357	72	17	96.409706	even
5	1	1	14	3	2	337	2348	21	30	38.570831	[
4	1	1	14	4	0	339	2400	20	29	-1	
5	1	1	14	4	1	339	2400	20	29	3.914585	s
3	1	1	15	0	0	342	2454	17	28	-1	
4	1	1	15	1	0	342	2454	17	28	-1	
5	1	1	15	1	1	342	2454	17	28	75.099228	¥
3	1	1	16	0	0	71	2505	288	302	-1	
4	1	1	16	1	0	72	2505	286	33	-1	
5	1	1	16	1	1	72	2505	143	33	53.496799	evening”
5	1	1	16	1	2	337	2507	21	30	68.257111	['
4	1	1	16	2	0	72	2560	287	32	-1	
5	1	1	16	2	1	72	2560	104	29	69.000122	event”
5	1	1	16	2	2	337	2562	22	30	50.325821	(1
4	1	1	16	3	0	72	2610	287	43	-1	
5	1	1	16	3	1	72	2610	190	43	87.791359	eventually”
5	1	1	16	3	2	337	2617	22	29	30.089540	fi
4	1	1	16	4	0	71	2671	287	30	-1	
5	1	1	16	4	1	71	2680	69	18	96.817314	ever
5	1	1	16	4	2	337	2671	21	30	76.062820	['
4	1	1	16	5	0	71	2726	288	31	-1	
