level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	368	2892	-1	
2	1	1	0	0	0	38	51	330	2753	-1	
3	1	1	1	0	0	38	51	330	141	-1	
4	1	1	1	1	0	306	51	61	29	-1	
5	1	1	1	1	1	306	51	61	29	46.372597	ALA
4	1	1	1	2	0	38	104	330	32	-1	
5	1	1	1	2	1	38	104	101	29	88.972427	brake’
5	1	1	1	2	2	303	105	65	31	79.635674	[bre
4	1	1	1	3	0	38	161	327	31	-1	
5	1	1	1	3	1	38	161	122	28	67.315323	branch®
5	1	1	1	3	2	304	161	61	31	66.520836	[bra
3	1	1	2	0	0	38	216	330	138	-1	
4	1	1	2	1	0	307	216	61	29	-1	
5	1	1	2	1	1	303	212	26	44	57.450253	St
5	1	1	2	1	2	343	216	23	29	46.539848	Bi
4	1	1	2	2	0	38	323	330	31	-1	
5	1	1	2	2	1	38	323	103	27	85.365158	brand’
5	1	1	2	2	2	304	323	9	31	45.712288	[
5	1	1	2	2	3	321	329	47	21	73.182030	bre
3	1	1	3	0	0	38	377	330	86	-1	
4	1	1	3	1	0	303	377	63	29	-1	
5	1	1	3	1	1	303	377	29	29	40.739677	Ws
5	1	1	3	1	2	340	377	26	29	58.418995	ED
4	1	1	3	2	0	38	431	330	32	-1	
5	1	1	3	2	1	38	431	96	29	47.698517	brave’
5	1	1	3	2	2	304	433	64	30	65.415039	[bre
3	1	1	4	0	0	38	486	330	198	-1	
4	1	1	4	1	0	306	486	61	29	-1	
5	1	1	4	1	1	306	487	26	28	0.000000	tft
5	1	1	4	1	2	340	486	27	29	46.694927	Xf
4	1	1	4	2	0	38	540	330	32	-1	
5	1	1	4	2	1	38	540	98	29	0.891781	bread’
5	1	1	4	2	2	304	542	10	30	40.362740	[
5	1	1	4	2	3	321	547	47	22	96.520088	bre
4	1	1	4	3	0	38	596	330	32	-1	
5	1	1	4	3	1	38	596	135	28	85.159470	breadth’
5	1	1	4	3	2	304	597	64	31	78.419128	[bre
4	1	1	4	4	0	39	652	329	32	-1	
5	1	1	4	4	1	39	652	111	28	53.233074	break”
5	1	1	4	4	2	304	654	64	30	83.775574	[bre
3	1	1	5	0	0	306	708	62	28	-1	
4	1	1	5	1	0	306	708	62	28	-1	
5	1	1	5	1	1	306	708	28	28	53.535019	Wr
5	1	1	5	1	2	349	719	19	14	70.924599	n
3	1	1	6	0	0	303	759	65	31	-1	
4	1	1	6	1	0	303	759	65	31	-1	
5	1	1	6	1	1	303	759	12	31	31.391258	(
5	1	1	6	1	2	325	760	17	29	0.000000	¥
5	1	1	6	1	3	356	759	12	31	0.000000	]
