level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	8	47	351	2760	-1	
3	1	1	1	0	0	15	47	344	33	-1	
4	1	1	1	1	0	15	47	344	33	-1	
5	1	1	1	1	1	15	50	50	29	96.916794	yet
5	1	1	1	1	2	282	47	11	31	43.083313	[
5	1	1	1	1	3	296	48	63	32	80.019951	jet
5	1	1	1	1	4	339	43	18	41	46.057030	Jc
3	1	1	2	0	0	15	104	344	254	-1	
4	1	1	2	1	0	282	104	77	27	-1	
5	1	1	2	1	1	282	104	61	27	2.958126	Sif
5	1	1	2	1	2	354	121	5	7	55.535007	«
4	1	1	2	2	0	15	211	342	33	-1	
5	1	1	2	2	1	15	211	88	33	91.512260	yield'
5	1	1	2	2	2	281	212	76	32	16.774807	(jild
5	1	1	2	2	3	348	208	11	41	32.385323	|
4	1	1	2	3	0	15	269	341	32	-1	
5	1	1	2	3	1	15	277	58	23	96.981300	you
5	1	1	2	3	2	281	269	75	32	42.486439	[jolp
4	1	1	2	4	0	15	325	335	33	-1	
5	1	1	2	4	1	15	333	102	24	96.047302	young
5	1	1	2	4	2	280	325	70	33	81.503563	[jan]
3	1	1	3	0	0	16	382	343	742	-1	
4	1	1	3	1	0	282	382	77	23	-1	
5	1	1	3	1	1	282	382	77	23	65.515785	(the>
4	1	1	3	2	0	16	429	343	42	-1	
5	1	1	3	2	1	16	429	173	42	85.232994	youngster’
5	1	1	3	2	2	281	435	78	34	3.473396	[jays
4	1	1	3	3	0	16	491	343	33	-1	
5	1	1	3	3	1	16	500	75	23	96.683716	your
5	1	1	3	3	2	282	491	67	33	55.760422	[jue],
4	1	1	3	4	0	16	542	343	42	-1	
5	1	1	3	4	1	16	542	98	42	17.495918	yours’
5	1	1	3	4	2	281	548	78	32	51.150909	[jow],
4	1	1	3	5	0	16	1038	343	31	-1	
5	1	1	3	5	1	16	1038	144	26	95.989075	abdomen
5	1	1	3	5	2	280	1038	7	31	48.937908	[
5	1	1	3	5	3	298	1038	61	31	48.937908	'eebd
4	1	1	3	6	0	16	1093	343	31	-1	
5	1	1	3	6	1	16	1093	105	26	96.104881	absent
5	1	1	3	6	2	280	1093	6	31	36.261520	[
5	1	1	3	6	3	298	1093	61	31	36.261520	'aebs:
3	1	1	4	0	0	15	1146	344	84	-1	
4	1	1	4	1	0	281	1146	78	28	-1	
5	1	1	4	1	1	281	1146	26	28	48.881851	te
5	1	1	4	1	2	314	1146	45	28	47.069569	BSE
4	1	1	4	2	0	15	1200	344	30	-1	
5	1	1	4	2	1	15	1201	104	25	96.427643	accent
5	1	1	4	2	2	279	1212	22	15	52.807373	n.
5	1	1	4	2	3	325	1200	34	30	34.140228	['e
3	1	1	5	0	0	14	1252	345	413	-1	
4	1	1	5	1	0	279	1252	80	30	-1	
5	1	1	5	1	1	279	1265	22	14	79.837296	v.
5	1	1	5	1	2	325	1252	34	30	87.638588	Le
4	1	1	5	2	0	15	1306	344	31	-1	
5	1	1	5	2	1	15	1314	157	23	96.385735	accessory
5	1	1	5	2	2	280	1306	79	31	61.174545	[ak'se
4	1	1	5	3	0	15	1361	344	31	-1	
5	1	1	5	3	1	15	1361	182	26	96.400940	accordance
5	1	1	5	3	2	279	1361	80	31	73.173279	[a'ko:
4	1	1	5	4	0	15	1415	334	31	-1	
5	1	1	5	4	1	15	1415	73	26	96.790703	ache
5	1	1	5	4	2	279	1416	70	30	0.000000	Lek
5	1	1	5	4	3	341	1412	10	38	68.919342	]
4	1	1	5	5	0	15	1471	344	30	-1	
5	1	1	5	5	1	15	1478	68	18	97.001244	acre
5	1	1	5	5	2	279	1471	80	30	52.520882	['etke
4	1	1	5	6	0	15	1525	343	30	-1	
5	1	1	5	6	1	15	1525	123	26	96.806450	acrobat
5	1	1	5	6	2	279	1525	79	30	35.466599	['eekr
4	1	1	5	7	0	15	1580	344	30	-1	
5	1	1	5	7	1	15	1582	115	23	96.323883	actress
5	1	1	5	7	2	278	1580	7	30	47.041252	{
5	1	1	5	7	3	297	1580	62	30	8.855505	'eekt:
4	1	1	5	8	0	14	1633	345	32	-1	
5	1	1	5	8	1	14	1633	139	32	96.799202	adjacent
5	1	1	5	8	2	279	1634	80	31	36.955853	[a'd3e
3	1	1	6	0	0	12	1686	347	519	-1	
4	1	1	6	1	0	281	1686	77	30	-1	
5	1	1	6	1	1	281	1686	77	30	9.342394	F)
5	1	1	6	1	2	330	1682	28	46	58.174965	4
4	1	1	6	2	0	14	1740	345	31	-1	
5	1	1	6	2	1	14	1740	109	26	96.125938	adverb
5	1	1	6	2	2	278	1742	7	29	63.443680	|
5	1	1	6	2	3	296	1741	63	30	65.405930	'eedv
4	1	1	6	3	0	14	1791	345	41	-1	
5	1	1	6	3	1	14	1791	146	41	95.978798	aesthetic
5	1	1	6	3	2	278	1796	81	30	0.000000	[i:s'8et
4	1	1	6	4	0	13	1850	346	31	-1	
5	1	1	6	4	1	13	1850	148	26	96.416420	affection
5	1	1	6	4	2	277	1851	82	30	56.978245	[a'fek
4	1	1	6	5	0	13	1901	346	41	-1	
5	1	1	6	5	1	13	1901	133	41	96.584724	affluent
5	1	1	6	5	2	277	1906	7	30	40.362846	{
5	1	1	6	5	3	296	1906	63	30	52.394325	'eeflu
4	1	1	6	6	0	13	1953	346	44	-1	
5	1	1	6	6	1	13	1953	115	44	96.496552	agitate
5	1	1	6	6	2	277	1961	7	30	73.029114	[
5	1	1	6	6	3	295	1961	64	30	16.039000	‘eed;
4	1	1	6	7	0	13	2066	346	31	-1	
5	1	1	6	7	1	13	2066	75	26	96.676254	aisle
5	1	1	6	7	2	277	2067	63	30	47.186035	Carl]
5	1	1	6	7	3	357	2080	2	13	29.480076	j
4	1	1	6	8	0	12	2120	347	31	-1	
5	1	1	6	8	1	12	2120	101	26	96.616951	album
5	1	1	6	8	2	277	2121	6	30	68.059898	[
5	1	1	6	8	3	294	2121	65	30	56.690178	'eelbs
4	1	1	6	9	0	12	2174	347	31	-1	
5	1	1	6	9	1	12	2174	131	27	95.715370	alienate
5	1	1	6	9	2	276	2176	83	29	20.419884	{'erlia
3	1	1	7	0	0	9	2231	350	463	-1	
4	1	1	7	1	0	274	2231	85	30	-1	
5	1	1	7	1	1	274	2231	64	30	30.208050	CF)
4	1	1	7	2	0	12	2280	345	32	-1	
5	1	1	7	2	1	12	2280	165	31	96.717773	allegiance
5	1	1	7	2	2	276	2282	81	30	23.141865	La'lisd
4	1	1	7	3	0	11	2335	343	31	-1	
5	1	1	7	3	1	11	2335	80	31	96.493813	alloy
5	1	1	7	3	2	275	2336	7	30	30.636421	[
5	1	1	7	3	3	294	2336	60	30	30.636421	'eelor
4	1	1	7	4	0	11	2390	348	31	-1	
5	1	1	7	4	1	11	2390	89	26	96.932693	aloud
5	1	1	7	4	2	275	2391	84	30	42.427078	[La'lau
4	1	1	7	5	0	11	2444	345	33	-1	
5	1	1	7	5	1	11	2444	166	27	96.236244	aluminum
