level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	368	2892	-1	
2	1	1	0	0	0	0	23	368	2759	-1	
3	1	1	1	0	0	0	23	368	142	-1	
4	1	1	1	1	0	0	23	368	44	-1	
5	1	1	1	1	1	0	23	88	44	42.182499	flow’
5	1	1	1	1	2	263	29	105	32	67.821625	[flav
5	1	1	1	1	3	337	24	30	43	41.019409	}v
4	1	1	1	2	0	262	82	106	32	-1	
5	1	1	1	2	1	262	82	91	32	21.450958	[#Jv.
4	1	1	1	3	0	264	136	104	29	-1	
5	1	1	1	3	1	264	136	104	29	23.486057	kta
3	1	1	2	0	0	0	186	368	90	-1	
4	1	1	2	1	0	0	186	368	41	-1	
5	1	1	2	1	1	0	186	112	41	88.813988	flower’
5	1	1	2	1	2	263	191	105	32	0.000000	[flava
5	1	1	2	1	3	358	187	10	41	53.346008	|
4	1	1	2	2	0	262	244	92	32	-1	
5	1	1	2	2	1	262	240	48	44	16.696577	[##
5	1	1	2	2	2	316	244	38	32	55.812611	Jn.
3	1	1	3	0	0	0	294	368	911	-1	
4	1	1	3	1	0	0	294	365	41	-1	
5	1	1	3	1	1	0	294	50	41	83.680450	flu’
5	1	1	3	1	2	263	300	102	31	37.101627	[flu:}n.
4	1	1	3	2	0	0	350	368	42	-1	
5	1	1	3	2	1	0	350	154	42	70.262558	fluctuate’
5	1	1	3	2	2	263	356	105	32	41.492111	['flaktf
4	1	1	3	3	0	0	405	366	44	-1	
5	1	1	3	3	1	0	405	103	44	8.375006	fluent!
5	1	1	3	3	2	263	412	103	31	25.674076	['flu:an
4	1	1	3	4	0	0	461	366	42	-1	
5	1	1	3	4	1	0	461	59	42	18.436174	fly’!
5	1	1	3	4	2	263	467	10	31	46.270184	[
5	1	1	3	4	3	279	467	87	31	32.915188	flar]n.
4	1	1	3	5	0	262	521	98	30	-1	
5	1	1	3	5	1	262	521	98	30	0.000000	Qt
4	1	1	3	6	0	0	570	368	42	-1	
5	1	1	3	6	1	0	570	102	42	47.673164	focus"
5	1	1	3	6	2	263	576	7	31	74.456749	[
5	1	1	3	6	3	283	576	85	31	52.840683	'fauke:
4	1	1	3	7	0	262	634	103	22	-1	
5	1	1	3	7	1	262	642	22	14	25.892120	2,
5	1	1	3	7	2	318	639	47	14	0.000000	L~'«
4	1	1	3	8	0	0	683	368	33	-1	
5	1	1	3	8	1	0	683	68	28	82.007347	fold’
5	1	1	3	8	2	263	685	105	31	38.778767	[favld
5	1	1	3	8	3	354	679	12	44	28.552027	]
4	1	1	3	9	0	264	737	104	32	-1	
5	1	1	3	9	1	264	738	60	29	30.741482	wh
5	1	1	3	9	2	342	737	26	32	43.913387	4
4	1	1	3	10	0	0	844	361	33	-1	
5	1	1	3	10	1	0	844	71	28	58.207188	folk”
5	1	1	3	10	2	262	846	10	31	55.330254	[
5	1	1	3	10	3	279	846	82	31	66.437370	faulk
5	1	1	3	10	4	353	840	11	41	94.304825	|
4	1	1	3	11	0	0	899	368	34	-1	
5	1	1	3	11	1	0	899	119	29	41.588058	follow’®
5	1	1	3	11	2	262	901	106	32	29.010391	['folaw
4	1	1	3	12	0	265	954	103	30	-1	
5	1	1	3	12	1	265	954	61	30	5.573273	nic
4	1	1	3	13	0	261	1007	107	31	-1	
5	1	1	3	13	1	261	1007	91	31	40.202148	CH
5	1	1	3	13	2	318	1003	31	46	52.169933	Jv.
5	1	1	3	13	3	366	1017	2	12	90.961708	|
4	1	1	3	14	0	0	1059	368	39	-1	
5	1	1	3	14	1	0	1059	154	39	96.260925	following
5	1	1	3	14	2	262	1063	106	31	34.744949	['fploun
4	1	1	3	15	0	0	1117	353	33	-1	
5	1	1	3	15	1	0	1117	78	28	86.715965	fond’
5	1	1	3	15	2	262	1119	91	31	78.860855	[fond
5	1	1	3	15	3	343	1114	15	41	74.434669	}
4	1	1	3	16	0	0	1170	368	40	-1	
5	1	1	3	16	1	0	1170	70	40	96.770027	food
5	1	1	3	16	2	262	1174	10	31	48.987370	[
5	1	1	3	16	3	278	1174	90	31	38.837189	furd
5	1	1	3	16	4	340	1170	28	41	66.946587	jn
3	1	1	4	0	0	0	1228	364	33	-1	
4	1	1	4	1	0	0	1228	364	33	-1	
5	1	1	4	1	1	0	1228	68	28	85.223236	fool’
5	1	1	4	1	2	262	1230	9	31	80.613075	[
5	1	1	4	1	3	280	1235	41	22	55.680622	furl
5	1	1	4	1	4	336	1230	28	31	22.658329	]n.
3	1	1	5	0	0	0	1283	368	86	-1	
4	1	1	5	1	0	0	1283	363	34	-1	
5	1	1	5	1	1	0	1283	70	29	64.891602	foot”
5	1	1	5	1	2	262	1286	68	31	73.653297	[fot
5	1	1	5	1	3	321	1281	11	42	63.203941	]
