level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	380	2892	-1	
2	1	1	0	0	0	0	44	380	2755	-1	
3	1	1	1	0	0	316	44	63	28	-1	
4	1	1	1	1	0	316	44	63	28	-1	
5	1	1	1	1	1	316	44	26	28	52.072800	ah
5	1	1	1	1	2	354	62	5	7	0.000000	»
5	1	1	1	1	3	371	45	7	24	91.660851	J
3	1	1	2	0	0	50	96	330	85	-1	
4	1	1	2	1	0	50	96	330	34	-1	
5	1	1	2	1	1	50	96	135	34	94.636772	bargain’
5	1	1	2	1	2	316	98	64	31	41.592171	['ba:
4	1	1	2	2	0	315	150	65	31	-1	
5	1	1	2	2	1	315	150	12	31	33.583836	(
5	1	1	2	2	2	337	146	20	46	0.000000	##
3	1	1	3	0	0	50	200	330	87	-1	
4	1	1	3	1	0	50	200	330	42	-1	
5	1	1	3	1	1	50	200	82	42	31.149158	barn’
5	1	1	3	1	2	316	206	64	31	17.018127	[bar
4	1	1	3	2	0	317	258	63	29	-1	
5	1	1	3	2	1	317	258	63	29	48.574524	fy)
5	1	1	3	2	2	370	252	9	46	59.080238	2
3	1	1	4	0	0	0	310	380	85	-1	
4	1	1	4	1	0	0	310	380	33	-1	
5	1	1	4	1	1	0	330	2	4	17.250099	|
5	1	1	4	1	2	50	310	109	29	94.187332	barrel’
5	1	1	4	1	3	316	312	7	31	64.931931	[
5	1	1	4	1	4	334	312	46	31	43.944550	"bee
4	1	1	4	2	0	315	365	65	30	-1	
5	1	1	4	2	1	311	361	34	45	18.511448	ia
3	1	1	5	0	0	50	414	330	91	-1	
4	1	1	5	1	0	50	414	330	44	-1	
5	1	1	5	1	1	50	414	125	44	91.435013	barrier’
5	1	1	5	1	2	316	420	7	31	61.688896	[
5	1	1	5	1	3	335	420	45	31	6.768608	‘bee
4	1	1	5	2	0	50	475	330	30	-1	
5	1	1	5	2	1	50	475	71	27	96.706909	base
5	1	1	5	2	2	314	475	7	30	62.802063	[
5	1	1	5	2	3	330	475	50	30	89.723106	bets
3	1	1	6	0	0	0	527	379	82	-1	
4	1	1	6	1	0	0	527	379	29	-1	
5	1	1	6	1	1	0	550	1	4	33.357388	|
5	1	1	6	1	2	317	527	62	29	1.415997	Wt
4	1	1	6	2	0	316	579	63	30	-1	
5	1	1	6	2	1	316	579	63	30	52.772369	@it
3	1	1	7	0	0	51	632	329	33	-1	
4	1	1	7	1	0	51	632	329	33	-1	
5	1	1	7	1	1	51	632	101	29	70.333374	basic”
5	1	1	7	1	2	316	634	64	31	0.000000	[ber
3	1	1	8	0	0	0	686	380	249	-1	
4	1	1	8	1	0	0	686	379	34	-1	
5	1	1	8	1	1	0	703	2	16	56.221008	|
5	1	1	8	1	2	50	686	102	30	56.715782	basis"
5	1	1	8	1	3	316	689	63	31	29.437828	['ber
4	1	1	8	2	0	0	741	380	33	-1	
5	1	1	8	2	1	0	743	2	29	74.954239	|
5	1	1	8	2	2	25	737	12	44	74.954239	|
5	1	1	8	2	3	51	741	114	29	87.820488	basket'
5	1	1	8	2	4	316	744	64	30	46.590012	['ba:
4	1	1	8	3	0	51	792	329	44	-1	
5	1	1	8	3	1	51	792	179	44	88.847359	basketball’
5	1	1	8	3	2	316	799	64	30	50.602524	['ba:
4	1	1	8	4	0	51	851	329	34	-1	
5	1	1	8	4	1	51	851	127	34	49.121574	battery’
5	1	1	8	4	2	316	853	64	31	44.801350	['bee
4	1	1	8	5	0	316	906	63	29	-1	
5	1	1	8	5	1	312	902	33	44	61.736103	FE
5	1	1	8	5	2	352	902	26	44	49.331001	Ha
3	1	1	9	0	0	317	958	63	29	-1	
4	1	1	9	1	0	317	958	63	29	-1	
5	1	1	9	1	1	317	958	63	29	0.000000	5,
5	1	1	9	1	2	371	954	8	44	72.752861	-
3	1	1	10	0	0	51	1006	329	87	-1	
4	1	1	10	1	0	51	1006	329	42	-1	
5	1	1	10	1	1	51	1006	102	42	91.882004	battle’
5	1	1	10	1	2	316	1011	64	32	45.400158	[bee
4	1	1	10	2	0	317	1065	63	28	-1	
5	1	1	10	2	1	317	1065	26	28	49.503460	s+
5	1	1	10	2	2	360	1065	19	28	0.000000	F
3	1	1	11	0	0	0	1117	380	193	-1	
4	1	1	11	1	0	51	1117	329	33	-1	
5	1	1	11	1	1	51	1117	65	33	89.166412	bay’
5	1	1	11	1	2	316	1119	64	30	49.517357	(ber,
4	1	1	11	2	0	317	1171	63	28	-1	
5	1	1	11	2	1	317	1171	63	28	56.987190	4
4	1	1	11	3	0	51	1225	323	31	-1	
5	1	1	11	3	1	51	1225	34	26	96.913132	be
5	1	1	11	3	2	316	1225	58	31	35.201767	Lbi:]
4	1	1	11	4	0	51	1277	329	33	-1	
5	1	1	11	4	1	51	1277	91	29	41.775230	beam’
5	1	1	11	4	2	316	1280	64	30	28.352413	[bi:n
3	1	1	12	0	0	0	1332	380	82	-1	
4	1	1	12	1	0	0	1332	378	29	-1	
5	1	1	12	1	1	0	1338	2	23	23.351183	:
5	1	1	12	1	2	319	1332	15	28	75.902924	A
5	1	1	12	1	3	355	1333	23	27	46.104626	A
4	1	1	12	2	0	315	1383	65	31	-1	
5	1	1	12	2	1	315	1383	12	31	28.974518	(
5	1	1	12	2	2	337	1379	20	46	0.000000	##
3	1	1	13	0	0	51	1436	328	84	-1	
4	1	1	13	1	0	51	1436	325	33	-1	
5	1	1	13	1	1	51	1436	89	28	56.449356	bear’
5	1	1	13	1	2	316	1438	60	31	72.016609	[bea
4	1	1	13	2	0	316	1490	63	30	-1	
5	1	1	13	2	1	316	1490	63	30	14.394579	FALE
3	1	1	14	0	0	318	1542	61	30	-1	
4	1	1	14	1	0	318	1542	61	30	-1	
5	1	1	14	1	1	318	1542	61	30	26.426773	iH
3	1	1	15	0	0	316	1593	64	30	-1	
4	1	1	15	1	0	316	1593	64	30	-1	
5	1	1	15	1	1	316	1593	64	30	71.664497	O-
3	1	1	16	0	0	0	1642	380	144	-1	
4	1	1	16	1	0	51	1642	329	44	-1	
5	1	1	16	1	1	51	1642	99	44	96.640221	beard’
5	1	1	16	1	2	316	1648	64	31	70.482147	[bra
4	1	1	16	2	0	0	1700	380	35	-1	
5	1	1	16	2	1	0	1712	3	23	49.427792	!
5	1	1	16	2	2	315	1700	65	31	29.588594	CH
5	1	1	16	2	3	369	1696	9	47	51.130238	J
4	1	1	16	3	0	51	1750	329	41	-1	
5	1	1	16	3	1	51	1750	76	41	88.798149	beat'
5	1	1	16	3	2	316	1755	10	31	52.138641	[
5	1	1	16	3	3	333	1755	47	31	52.138641	bitt.
3	1	1	17	0	0	0	1807	379	81	-1	
4	1	1	17	1	0	0	1807	379	37	-1	
5	1	1	17	1	1	0	1842	2	2	0.000000	;
5	1	1	17	1	2	312	1803	30	44	65.022957	Bk
