level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	2	36	357	2760	-1	
3	1	1	1	0	0	2	36	357	2760	-1	
4	1	1	1	1	0	3	36	356	44	-1	
5	1	1	1	1	1	3	36	85	44	67.091568	stair’
5	1	1	1	1	2	269	41	90	31	29.243206	[steo];
4	1	1	1	2	0	3	97	356	31	-1	
5	1	1	1	2	1	3	97	97	28	91.111420	stake’
5	1	1	1	2	2	270	97	89	31	38.993706	[sterk.
4	1	1	1	3	0	272	150	87	31	-1	
5	1	1	1	3	1	272	150	25	31	35.738411	“ie
5	1	1	1	3	2	305	150	26	30	10.513897	Hf
4	1	1	1	4	0	269	203	90	30	-1	
5	1	1	1	4	1	269	203	28	30	11.740599	Be
4	1	1	1	5	0	270	258	89	29	-1	
5	1	1	1	5	1	270	259	26	28	37.106995	Hy
5	1	1	1	5	2	308	258	24	29	9.640083	AR
4	1	1	1	6	0	4	307	355	42	-1	
5	1	1	1	6	1	4	307	80	42	43.590847	stall’
5	1	1	1	6	2	270	312	89	31	30.770172	[start],
4	1	1	1	7	0	4	367	355	31	-1	
5	1	1	1	7	1	4	367	109	28	55.209908	stand”
5	1	1	1	7	2	270	368	6	30	32.602646	{
5	1	1	1	7	3	286	368	73	30	64.007500	staenc
4	1	1	1	8	0	269	473	90	32	-1	
5	1	1	1	8	1	269	473	8	32	33.389244	(
5	1	1	1	8	2	293	467	23	48	33.389244	##
5	1	1	1	8	3	325	473	31	31	29.282993	Jv
4	1	1	1	9	0	5	582	352	31	-1	
5	1	1	1	9	1	5	583	144	26	96.518661	standard
5	1	1	1	9	2	270	582	87	31	33.246178	('steen
4	1	1	1	10	0	6	632	352	43	-1	
5	1	1	1	10	1	6	632	182	43	24.623375	standpoint’
5	1	1	1	10	2	271	638	87	30	14.979124	('steen
4	1	1	1	11	0	6	689	353	40	-1	
5	1	1	1	11	1	6	689	89	40	39.139610	stain’
5	1	1	1	11	2	271	694	9	30	58.468227	[
5	1	1	1	11	3	286	694	73	30	74.112999	stein.
4	1	1	1	12	0	6	748	353	32	-1	
5	1	1	1	12	1	6	748	73	28	93.631203	star’
5	1	1	1	12	2	271	749	88	31	37.980873	(sta:
5	1	1	1	12	3	338	744	19	43	40.743683	])
4	1	1	1	13	0	270	802	89	31	-1	
5	1	1	1	13	1	270	802	8	31	45.957222	[
5	1	1	1	13	2	292	798	24	46	0.000000	##
5	1	1	1	13	3	327	802	31	31	65.593498	Ju.
4	1	1	1	14	0	7	858	349	31	-1	
5	1	1	1	14	1	7	861	78	24	96.282173	start
5	1	1	1	14	2	271	858	85	31	38.101570	[start
5	1	1	1	14	3	347	853	11	40	60.514076	]
4	1	1	1	15	0	270	910	89	32	-1	
5	1	1	1	15	1	270	910	7	32	25.154819	[
5	1	1	1	15	2	291	906	23	44	0.000000	¥#
5	1	1	1	15	3	322	910	37	31	20.034252	Ju.
4	1	1	1	16	0	7	961	352	43	-1	
5	1	1	1	16	1	7	961	114	43	35.697517	startle!
5	1	1	1	16	2	271	966	88	31	0.000000	(‘start
4	1	1	1	17	0	6	1021	353	32	-1	
5	1	1	1	17	1	6	1021	109	28	89.684074	starve’
5	1	1	1	17	2	271	1022	10	31	35.067009	[
5	1	1	1	17	3	286	1023	73	30	11.821260	starv.
4	1	1	1	18	0	7	1078	349	31	-1	
5	1	1	1	18	1	7	1081	79	24	96.725479	state
5	1	1	1	18	2	271	1078	9	31	52.668766	[
5	1	1	1	18	3	286	1078	70	31	52.668766	stert
5	1	1	1	18	4	348	1074	10	39	44.445450	]
4	1	1	1	19	0	273	1131	76	30	-1	
5	1	1	1	19	1	273	1131	60	30	66.205467	ALIX
5	1	1	1	19	2	344	1144	5	15	70.683296	s
4	1	1	1	20	0	7	1186	352	31	-1	
5	1	1	1	20	1	7	1186	171	27	36.606415	statement®
5	1	1	1	20	2	271	1187	88	30	48.295570	['sterts
4	1	1	1	21	0	271	1242	62	28	-1	
5	1	1	1	21	1	271	1242	62	28	39.874809	tii
4	1	1	1	22	0	7	1289	352	43	-1	
5	1	1	1	22	1	7	1289	176	43	95.937668	statesman’
5	1	1	1	22	2	271	1296	7	29	28.130779	[
5	1	1	1	22	3	289	1296	70	29	28.130779	'sterts
4	1	1	1	23	0	7	1351	352	30	-1	
5	1	1	1	23	1	7	1351	122	26	93.507187	station’
5	1	1	1	23	2	271	1351	11	30	19.549408	[
5	1	1	1	23	3	292	1352	67	29	19.549408	'sterf
4	1	1	1	24	0	273	1404	86	30	-1	
5	1	1	1	24	1	273	1404	86	30	17.817078	se
4	1	1	1	25	0	8	1458	351	33	-1	
5	1	1	1	25	1	8	1458	177	33	85.515327	stationary’
5	1	1	1	25	2	271	1460	88	30	54.046486	['sterf:
4	1	1	1	26	0	7	1510	352	42	-1	
5	1	1	1	26	1	7	1510	173	42	78.116920	statistical’
5	1	1	1	26	2	271	1515	88	30	45.198597	[sta'ts
4	1	1	1	27	0	7	1569	352	32	-1	
5	1	1	1	27	1	7	1569	159	28	86.348793	statistics’
5	1	1	1	27	2	271	1571	88	30	40.933914	[sto'tus
4	1	1	1	28	0	7	1624	352	33	-1	
5	1	1	1	28	1	7	1624	118	29	79.496414	status”
5	1	1	1	28	2	271	1626	88	31	22.476086	['sterts
4	1	1	1	29	0	7	1680	352	32	-1	
5	1	1	1	29	1	7	1680	121	28	80.954269	statute’
5	1	1	1	29	2	271	1682	88	30	41.714153	['steet,
4	1	1	1	30	0	7	1735	352	34	-1	
5	1	1	1	30	1	7	1735	86	34	77.221413	stay”
5	1	1	1	30	2	271	1738	59	30	58.238960	[ster
5	1	1	1	30	3	337	1738	22	30	61.302608	}:
4	1	1	1	31	0	271	1790	61	30	-1	
5	1	1	1	31	1	271	1790	28	30	12.736216	4
4	1	1	1	32	0	7	1845	350	33	-1	
5	1	1	1	32	1	7	1845	112	33	50.822678	steady’
5	1	1	1	32	2	271	1846	86	27	4.433098	['stedi
4	1	1	1	33	0	272	1900	87	28	-1	
5	1	1	1	33	1	272	1900	43	28	47.860378	al.
5	1	1	1	33	2	323	1900	36	28	57.337605	Fa
4	1	1	1	34	0	7	1954	352	31	-1	
5	1	1	1	34	1	7	1954	85	27	85.797455	steal’
5	1	1	1	34	2	271	1955	10	30	54.036545	[
5	1	1	1	34	3	286	1955	73	30	28.098713	stisl};
4	1	1	1	35	0	270	2007	83	31	-1	
5	1	1	1	35	1	270	2007	7	31	44.339314	(
5	1	1	1	35	2	297	2008	18	29	9.243994	#
5	1	1	1	35	3	325	2007	28	31	0.000000	Jv.
4	1	1	1	36	0	6	2062	353	31	-1	
5	1	1	1	36	1	6	2062	105	27	85.716118	steam’
5	1	1	1	36	2	271	2063	88	30	37.800240	[stizm,
4	1	1	1	37	0	271	2115	88	29	-1	
5	1	1	1	37	1	271	2115	88	29	31.089405	YOURS
4	1	1	1	38	0	6	2170	345	31	-1	
5	1	1	1	38	1	6	2170	83	26	61.619705	steel’
5	1	1	1	38	2	270	2170	81	31	36.296917	Lsti:l
5	1	1	1	38	3	344	2166	10	39	36.959820	]
4	1	1	1	39	0	271	2225	87	29	-1	
5	1	1	1	39	1	271	2225	87	29	92.022568	for/ag
4	1	1	1	40	0	5	2276	349	33	-1	
5	1	1	1	40	1	5	2276	91	33	59.797363	steep”
5	1	1	1	40	2	270	2278	9	30	74.675690	[
5	1	1	1	40	3	285	2278	69	31	50.904068	stizp
5	1	1	1	40	4	348	2273	11	41	71.853546	}
4	1	1	1	41	0	269	2331	90	29	-1	
5	1	1	1	41	1	269	2331	90	29	38.272495	OkKik
4	1	1	1	42	0	5	2384	350	32	-1	
5	1	1	1	42	1	5	2384	87	27	77.261124	steer’
5	1	1	1	42	2	270	2386	85	30	25.322414	['stio]
4	1	1	1	43	0	6	2439	353	32	-1	
5	1	1	1	43	1	6	2439	83	28	74.346703	stem’
5	1	1	1	43	2	270	2441	10	30	75.253883	[
5	1	1	1	43	3	285	2441	74	30	55.482437	stem.
4	1	1	1	44	0	271	2493	88	31	-1	
5	1	1	1	44	1	271	2493	88	31	56.607330	WFO
4	1	1	1	45	0	5	2546	351	34	-1	
5	1	1	1	45	1	5	2546	83	34	53.798508	step’
5	1	1	1	45	2	270	2548	86	32	68.401680	[step
5	1	1	1	45	3	344	2543	15	41	43.762222	|
4	1	1	1	46	0	269	2603	78	28	-1	
5	1	1	1	46	1	269	2614	22	14	81.987946	v.
5	1	1	1	46	2	304	2603	43	28	58.243431	BA.
4	1	1	1	47	0	5	2654	354	32	-1	
5	1	1	1	47	1	5	2654	89	28	64.916405	stern’
5	1	1	1	47	2	269	2656	90	30	58.896469	[stain
5	1	1	1	47	3	349	2650	10	42	58.896469	|
4	1	1	1	48	0	269	2709	90	29	-1	
5	1	1	1	48	1	269	2709	27	29	57.479286	AY
5	1	1	1	48	2	314	2721	22	15	76.369911	n.
5	1	1	1	48	3	350	2709	9	29	76.369911	f
4	1	1	1	49	0	2	2762	357	34	-1	
5	1	1	1	49	1	2	2762	139	27	83.475433	steward
5	1	1	1	49	2	267	2764	92	32	10.659437	('stjuz
