level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	6	49	353	2702	-1	
3	1	1	1	0	0	6	49	353	2702	-1	
4	1	1	1	1	0	9	49	347	36	-1	
5	1	1	1	1	1	9	49	64	34	76.394547	gap’
5	1	1	1	1	2	274	50	82	35	48.324085	[gep
5	1	1	1	1	3	343	45	13	49	60.481869	]
4	1	1	1	2	0	9	100	350	42	-1	
5	1	1	1	2	1	9	100	136	42	72.806961	garbage’
5	1	1	1	2	2	274	106	10	31	36.202183	[
5	1	1	1	2	3	292	106	67	34	23.637863	'gazbi
4	1	1	1	3	0	9	160	350	36	-1	
5	1	1	1	3	1	9	160	120	33	87.068832	garden’
5	1	1	1	3	2	274	162	10	31	46.521835	[
5	1	1	1	3	3	292	162	67	34	46.521835	'ga:d:
4	1	1	1	4	0	276	217	83	26	-1	
5	1	1	1	4	1	276	217	25	26	62.321316	bd
5	1	1	1	4	2	318	227	23	15	19.009800	v.,
4	1	1	1	5	0	9	264	350	43	-1	
5	1	1	1	5	1	9	264	144	43	88.238640	garment’
5	1	1	1	5	2	274	270	85	35	0.000000	['garm
4	1	1	1	6	0	9	325	342	36	-1	
5	1	1	1	6	1	9	325	62	32	80.535408	gas’
5	1	1	1	6	2	274	325	8	32	53.530304	[
5	1	1	1	6	3	289	325	62	36	76.575249	gees
5	1	1	1	6	4	342	321	12	48	23.794785	]
4	1	1	1	7	0	274	378	85	32	-1	
5	1	1	1	7	1	274	378	85	32	52.554974	CF
4	1	1	1	8	0	10	432	349	37	-1	
5	1	1	1	8	1	10	432	74	34	49.105381	gate’
5	1	1	1	8	2	274	434	85	35	29.813528	[ger
5	1	1	1	8	3	341	428	16	45	66.761948	])
4	1	1	1	9	0	10	488	349	36	-1	
5	1	1	1	9	1	10	488	124	33	41.271366	gather’
5	1	1	1	9	2	274	490	7	30	29.796558	[
5	1	1	1	9	3	292	490	67	34	25.622639	'geeds
4	1	1	1	10	0	273	542	84	31	-1	
5	1	1	1	10	1	273	542	84	31	0.000000	(Ju
4	1	1	1	11	0	10	597	343	36	-1	
5	1	1	1	11	1	10	597	79	32	87.658325	gaze’
5	1	1	1	11	2	274	598	79	35	26.439682	[geiz
5	1	1	1	11	3	345	594	11	43	14.969263	]
4	1	1	1	12	0	10	652	349	33	-1	
5	1	1	1	12	1	10	652	127	33	50.573650	gender’
5	1	1	1	12	2	274	654	85	31	79.708992	['dgen
4	1	1	1	13	0	10	708	349	32	-1	
5	1	1	1	13	1	10	708	81	32	61.560764	gene’
5	1	1	1	13	2	274	709	85	31	62.451317	[d3i:n
4	1	1	1	14	0	10	760	349	40	-1	
5	1	1	1	14	1	10	760	119	40	95.583214	general
5	1	1	1	14	2	274	765	85	31	43.928406	['dgen
4	1	1	1	15	0	273	817	86	30	-1	
5	1	1	1	15	1	273	817	86	30	36.524918	OiEt
4	1	1	1	16	0	274	871	78	28	-1	
5	1	1	1	16	1	274	871	78	28	0.000000	#5
4	1	1	1	17	0	10	919	349	43	-1	
5	1	1	1	17	1	10	919	173	43	56.099354	generalize’
5	1	1	1	17	2	273	925	86	31	0.000000	[den
4	1	1	1	18	0	273	977	86	30	-1	
5	1	1	1	18	1	273	977	86	30	0.000000	OR
4	1	1	1	19	0	10	1031	349	33	-1	
5	1	1	1	19	1	10	1031	158	33	48.461922	generate’
5	1	1	1	19	2	273	1033	86	31	69.547310	['dgen
4	1	1	1	20	0	10	1086	349	33	-1	
5	1	1	1	20	1	10	1086	193	33	64.675079	generation”
5	1	1	1	20	2	273	1088	86	31	43.905479	[idgen
4	1	1	1	21	0	273	1140	82	32	-1	
5	1	1	1	21	1	273	1140	82	32	0.000000	[Jn
4	1	1	1	22	0	10	1194	349	33	-1	
5	1	1	1	22	1	10	1194	154	33	75.448372	generous’
5	1	1	1	22	2	274	1196	85	31	74.229004	['dgen
4	1	1	1	23	0	273	1248	80	32	-1	
5	1	1	1	23	1	273	1248	80	32	0.000000	CH
5	1	1	1	23	2	326	1244	32	46	64.805267	Ja
4	1	1	1	24	0	10	1297	349	42	-1	
5	1	1	1	24	1	10	1297	133	42	81.800461	genetic”
5	1	1	1	24	2	273	1304	86	31	31.499014	[dgi'n
4	1	1	1	25	0	10	1357	349	33	-1	
5	1	1	1	25	1	10	1357	113	33	67.898315	genius’
5	1	1	1	25	2	273	1359	86	31	51.746361	['dgizn
4	1	1	1	26	0	277	1414	59	28	-1	
5	1	1	1	26	1	277	1414	24	28	42.465393	AS
5	1	1	1	26	2	309	1415	27	27	0.532608	$i
4	1	1	1	27	0	10	1461	349	41	-1	
5	1	1	1	27	1	10	1461	95	41	67.948792	genre’
5	1	1	1	27	2	273	1467	86	31	31.904964	['3onr
4	1	1	1	28	0	275	1523	60	28	-1	
5	1	1	1	28	1	275	1523	60	28	33.727974	DA
4	1	1	1	29	0	10	1569	349	43	-1	
5	1	1	1	29	1	10	1569	178	43	61.616100	gentleman®
5	1	1	1	29	2	273	1575	86	30	65.896133	['dgen
4	1	1	1	30	0	10	1628	349	33	-1	
5	1	1	1	30	1	10	1628	132	33	86.098930	genuine’
5	1	1	1	30	2	273	1630	86	31	61.889729	['dgen
4	1	1	1	31	0	276	1686	83	28	-1	
5	1	1	1	31	1	276	1686	25	28	14.399929	JL
5	1	1	1	31	2	344	1687	15	26	14.399929	SEA
4	1	1	1	32	0	10	1736	349	36	-1	
5	1	1	1	32	1	10	1736	177	34	72.784058	geography’
5	1	1	1	32	2	273	1738	86	34	49.616238	[d3i'p
4	1	1	1	33	0	9	1792	350	32	-1	
5	1	1	1	33	1	9	1792	132	32	55.307281	geology’
5	1	1	1	33	2	273	1793	86	31	24.601164	[d3i'p
4	1	1	1	34	0	9	1842	350	42	-1	
5	1	1	1	34	1	9	1842	158	42	45.855900	geometry’
5	1	1	1	34	2	273	1848	86	31	8.751698	[dgi'or
4	1	1	1	35	0	9	1903	350	34	-1	
5	1	1	1	35	1	9	1906	48	28	96.972099	get
5	1	1	1	35	2	272	1903	87	34	59.018433	{get
5	1	1	1	35	3	334	1899	25	42	30.857529	}u
4	1	1	1	36	0	274	1961	78	28	-1	
5	1	1	1	36	1	274	1961	14	27	60.322113	4
5	1	1	1	36	2	311	1962	5	27	0.000000	.
5	1	1	1	36	3	328	1961	24	28	66.992157	A
4	1	1	1	37	0	9	2004	350	43	-1	
5	1	1	1	37	1	9	2004	94	43	89.608566	ghost'
5	1	1	1	37	2	272	2011	11	31	74.102623	[
5	1	1	1	37	3	287	2011	72	35	45.242157	goust
4	1	1	1	38	0	9	2064	350	33	-1	
5	1	1	1	38	1	9	2064	102	32	54.846611	giant’
5	1	1	1	38	2	272	2066	87	31	53.889801	['dgar
4	1	1	1	39	0	8	2119	351	36	-1	
5	1	1	1	39	1	8	2119	77	33	52.687031	gift"
