level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	11	711	348	2042	-1	
3	1	1	1	0	0	14	711	345	31	-1	
4	1	1	1	1	0	14	711	345	31	-1	
5	1	1	1	1	1	14	711	75	30	92.764320	a/an
5	1	1	1	1	2	278	711	81	31	24.364071	Le1,9/
3	1	1	2	0	0	278	763	78	29	-1	
4	1	1	2	1	0	278	763	78	29	-1	
5	1	1	2	1	1	278	763	78	29	0.000000	yp)
3	1	1	3	0	0	14	816	343	33	-1	
4	1	1	3	1	0	14	816	343	33	-1	
5	1	1	3	1	1	14	816	156	29	76.951729	abandon”
5	1	1	3	1	2	278	818	36	31	21.186871	(a!
5	1	1	3	1	3	320	811	37	43	21.186871	bee
3	1	1	4	0	0	279	870	80	30	-1	
4	1	1	4	1	0	279	870	80	30	-1	
5	1	1	4	1	1	279	870	63	29	54.577183	YA
5	1	1	4	1	2	358	871	1	29	87.800102	|
3	1	1	5	0	0	14	924	343	32	-1	
4	1	1	5	1	0	14	924	343	32	-1	
5	1	1	5	1	1	14	924	95	28	95.789932	abide’
5	1	1	5	1	2	278	925	79	31	0.000000	[a'bar
3	1	1	6	0	0	278	978	81	28	-1	
4	1	1	6	1	0	278	978	81	28	-1	
5	1	1	6	1	1	278	979	27	27	40.510986	i
3	1	1	7	0	0	14	1029	345	39	-1	
4	1	1	7	1	0	14	1029	345	39	-1	
5	1	1	7	1	1	14	1029	107	39	96.669556	ability
5	1	1	7	1	2	279	1032	80	31	69.090004	[a'bili
3	1	1	8	0	0	14	1087	345	31	-1	
4	1	1	8	1	0	14	1087	345	31	-1	
5	1	1	8	1	1	14	1088	67	27	95.973854	able
5	1	1	8	1	2	279	1087	80	31	45.381905	['erba
3	1	1	9	0	0	281	1140	78	29	-1	
4	1	1	9	1	0	281	1140	78	29	-1	
5	1	1	9	1	1	281	1141	24	28	36.598724	AL
5	1	1	9	1	2	316	1140	43	29	19.745817	BB
3	1	1	10	0	0	15	1189	344	42	-1	
4	1	1	10	1	0	15	1189	344	42	-1	
5	1	1	10	1	1	15	1189	162	42	76.901985	abnormal’
5	1	1	10	1	2	279	1195	80	31	4.086733	Leeb!'n
3	1	1	11	0	0	15	1248	344	32	-1	
4	1	1	11	1	0	15	1248	344	32	-1	
5	1	1	11	1	1	15	1248	120	29	92.838844	aboard’
5	1	1	11	1	2	279	1250	80	30	26.618324	[a'box
3	1	1	12	0	0	15	1300	344	43	-1	
4	1	1	12	1	0	15	1300	344	43	-1	
5	1	1	12	1	1	15	1300	126	43	93.487122	abolish’
5	1	1	12	1	2	279	1305	80	31	50.627357	[a'bol
3	1	1	13	0	0	15	1358	344	33	-1	
4	1	1	13	1	0	15	1358	344	33	-1	
5	1	1	13	1	1	15	1358	126	29	91.599541	abound’
5	1	1	13	1	2	280	1360	79	31	50.115822	[a'bau
3	1	1	14	0	0	15	1415	344	85	-1	
4	1	1	14	1	0	15	1415	344	30	-1	
5	1	1	14	1	1	15	1415	91	27	96.544960	about
5	1	1	14	1	2	280	1415	79	30	27.245054	La'bat
4	1	1	14	2	0	279	1476	73	24	-1	
5	1	1	14	2	1	279	1476	73	24	96.404839	prep.
3	1	1	15	0	0	15	1572	344	88	-1	
4	1	1	15	1	0	15	1572	344	33	-1	
5	1	1	15	1	1	15	1572	110	29	75.176018	above”
5	1	1	15	1	2	280	1575	79	30	66.571091	[a'ba
4	1	1	15	2	0	279	1636	74	24	-1	
5	1	1	15	2	1	279	1636	74	24	94.939262	prep.
3	1	1	16	0	0	278	1679	81	33	-1	
4	1	1	16	1	0	278	1679	81	33	-1	
5	1	1	16	1	1	278	1679	81	33	48.543797	(#1
5	1	1	16	1	2	348	1675	9	47	53.943825	/
3	1	1	17	0	0	15	1732	344	33	-1	
4	1	1	17	1	0	15	1732	344	33	-1	
5	1	1	17	1	1	15	1732	130	29	71.771927	abroad”
5	1	1	17	1	2	280	1734	79	31	16.608124	[a'bre
3	1	1	18	0	0	278	1786	81	31	-1	
4	1	1	18	1	0	278	1786	81	31	-1	
5	1	1	18	1	1	278	1786	12	31	34.152756	(
5	1	1	18	1	2	300	1782	24	46	0.000000	¥#
5	1	1	18	1	3	335	1786	24	31	87.949821	Ja
3	1	1	19	0	0	16	1840	343	34	-1	
4	1	1	19	1	0	16	1840	343	34	-1	
5	1	1	19	1	1	16	1840	116	34	92.724243	abrupt’
5	1	1	19	1	2	280	1841	79	31	0.000000	[a'br
3	1	1	20	0	0	282	1894	77	29	-1	
4	1	1	20	1	0	282	1894	77	29	-1	
5	1	1	20	1	1	282	1894	77	29	24.348879	yf
3	1	1	21	0	0	15	1944	344	87	-1	
4	1	1	21	1	0	15	1944	344	42	-1	
5	1	1	21	1	1	15	1944	134	42	48.540958	absence’
5	1	1	21	1	2	279	1948	11	31	63.364582	[
5	1	1	21	1	3	297	1949	62	27	54.645611	'eebs:
4	1	1	21	2	0	280	2001	60	30	-1	
5	1	1	21	2	1	280	2001	26	30	50.632481	FF
5	1	1	21	2	2	315	2002	25	28	0.000000	tE
3	1	1	22	0	0	15	2055	344	31	-1	
4	1	1	22	1	0	15	2055	344	31	-1	
5	1	1	22	1	1	15	2055	145	27	71.427834	absolute’
5	1	1	22	1	2	280	2056	79	30	4.118643	['eebs
3	1	1	23	0	0	14	2104	345	41	-1	
4	1	1	23	1	0	14	2104	345	41	-1	
5	1	1	23	1	1	14	2104	116	41	38.325596	absorb!
5	1	1	23	1	2	280	2110	79	30	72.193420	[ab'sa
3	1	1	24	0	0	279	2161	80	31	-1	
4	1	1	24	1	0	279	2161	80	31	-1	
5	1	1	24	1	1	279	2162	28	29	57.193901	fe
5	1	1	24	1	2	324	2161	35	31	0.000000	C#
3	1	1	25	0	0	11	2215	348	82	-1	
4	1	1	25	1	0	11	2215	348	32	-1	
5	1	1	25	1	1	11	2215	145	28	76.075562	abstract’
5	1	1	25	1	2	278	2217	10	30	51.527779	[
5	1	1	25	1	3	297	2217	62	26	19.181490	'eebs
4	1	1	25	2	0	281	2270	65	27	-1	
5	1	1	25	2	1	281	2270	24	27	56.318150	BE
5	1	1	25	2	2	323	2281	23	15	56.318150	v,
3	1	1	26	0	0	11	2317	348	43	-1	
4	1	1	26	1	0	11	2317	348	43	-1	
5	1	1	26	1	1	11	2317	119	43	4.619112	absurd’
5	1	1	26	1	2	278	2323	81	30	24.847326	[ab'ss
3	1	1	27	0	0	277	2377	82	24	-1	
4	1	1	27	1	0	277	2377	82	24	-1	
5	1	1	27	1	1	277	2377	82	24	43.634048	absur
3	1	1	28	0	0	11	2428	348	32	-1	
4	1	1	28	1	0	11	2428	348	32	-1	
5	1	1	28	1	1	11	2428	183	28	90.254326	abundance’
5	1	1	28	1	2	278	2429	81	31	44.968521	La'ba
3	1	1	29	0	0	12	2483	347	31	-1	
4	1	1	29	1	0	12	2483	347	31	-1	
5	1	1	29	1	1	12	2483	163	27	72.870880	abundant’
5	1	1	29	1	2	278	2484	81	30	15.967770	La'ba
3	1	1	30	0	0	90	2664	269	32	-1	
4	1	1	30	1	0	90	2664	269	32	-1	
5	1	1	30	1	1	90	2668	47	24	0.000000	C1)
5	1	1	30	1	2	185	2664	101	32	31.019926	bE
5	1	1	30	1	3	300	2664	59	32	12.622252	RT
3	1	1	31	0	0	89	2721	270	32	-1	
4	1	1	31	1	0	89	2721	270	32	-1	
5	1	1	31	1	1	89	2717	47	47	80.700768	(2)
5	1	1	31	1	2	151	2717	25	47	50.033882	Xt
5	1	1	31	1	3	186	2717	21	47	29.064083	FF
5	1	1	31	1	4	222	2717	24	47	18.551788	Hy
5	1	1	31	1	5	261	2722	59	30	25.264492	Ba
5	1	1	31	1	6	335	2717	24	47	42.470379	UK
