level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	71	39	288	2815	-1	
3	1	1	1	0	0	71	39	288	2815	-1	
4	1	1	1	1	0	71	39	286	33	-1	
5	1	1	1	1	1	71	40	105	32	95.674637	family
5	1	1	1	1	2	335	39	22	31	27.841282	ie
4	1	1	1	2	0	334	92	25	30	-1	
5	1	1	1	2	1	334	92	25	30	26.011267	@
4	1	1	1	3	0	72	143	284	43	-1	
5	1	1	1	3	1	72	143	125	43	56.767349	famous’
5	1	1	1	3	2	335	148	21	31	67.822662	i
4	1	1	1	4	0	72	202	287	33	-1	
5	1	1	1	4	1	72	202	60	29	94.649979	fan’
5	1	1	1	4	2	335	204	24	31	24.885483	is
4	1	1	1	5	0	333	256	26	28	-1	
5	1	1	1	5	1	333	256	26	28	49.624729	vk
4	1	1	1	6	0	72	312	285	33	-1	
5	1	1	1	6	1	72	312	97	33	91.046394	fancy
5	1	1	1	6	2	335	313	22	30	0.000000	ES
4	1	1	1	7	0	335	365	24	30	-1	
5	1	1	1	7	1	335	365	24	30	82.458710	R
4	1	1	1	8	0	336	418	23	30	-1	
5	1	1	1	8	1	336	418	23	30	34.190216	Op
4	1	1	1	9	0	73	469	286	42	-1	
5	1	1	1	9	1	73	469	153	42	74.888069	fantastic’
5	1	1	1	9	2	336	473	23	31	54.658928	[1
4	1	1	1	10	0	335	526	24	30	-1	
5	1	1	1	10	1	335	526	24	30	60.222198	6}
4	1	1	1	11	0	73	580	284	33	-1	
5	1	1	1	11	1	73	580	128	33	0.000000	fantasy!
5	1	1	1	11	2	336	582	21	31	62.672352	['
4	1	1	1	12	0	73	637	286	31	-1	
5	1	1	1	12	1	73	638	48	27	96.920761	far
5	1	1	1	12	2	336	637	23	31	69.113861	(1
4	1	1	1	13	0	335	690	24	31	-1	
5	1	1	1	13	1	335	690	24	31	36.621777	Gy
4	1	1	1	14	0	73	744	286	33	-1	
5	1	1	1	14	1	73	744	71	29	85.053215	fare’
5	1	1	1	14	2	336	746	23	31	65.017769	(1
4	1	1	1	15	0	335	798	24	31	-1	
5	1	1	1	15	1	335	798	24	31	68.333046	Cf
4	1	1	1	16	0	74	852	285	33	-1	
5	1	1	1	16	1	74	852	86	29	72.808319	farm’
5	1	1	1	16	2	336	854	23	31	16.705370	if
4	1	1	1	17	0	74	904	283	43	-1	
5	1	1	1	17	1	74	904	119	43	87.749954	farmer'
5	1	1	1	17	2	336	909	21	30	88.289696	['
4	1	1	1	18	0	74	963	283	33	-1	
5	1	1	1	18	1	74	963	122	29	80.902824	farther’
5	1	1	1	18	2	336	965	21	31	66.457542	['
4	1	1	1	19	0	74	1018	284	34	-1	
