level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	7	42	352	2755	-1	
3	1	1	1	0	0	7	42	352	2751	-1	
4	1	1	1	1	0	272	42	79	26	-1	
5	1	1	1	1	1	272	53	22	15	81.116997	v.
5	1	1	1	1	2	326	42	25	25	57.253853	(LA
4	1	1	1	2	0	7	91	352	42	-1	
5	1	1	1	2	1	7	91	153	42	91.938293	motivate’
5	1	1	1	2	2	272	96	87	31	46.944664	['maut
4	1	1	1	3	0	274	151	78	27	-1	
5	1	1	1	3	1	274	151	78	27	38.207481	IAD
4	1	1	1	4	0	8	199	349	44	-1	
5	1	1	1	4	1	8	199	119	44	88.099709	motive’
5	1	1	1	4	2	273	205	84	30	59.718990	['mout
4	1	1	1	5	0	8	256	351	43	-1	
5	1	1	1	5	1	8	256	106	43	56.222191	motor
5	1	1	1	5	2	273	260	9	30	76.784531	[
5	1	1	1	5	3	291	261	68	26	10.763617	‘mou
4	1	1	1	6	0	278	314	81	29	-1	
5	1	1	1	6	1	278	314	23	29	35.107033	Ae
5	1	1	1	6	2	309	314	26	28	33.785862	A)
4	1	1	1	7	0	9	364	350	43	-1	
5	1	1	1	7	1	9	364	109	43	90.446182	mould’
5	1	1	1	7	2	274	369	85	30	70.752625	[maul
4	1	1	1	8	0	275	423	77	28	-1	
5	1	1	1	8	1	275	423	24	28	12.828751	%
5	1	1	1	8	2	312	441	5	5	58.874222	.
5	1	1	1	8	3	327	424	25	26	32.280258	MH
4	1	1	1	9	0	275	474	61	30	-1	
5	1	1	1	9	1	275	474	61	30	18.842945	4
4	1	1	1	10	0	10	525	349	43	-1	
5	1	1	1	10	1	10	525	111	43	89.415520	mount'
5	1	1	1	10	2	275	530	84	30	22.074966	[maur
4	1	1	1	11	0	281	582	78	31	-1	
5	1	1	1	11	1	281	584	21	27	25.404482	i
5	1	1	1	11	2	320	582	39	31	46.878010	OR
4	1	1	1	12	0	11	633	347	43	-1	
5	1	1	1	12	1	11	633	165	43	90.635948	mountain’
5	1	1	1	12	2	276	638	82	30	56.562828	['mav
4	1	1	1	13	0	11	692	344	32	-1	
5	1	1	1	13	1	11	692	113	29	78.069420	mourn’
5	1	1	1	13	2	276	694	79	30	21.844416	[main
4	1	1	1	14	0	11	743	348	44	-1	
5	1	1	1	14	1	11	743	109	44	55.947968	mouse’
5	1	1	1	14	2	276	749	83	30	10.735598	[maus
4	1	1	1	15	0	12	804	346	31	-1	
5	1	1	1	15	1	12	804	111	28	78.124748	mouth’
5	1	1	1	15	2	276	805	10	30	67.852692	[
5	1	1	1	15	3	292	805	66	30	14.125938	mau®
4	1	1	1	16	0	277	858	82	29	-1	
5	1	1	1	16	1	277	858	27	29	51.289268	oh
5	1	1	1	16	2	311	859	27	27	18.637714	iit
5	1	1	1	16	3	345	860	14	26	65.817467	7
4	1	1	1	17	0	12	913	347	30	-1	
5	1	1	1	17	1	12	922	83	18	95.816246	move
5	1	1	1	17	2	276	913	83	30	45.316284	[mu:v
4	1	1	1	18	0	275	967	84	28	-1	
5	1	1	1	18	1	275	978	22	15	58.367088	n.
5	1	1	1	18	2	310	967	49	28	95.413216	OF
4	1	1	1	19	0	275	1018	84	31	-1	
5	1	1	1	19	1	275	1018	84	31	45.860489	(Ju
4	1	1	1	20	0	13	1068	346	44	-1	
5	1	1	1	20	1	13	1068	184	44	52.854683	movement”
5	1	1	1	20	2	277	1074	82	31	0.000000	['mur
4	1	1	1	21	0	13	1124	346	43	-1	
5	1	1	1	21	1	13	1124	101	43	70.964500	movie’
5	1	1	1	21	2	277	1129	82	31	0.000000	['mur
4	1	1	1	22	0	13	1185	345	30	-1	
5	1	1	1	22	1	13	1185	87	27	96.228149	much
5	1	1	1	22	2	277	1185	81	30	45.028030	{mat
4	1	1	1	23	0	282	1240	77	28	-1	
5	1	1	1	23	1	282	1240	77	28	60.267448	KBE
4	1	1	1	24	0	13	1288	346	42	-1	
5	1	1	1	24	1	13	1288	145	42	92.674103	multiple’
5	1	1	1	24	2	277	1293	82	30	51.222404	['mal
4	1	1	1	25	0	13	1343	346	41	-1	
5	1	1	1	25	1	13	1343	146	41	31.817064	multiply’
5	1	1	1	25	2	277	1349	82	30	64.364380	['mal
4	1	1	1	26	0	13	1399	343	42	-1	
5	1	1	1	26	1	13	1399	169	42	93.332298	multitude’
5	1	1	1	26	2	277	1404	79	30	28.545185	{'mal
4	1	1	1	27	0	278	1457	79	28	-1	
5	1	1	1	27	1	278	1457	79	28	51.298752	BRA
4	1	1	1	28	0	14	1506	345	42	-1	
5	1	1	1	28	1	14	1506	171	42	88.401169	municipal’
5	1	1	1	28	2	277	1512	82	32	46.238731	[mju:
4	1	1	1	29	0	14	1561	345	43	-1	
5	1	1	1	29	1	14	1561	126	43	11.208858	murder’
5	1	1	1	29	2	278	1567	81	30	73.965332	['msx
4	1	1	1	30	0	14	1618	344	42	-1	
5	1	1	1	30	1	14	1618	119	42	42.581520	muscle’
5	1	1	1	30	2	278	1623	80	30	24.397160	['mas
4	1	1	1	31	0	277	1675	82	31	-1	
5	1	1	1	31	1	277	1675	8	31	41.574104	[
5	1	1	1	31	2	299	1671	24	46	13.498116	##
5	1	1	1	31	3	334	1675	24	31	68.368294	Jn
4	1	1	1	32	0	277	1730	82	24	-1	
5	1	1	1	32	1	277	1730	55	24	92.968201	sth)
5	1	1	1	32	2	353	1732	6	22	92.968201	)
4	1	1	1	33	0	14	1777	345	43	-1	
5	1	1	1	33	1	14	1777	159	43	45.725170	muscular’
5	1	1	1	33	2	278	1783	81	30	62.574509	['mas
4	1	1	1	34	0	14	1836	345	35	-1	
5	1	1	1	34	1	14	1836	141	29	43.747200	museum’
5	1	1	1	34	2	278	1838	11	31	27.047173	[
5	1	1	1	34	3	295	1839	64	32	27.047173	mju:
4	1	1	1	35	0	14	1888	345	42	-1	
5	1	1	1	35	1	14	1888	113	42	64.816910	music”
5	1	1	1	35	2	278	1894	81	32	63.281891	['mju
4	1	1	1	36	0	14	1943	345	43	-1	
5	1	1	1	36	1	14	1943	133	43	48.107220	musical’
5	1	1	1	36	2	278	1949	81	33	53.247040	['mju:
4	1	1	1	37	0	14	1999	345	43	-1	
5	1	1	1	37	1	14	1999	156	43	92.842606	musician’
5	1	1	1	37	2	278	2005	81	32	24.997873	[mju!
4	1	1	1	38	0	14	2057	344	40	-1	
5	1	1	1	38	1	14	2057	80	40	95.919556	must
5	1	1	1	38	2	278	2060	80	30	78.270859	[mast
4	1	1	1	39	0	279	2117	80	28	-1	
5	1	1	1	39	1	279	2117	26	27	49.435150	(a
5	1	1	1	39	2	313	2118	26	27	79.419838	AY
5	1	1	1	39	3	351	2119	8	26	18.943148	2
4	1	1	1	40	0	15	2161	344	44	-1	
5	1	1	1	40	1	15	2161	86	44	87.576584	mute’
5	1	1	1	40	2	278	2167	81	33	26.306881	[mju:
4	1	1	1	41	0	14	2268	341	43	-1	
5	1	1	1	41	1	14	2268	124	43	85.055305	mutual’
5	1	1	1	41	2	278	2274	77	33	59.353657	['mju
4	1	1	1	42	0	15	2329	343	32	-1	
5	1	1	1	42	1	15	2338	46	23	95.532455	my
5	1	1	1	42	2	278	2329	80	31	68.137375	[mat]
4	1	1	1	43	0	15	2379	344	41	-1	
5	1	1	1	43	1	15	2379	115	41	43.212627	myself’
5	1	1	1	43	2	278	2384	10	31	17.837334	[
5	1	1	1	43	3	295	2384	64	31	17.837334	mar':
4	1	1	1	44	0	14	2434	345	42	-1	
5	1	1	1	44	1	14	2434	190	42	88.176224	mysterious’
5	1	1	1	44	2	278	2440	81	31	29.454374	[mu'st
4	1	1	1	45	0	14	2490	345	41	-1	
5	1	1	1	45	1	14	2490	141	41	67.695091	mystery’
5	1	1	1	45	2	278	2495	81	31	49.651218	['mist
4	1	1	1	46	0	278	2547	81	31	-1	
5	1	1	1	46	1	278	2548	45	30	26.999474	)
4	1	1	1	47	0	14	2601	342	33	-1	
5	1	1	1	47	1	14	2601	92	33	88.907074	myth’
5	1	1	1	47	2	278	2603	9	30	49.362350	[
5	1	1	1	47	3	295	2603	61	30	34.206146	mi0
5	1	1	1	47	4	350	2599	9	38	76.963264	|
4	1	1	1	48	0	11	2756	346	41	-1	
5	1	1	1	48	1	11	2756	72	41	88.039085	nail’
5	1	1	1	48	2	277	2763	80	30	38.101883	[neil
5	1	1	1	48	3	347	2758	11	39	46.420132	|
