level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	374	2892	-1	
2	1	1	0	0	0	0	52	374	2840	-1	
3	1	1	1	0	0	1	52	373	360	-1	
4	1	1	1	1	0	262	52	110	31	-1	
5	1	1	1	1	1	262	52	63	31	79.444313	Ka
5	1	1	1	1	2	342	52	30	30	7.483997	@
4	1	1	1	2	0	1	102	372	44	-1	
5	1	1	1	2	1	1	102	172	44	78.774529	biography’
5	1	1	1	2	2	263	108	110	34	9.091921	[bar'pgr
4	1	1	1	3	0	1	160	373	34	-1	
5	1	1	1	3	1	1	160	126	34	88.427002	biology’
5	1	1	1	3	2	263	162	10	31	46.967880	[
5	1	1	1	3	3	280	162	94	31	26.303234	bar'plo
4	1	1	1	4	0	1	214	373	34	-1	
5	1	1	1	4	1	1	214	73	29	94.518776	bird’
5	1	1	1	4	2	263	217	83	31	37.948959	[ba:d]
5	1	1	1	4	3	362	230	12	14	64.845284	7
4	1	1	1	5	0	1	270	372	33	-1	
5	1	1	1	5	1	1	270	88	29	93.874176	birth’
5	1	1	1	5	2	263	272	10	31	44.251526	[
5	1	1	1	5	3	279	272	64	31	31.416840	ba:0)
5	1	1	1	5	4	360	284	13	15	79.317612	n
4	1	1	1	6	0	1	324	370	34	-1	
5	1	1	1	6	1	1	324	148	34	63.779491	birthday’
5	1	1	1	6	2	263	326	11	31	39.000847	[
5	1	1	1	6	3	281	327	90	26	39.000847	'ba:Ode
4	1	1	1	7	0	1	379	365	33	-1	
5	1	1	1	7	1	1	379	60	29	60.066525	bit"
5	1	1	1	7	2	263	381	64	31	60.204044	[bit]
5	1	1	1	7	3	343	393	23	16	54.132172	n.
3	1	1	2	0	0	1	433	373	85	-1	
4	1	1	2	1	0	265	433	109	29	-1	
5	1	1	2	1	1	265	433	25	28	38.019833	AE
5	1	1	2	1	2	300	433	25	28	13.659592	ik
4	1	1	2	2	0	1	486	373	32	-1	
5	1	1	2	2	1	1	486	67	28	70.844711	bite’
5	1	1	2	2	2	263	487	80	31	77.842201	Chait]
5	1	1	2	2	3	360	501	14	13	80.934616	v
3	1	1	3	0	0	264	539	110	28	-1	
4	1	1	3	1	0	264	539	110	28	-1	
5	1	1	3	1	1	264	539	89	28	33.662319	WETEn,
5	1	1	3	1	2	366	544	8	18	31.930428	0
3	1	1	4	0	0	1	591	373	85	-1	
4	1	1	4	1	0	263	591	111	30	-1	
5	1	1	4	1	1	263	591	111	30	48.119808	WH
4	1	1	4	2	0	1	639	373	44	-1	
5	1	1	4	2	1	1	639	97	44	67.826759	bitter’
5	1	1	4	2	2	263	645	88	31	32.171059	['bita]
5	1	1	4	2	3	365	660	9	12	57.035248	«
3	1	1	5	0	0	1	698	373	139	-1	
4	1	1	5	1	0	264	698	110	29	-1	
5	1	1	5	1	1	264	698	24	29	12.350187	|
5	1	1	5	1	2	296	693	27	44	60.471245	ike
5	1	1	5	1	3	337	693	15	44	14.142456	Be
4	1	1	5	2	0	2	750	361	33	-1	
5	1	1	5	2	1	2	750	124	28	69.873352	bizarre’
5	1	1	5	2	2	263	752	100	31	57.894814	[br'za:
