level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	11	49	348	2749	-1	
3	1	1	1	0	0	11	49	348	2749	-1	
4	1	1	1	1	0	14	49	345	33	-1	
5	1	1	1	1	1	14	49	117	27	96.426582	soluble
5	1	1	1	1	2	280	49	79	33	27.368107	['svlj
4	1	1	1	2	0	14	105	345	31	-1	
5	1	1	1	2	1	14	106	157	27	95.929680	sometime
5	1	1	1	2	2	279	105	80	31	12.217999	['sam
4	1	1	1	3	0	280	159	62	29	-1	
5	1	1	1	3	1	280	159	28	29	20.690464	Ai
5	1	1	1	3	2	315	159	27	28	69.007446	AY
4	1	1	1	4	0	15	210	343	40	-1	
5	1	1	1	4	1	15	210	178	40	96.521378	sophomore
5	1	1	1	4	2	279	214	79	30	74.094574	['spfa
4	1	1	1	5	0	15	269	344	31	-1	
5	1	1	1	5	1	15	278	68	18	96.602776	sore
5	1	1	1	5	2	278	269	61	31	80.506363	[sor]
5	1	1	1	5	3	354	285	5	11	89.125763	«
4	1	1	1	6	0	15	325	344	31	-1	
5	1	1	1	6	1	15	334	114	18	96.381737	sorrow
5	1	1	1	6	2	279	325	80	31	70.920532	['spra
4	1	1	1	7	0	16	381	343	32	-1	
5	1	1	1	7	1	16	389	75	24	96.888786	soup
5	1	1	1	7	2	279	381	80	31	77.643356	[su:p_
4	1	1	1	8	0	277	431	82	31	-1	
5	1	1	1	8	1	277	431	8	31	35.271370	[
5	1	1	1	8	2	299	427	20	46	0.000000	##
5	1	1	1	8	3	329	431	30	31	0.000000	Je
4	1	1	1	9	0	16	489	343	31	-1	
5	1	1	1	9	1	16	498	72	18	96.434601	sour
5	1	1	1	9	2	280	489	10	31	18.279266	[
5	1	1	1	9	3	294	489	65	31	18.279266	save,
4	1	1	1	10	0	277	540	80	30	-1	
5	1	1	1	10	1	277	540	46	30	31.300020	(#4
5	1	1	1	10	2	330	540	27	30	84.316490	Ja
4	1	1	1	11	0	17	597	342	31	-1	
5	1	1	1	11	1	17	598	165	26	96.459633	southwest
5	1	1	1	11	2	280	597	10	31	74.314285	[
5	1	1	1	11	3	298	601	61	23	52.344040	isavl
4	1	1	1	12	0	17	652	342	33	-1	
5	1	1	1	12	1	17	653	90	32	96.893730	spade
5	1	1	1	12	2	280	652	10	31	89.783081	[
5	1	1	1	12	3	295	652	64	32	1.422291	spec
4	1	1	1	13	0	17	708	339	32	-1	
5	1	1	1	13	1	17	708	121	32	95.947235	sparkle
5	1	1	1	13	2	280	708	76	32	69.148064	['spa:
4	1	1	1	14	0	280	761	79	29	-1	
5	1	1	1	14	1	280	761	28	29	66.807495	FE
5	1	1	1	14	2	318	779	6	8	7.936621	9
5	1	1	1	14	3	333	761	26	29	18.144627	HE
4	1	1	1	15	0	17	812	342	40	-1	
5	1	1	1	15	1	17	812	88	40	96.149590	spear
5	1	1	1	15	2	280	816	79	32	44.442657	[spra_
4	1	1	1	16	0	17	871	342	33	-1	
5	1	1	1	16	1	17	871	210	33	91.443634	specification
5	1	1	1	16	2	248	867	18	41	10.390272	—_
5	1	1	1	16	3	272	867	11	41	34.827354	[
5	1	1	1	16	4	280	871	79	32	41.303246	\spes
4	1	1	1	17	0	17	923	342	40	-1	
5	1	1	1	17	1	17	923	148	40	95.841202	specimen
5	1	1	1	17	2	280	927	79	32	43.929283	['spes
4	1	1	1	18	0	16	978	341	40	-1	
5	1	1	1	18	1	16	978	189	40	96.427147	spectacular
5	1	1	1	18	2	280	982	10	31	68.648483	[
5	1	1	1	18	3	296	982	61	32	77.889877	spek
4	1	1	1	19	0	281	1035	78	30	-1	
5	1	1	1	19	1	281	1036	27	29	28.813324	OE
5	1	1	1	19	2	316	1035	43	30	41.785957	a)
4	1	1	1	20	0	17	1090	340	33	-1	
5	1	1	1	20	1	17	1090	81	33	95.969368	spicy
5	1	1	1	20	2	280	1091	77	32	72.110374	['spat
4	1	1	1	21	0	17	1146	339	32	-1	
5	1	1	1	21	1	17	1146	100	32	96.518059	spider
5	1	1	1	21	2	280	1146	76	32	8.447542	['spar
4	1	1	1	22	0	17	1201	342	32	-1	
5	1	1	1	22	1	17	1201	84	32	96.501839	spine
5	1	1	1	22	2	280	1201	10	31	85.152756	[
5	1	1	1	22	3	295	1201	64	32	0.000000	spar
4	1	1	1	23	0	17	1256	339	33	-1	
5	1	1	1	23	1	17	1257	92	31	96.695061	spiral
5	1	1	1	23	2	280	1256	76	33	34.701057	['spar
4	1	1	1	24	0	280	1310	78	29	-1	
5	1	1	1	24	1	280	1310	78	29	76.373802	EF;
4	1	1	1	25	0	17	1365	339	32	-1	
5	1	1	1	25	1	17	1365	60	31	96.959717	spit
5	1	1	1	25	2	279	1365	77	32	87.397705	[spit
5	1	1	1	25	3	348	1361	11	40	46.397099	]
4	1	1	1	26	0	280	1414	67	38	-1	
5	1	1	1	26	1	280	1414	31	38	25.048393	we
5	1	1	1	26	2	325	1430	22	15	54.431290	n,
4	1	1	1	27	0	17	1469	341	40	-1	
5	1	1	1	27	1	17	1469	111	40	96.663788	sponge
5	1	1	1	27	2	280	1473	78	32	75.517883	[span
4	1	1	1	28	0	277	1524	82	31	-1	
5	1	1	1	28	1	277	1524	64	31	17.213058	CF]
5	1	1	1	28	2	357	1538	2	3	33.319592	|
4	1	1	1	29	0	280	1578	59	28	-1	
5	1	1	1	29	1	280	1578	25	28	48.850731	Jy
5	1	1	1	29	2	314	1579	25	27	55.752579	HE
4	1	1	1	30	0	17	1630	342	40	-1	
5	1	1	1	30	1	17	1630	92	40	96.631439	spoon
5	1	1	1	30	2	280	1634	79	32	63.999390	[spu:r
4	1	1	1	31	0	17	1689	342	32	-1	
5	1	1	1	31	1	17	1689	135	32	96.416756	sprinkle
5	1	1	1	31	2	280	1690	79	31	33.929512	['spri
4	1	1	1	32	0	17	1744	342	33	-1	
5	1	1	1	32	1	17	1747	104	29	96.379433	sprout
5	1	1	1	32	2	280	1744	79	33	46.488575	[sprat
4	1	1	1	33	0	17	1795	342	41	-1	
5	1	1	1	33	1	17	1795	127	41	96.602783	squirrel
5	1	1	1	33	2	280	1800	79	31	0.000000	C'skw
4	1	1	1	34	0	276	1851	83	31	-1	
5	1	1	1	34	1	276	1851	46	31	36.788231	(#4
5	1	1	1	34	2	329	1851	30	30	72.885178	Je
4	1	1	1	35	0	17	1908	339	31	-1	
5	1	1	1	35	1	17	1908	67	26	96.986862	stab
5	1	1	1	35	2	279	1908	9	31	54.288849	[
5	1	1	1	35	3	294	1908	62	31	54.288849	steeb
4	1	1	1	36	0	17	1963	339	31	-1	
5	1	1	1	36	1	17	1964	86	26	96.365219	stack
5	1	1	1	36	2	279	1963	77	31	57.761093	[steek
4	1	1	1	37	0	16	2019	343	34	-1	
5	1	1	1	37	1	16	2021	121	29	96.080383	stagger
5	1	1	1	37	2	279	2019	7	31	30.183163	[
5	1	1	1	37	3	297	2019	62	34	30.207319	'steeg
4	1	1	1	38	0	16	2070	343	41	-1	
5	1	1	1	38	1	16	2070	143	41	96.331436	stagnant
5	1	1	1	38	2	279	2074	10	30	16.162806	|
5	1	1	1	38	3	297	2074	62	34	73.183144	'steeg
4	1	1	1	39	0	280	2127	79	28	-1	
5	1	1	1	39	1	280	2127	79	28	15.912371	FEE
5	1	1	1	39	2	347	2123	12	43	68.149193	4
4	1	1	1	40	0	16	2181	343	31	-1	
5	1	1	1	40	1	16	2181	145	26	96.646072	staircase
5	1	1	1	40	2	278	2182	81	30	28.970028	['stea!
4	1	1	1	41	0	15	2236	344	31	-1	
5	1	1	1	41	1	15	2236	142	31	96.245941	stairway
5	1	1	1	41	2	278	2236	81	31	65.973961	['stea
4	1	1	1	42	0	15	2291	344	31	-1	
5	1	1	1	42	1	15	2291	77	26	96.932388	stale
5	1	1	1	42	2	277	2291	82	31	0.000000	[ster].
4	1	1	1	43	0	15	2346	344	31	-1	
5	1	1	1	43	1	15	2346	81	26	96.872231	stalk
5	1	1	1	43	2	277	2346	82	31	61.629318	[stark
4	1	1	1	44	0	275	2398	84	28	-1	
5	1	1	1	44	1	275	2398	27	28	18.063011	Re
5	1	1	1	44	2	321	2402	38	22	52.889534	OD:
4	1	1	1	45	0	14	2454	345	31	-1	
5	1	1	1	45	1	14	2456	99	29	95.962082	stamp
5	1	1	1	45	2	277	2454	9	30	87.840134	[
5	1	1	1	45	3	293	2454	66	30	45.977856	steer
4	1	1	1	46	0	278	2506	80	29	-1	
5	1	1	1	46	1	278	2506	28	29	43.159363	AB
5	1	1	1	46	2	316	2506	27	29	24.278641	BE
4	1	1	1	47	0	311	2561	41	19	-1	
5	1	1	1	47	1	275	2561	77	22	5.783453	o(~
4	1	1	1	48	0	274	2610	75	26	-1	
5	1	1	1	48	1	274	2620	26	13	95.901016	as)
5	1	1	1	48	2	322	2610	27	26	65.414940	Wt
4	1	1	1	49	0	11	2665	348	31	-1	
5	1	1	1	49	1	11	2665	98	31	95.997139	staple
5	1	1	1	49	2	277	2665	82	31	34.616810	['stery
4	1	1	1	50	0	276	2717	74	29	-1	
5	1	1	1	50	1	276	2717	74	29	0.000000	$7,.U
4	1	1	1	51	0	284	2770	75	28	-1	
5	1	1	1	51	1	284	2770	18	28	47.854462	5
5	1	1	1	51	2	310	2770	49	28	0.000000	#3
