level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	65	58	294	2815	-1	
3	1	1	1	0	0	65	58	294	135	-1	
4	1	1	1	1	0	65	58	294	32	-1	
5	1	1	1	1	1	65	58	215	30	51.333145	conservative’
5	1	1	1	1	2	331	59	28	31	51.333145	[k
4	1	1	1	2	0	332	111	25	28	-1	
5	1	1	1	2	1	332	111	25	28	40.326881	tR
4	1	1	1	3	0	331	164	28	29	-1	
5	1	1	1	3	1	331	164	28	29	41.874191	$8
3	1	1	2	0	0	66	219	293	82	-1	
4	1	1	2	1	0	66	219	293	31	-1	
5	1	1	2	1	1	66	221	138	27	96.771996	consider
5	1	1	2	1	2	332	219	27	31	44.660931	Ck
4	1	1	2	2	0	334	272	25	29	-1	
5	1	1	2	2	1	334	272	25	29	60.250664	Ay
3	1	1	3	0	0	67	324	292	402	-1	
4	1	1	3	1	0	67	324	292	33	-1	
5	1	1	3	1	1	67	324	213	30	65.602234	considerable’
5	1	1	3	1	2	332	327	27	30	47.114635	[|
4	1	1	3	2	0	332	379	27	28	-1	
5	1	1	3	2	1	332	379	27	28	90.256989	@
4	1	1	3	3	0	67	432	292	32	-1	
5	1	1	3	3	1	67	432	197	29	70.206230	considerate
5	1	1	3	3	2	332	433	27	31	23.003735	[|
4	1	1	3	4	0	67	485	292	33	-1	
5	1	1	3	4	1	67	485	243	31	82.186516	consideration”
5	1	1	3	4	2	333	488	26	30	76.432526	[}
4	1	1	3	5	0	334	591	25	28	-1	
5	1	1	3	5	1	334	591	25	28	34.706146	Ea)
4	1	1	3	6	0	68	643	291	42	-1	
5	1	1	3	6	1	68	643	123	42	37.355770	consist’
5	1	1	3	6	2	335	648	24	29	0.000000	[}
4	1	1	3	7	0	335	698	22	28	-1	
5	1	1	3	7	1	335	698	22	28	58.193253	HH
3	1	1	4	0	0	68	753	291	80	-1	
4	1	1	4	1	0	68	753	291	31	-1	
5	1	1	4	1	1	68	753	176	28	87.949760	consistent’
5	1	1	4	1	2	334	754	25	30	0.000000	C
4	1	1	4	2	0	333	805	26	28	-1	
5	1	1	4	2	1	333	805	26	28	59.854767	oy
3	1	1	5	0	0	69	856	290	84	-1	
4	1	1	5	1	0	69	856	290	42	-1	
5	1	1	5	1	1	69	856	195	42	92.629295	consolidate’
5	1	1	5	1	2	334	860	25	31	6.893730	[h
4	1	1	5	2	0	336	911	23	29	-1	
5	1	1	5	2	1	336	911	23	29	50.222374	a
3	1	1	6	0	0	69	966	290	33	-1	
4	1	1	6	1	0	69	966	290	33	-1	
5	1	1	6	1	1	69	966	208	33	55.147480	conspicuous’
5	1	1	6	1	2	334	967	25	30	20.992352	[|
3	1	1	7	0	0	70	1015	289	44	-1	
4	1	1	7	1	0	70	1015	289	44	-1	
5	1	1	7	1	1	70	1015	183	44	41.939640	conspiracy’
5	1	1	7	1	2	334	1022	25	30	48.518562	0
3	1	1	8	0	0	70	1072	289	84	-1	
4	1	1	8	1	0	70	1072	286	43	-1	
5	1	1	8	1	1	70	1072	149	43	70.647453	constant’
5	1	1	8	1	2	334	1077	22	30	0.000000	k
4	1	1	8	2	0	335	1129	24	27	-1	
5	1	1	8	2	1	335	1129	24	27	47.118195	its
3	1	1	9	0	0	70	1178	289	85	-1	
4	1	1	9	1	0	70	1178	289	42	-1	
5	1	1	9	1	1	70	1178	194	42	0.000000	constituent’
5	1	1	9	1	2	335	1183	24	30	0.000000	[)
4	1	1	9	2	0	337	1237	22	26	-1	
5	1	1	9	2	1	337	1237	22	26	43.846031	Re
3	1	1	10	0	0	70	1288	289	82	-1	
4	1	1	10	1	0	70	1288	286	32	-1	
5	1	1	10	1	1	70	1288	184	29	37.104614	constitute”
5	1	1	10	1	2	335	1290	21	30	12.300272	‘é
4	1	1	10	2	0	335	1343	24	27	-1	
5	1	1	10	2	1	335	1343	24	27	95.763176	it
3	1	1	11	0	0	71	1395	288	81	-1	
4	1	1	11	1	0	71	1395	285	31	-1	
5	1	1	11	1	1	71	1395	208	28	22.547379	constitution’
5	1	1	11	1	2	335	1396	21	30	22.547379	[,
4	1	1	11	2	0	336	1448	23	28	-1	
5	1	1	11	2	1	336	1448	23	28	56.109886	i
3	1	1	12	0	0	71	1502	288	31	-1	
4	1	1	12	1	0	71	1502	288	31	-1	
5	1	1	12	1	1	71	1502	164	27	87.831963	constrain’
5	1	1	12	1	2	336	1503	23	30	32.448502	C1
3	1	1	13	0	0	71	1551	288	87	-1	
4	1	1	13	1	0	71	1551	288	44	-1	
5	1	1	13	1	1	71	1551	163	44	91.559883	construct’
5	1	1	13	1	2	336	1557	23	30	0.000000	e
4	1	1	13	2	0	337	1608	22	30	-1	
5	1	1	13	2	1	337	1608	22	30	76.984726	if
3	1	1	14	0	0	71	1662	288	32	-1	
4	1	1	14	1	0	71	1662	288	32	-1	
5	1	1	14	1	1	71	1662	226	29	66.444893	construction”
5	1	1	14	1	2	336	1664	23	30	21.498795	[|
3	1	1	15	0	0	71	1766	288	41	-1	
4	1	1	15	1	0	71	1766	288	41	-1	
5	1	1	15	1	1	71	1766	128	41	62.924171	consult’
5	1	1	15	1	2	336	1770	23	31	0.000000	{}
3	1	1	16	0	0	71	1819	288	44	-1	
