level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	368	2892	-1	
2	1	1	0	0	0	43	38	325	2759	-1	
3	1	1	1	0	0	43	38	325	2759	-1	
4	1	1	1	1	0	43	38	319	42	-1	
5	1	1	1	1	1	43	38	123	42	83.933876	prevail’
5	1	1	1	1	2	308	44	54	32	60.846123	[pri
4	1	1	1	2	0	308	101	60	28	-1	
5	1	1	1	2	1	308	101	60	28	56.047245	agai
4	1	1	1	3	0	43	148	325	41	-1	
5	1	1	1	3	1	43	148	163	41	80.364792	prevalent’
5	1	1	1	3	2	309	153	59	32	58.718052	['pr
4	1	1	1	4	0	43	207	319	34	-1	
5	1	1	1	4	1	43	207	140	34	78.289612	prevent’
5	1	1	1	4	2	309	209	53	32	78.795052	[pri
4	1	1	1	5	0	43	262	325	35	-1	
5	1	1	1	5	1	43	262	147	35	65.401085	previous’
5	1	1	1	5	2	309	265	59	32	75.995872	['pr
4	1	1	1	6	0	43	318	325	34	-1	
5	1	1	1	6	1	43	318	79	34	73.953491	prey
5	1	1	1	6	2	309	320	59	32	84.224792	[pre
4	1	1	1	7	0	309	372	59	29	-1	
5	1	1	1	7	1	309	372	59	29	47.947960	Hin
4	1	1	1	8	0	43	429	325	32	-1	
5	1	1	1	8	1	43	429	81	32	96.523125	price
5	1	1	1	8	2	309	429	59	32	89.013542	[pra
4	1	1	1	9	0	43	482	325	35	-1	
5	1	1	1	9	1	43	482	91	35	96.232315	pride’
5	1	1	1	9	2	309	485	59	32	83.480667	[pra
4	1	1	1	10	0	44	539	324	34	-1	
5	1	1	1	10	1	44	539	100	34	84.688530	priest’
5	1	1	1	10	2	309	541	7	30	74.040634	[
5	1	1	1	10	3	326	546	42	26	84.088249	pri
4	1	1	1	11	0	44	594	324	35	-1	
5	1	1	1	11	1	44	594	151	35	62.446236	primary”
5	1	1	1	11	2	309	597	59	32	57.345802	['pr
4	1	1	1	12	0	308	649	60	30	-1	
5	1	1	1	12	1	308	649	60	30	67.604584	OW
4	1	1	1	13	0	44	704	324	33	-1	
5	1	1	1	13	1	44	704	101	33	84.328957	prime’
5	1	1	1	13	2	309	705	59	32	73.634583	[pra
4	1	1	1	14	0	310	758	58	29	-1	
5	1	1	1	14	1	310	758	26	29	46.535690	fy
5	1	1	1	14	2	353	758	15	29	14.535789	G
4	1	1	1	15	0	308	811	60	30	-1	
5	1	1	1	15	1	308	811	60	30	23.771454	qi
4	1	1	1	16	0	44	860	324	42	-1	
5	1	1	1	16	1	44	860	159	42	93.955795	primitive’
5	1	1	1	16	2	308	866	60	32	23.621315	['pr
4	1	1	1	17	0	310	919	58	29	-1	
5	1	1	1	17	1	310	919	58	29	48.569225	he
4	1	1	1	18	0	44	973	322	33	-1	
5	1	1	1	18	1	44	973	156	33	87.275902	principal’
5	1	1	1	18	2	309	974	57	32	11.317644	['pr
4	1	1	1	19	0	307	1026	61	31	-1	
