level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	74	57	285	2812	-1	
3	1	1	1	0	0	74	57	285	2812	-1	
4	1	1	1	1	0	74	57	277	30	-1	
5	1	1	1	1	1	74	58	145	27	95.888298	coalition
5	1	1	1	1	2	341	57	10	30	69.143814	[
4	1	1	1	2	0	75	112	276	28	-1	
5	1	1	1	2	1	75	122	105	18	96.738792	coarse
5	1	1	1	2	2	341	112	10	24	88.015686	[
4	1	1	1	3	0	76	167	276	31	-1	
5	1	1	1	3	1	76	169	73	26	96.569046	cock
5	1	1	1	3	2	341	167	11	31	83.802795	[
4	1	1	1	4	0	343	229	3	13	-1	
5	1	1	1	4	1	343	229	3	13	90.120529	(
4	1	1	1	5	0	77	276	269	29	-1	
5	1	1	1	5	1	77	277	137	26	96.305153	cohesive
5	1	1	1	5	2	342	276	4	29	74.244125	[
4	1	1	1	6	0	77	328	268	40	-1	
5	1	1	1	6	1	77	328	57	40	96.150711	coil
5	1	1	1	6	2	342	331	3	30	84.755814	[
4	1	1	1	7	0	77	386	275	30	-1	
5	1	1	1	7	1	77	387	68	27	96.955467	coin
5	1	1	1	7	2	343	386	9	30	89.794479	[
4	1	1	1	8	0	342	440	11	29	-1	
5	1	1	1	8	1	342	440	11	29	76.346855	[
4	1	1	1	9	0	78	494	274	27	-1	
5	1	1	1	9	1	78	495	74	26	96.595253	coke
5	1	1	1	9	2	343	494	9	25	92.717438	[
4	1	1	1	10	0	343	548	10	15	-1	
5	1	1	1	10	1	343	548	10	15	9.104948	§
4	1	1	1	11	0	79	601	273	31	-1	
5	1	1	1	11	1	79	602	108	27	96.756462	collide
5	1	1	1	11	2	342	601	10	31	92.364227	[
4	1	1	1	12	0	79	656	269	30	-1	
5	1	1	1	12	1	79	657	139	26	96.818237	collision
5	1	1	1	12	2	344	656	4	30	80.275665	[
4	1	1	1	13	0	79	712	275	29	-1	
5	1	1	1	13	1	79	712	115	27	96.463242	colonel
5	1	1	1	13	2	344	712	10	29	15.817204	E
4	1	1	1	14	0	80	768	268	29	-1	
5	1	1	1	14	1	80	770	96	24	96.183861	comet
5	1	1	1	14	2	344	768	4	29	46.175690	[
4	1	1	1	15	0	80	825	268	27	-1	
5	1	1	1	15	1	80	825	231	24	93.852921	commemorate
5	1	1	1	15	2	345	837	3	15	78.759583	|
4	1	1	1	16	0	80	877	274	30	-1	
5	1	1	1	16	1	80	886	169	18	95.574905	commence
5	1	1	1	16	2	345	877	9	30	87.704002	[
4	1	1	1	17	0	81	933	267	32	-1	
5	1	1	1	17	1	81	933	221	32	71.396606	commonplace
