level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	368	2892	-1	
2	1	1	0	0	0	0	48	368	2752	-1	
3	1	1	1	0	0	0	48	367	300	-1	
4	1	1	1	1	0	0	48	366	31	-1	
5	1	1	1	1	1	0	54	4	19	39.034100	|
5	1	1	1	1	2	51	48	136	27	96.242867	infrared
5	1	1	1	1	3	316	49	50	30	50.263191	Lun
4	1	1	1	2	0	52	99	313	42	-1	
5	1	1	1	2	1	52	99	110	42	95.946472	inhibit
5	1	1	1	2	2	316	104	49	30	58.720009	[in'
4	1	1	1	3	0	52	158	315	31	-1	
5	1	1	1	3	1	52	158	102	27	96.486305	inland
5	1	1	1	3	2	316	158	51	31	0.000000	[lin
4	1	1	1	4	0	52	213	315	31	-1	
5	1	1	1	4	1	52	213	73	26	96.489120	inlet
5	1	1	1	4	2	316	213	51	31	29.420105	[tin
4	1	1	1	5	0	51	267	313	31	-1	
5	1	1	1	5	1	51	267	96	27	95.566780	insert
5	1	1	1	5	2	316	267	48	31	33.899712	fin!
4	1	1	1	6	0	316	320	44	28	-1	
5	1	1	1	6	1	316	320	44	28	43.487335	@¢
3	1	1	2	0	0	51	374	317	80	-1	
4	1	1	2	1	0	51	374	315	32	-1	
5	1	1	2	1	1	51	374	183	32	96.197731	inspiration
5	1	1	2	1	2	316	374	50	30	38.631214	[un
4	1	1	2	2	0	315	425	53	29	-1	
5	1	1	2	2	1	315	425	53	29	16.502495	Or:
3	1	1	3	0	0	51	476	317	140	-1	
4	1	1	3	1	0	51	476	314	39	-1	
5	1	1	3	1	1	51	476	104	39	96.148201	install
5	1	1	3	1	2	316	480	49	31	52.542793	fin!
4	1	1	3	2	0	51	534	317	31	-1	
5	1	1	3	2	1	51	534	192	27	95.672371	installation
5	1	1	3	2	2	316	534	52	31	53.632957	Cun
4	1	1	3	3	0	317	586	44	30	-1	
5	1	1	3	3	1	317	586	44	30	1.685715	aN
3	1	1	4	0	0	0	641	368	81	-1	
4	1	1	4	1	0	0	641	367	39	-1	
5	1	1	4	1	1	0	660	2	20	11.870279	|
