level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	359	2892	-1	
2	1	1	0	0	0	18	59	341	2738	-1	
3	1	1	1	0	0	18	59	341	141	-1	
4	1	1	1	1	0	282	59	77	29	-1	
5	1	1	1	1	1	282	61	26	26	45.016788	IE
5	1	1	1	1	2	314	59	45	29	45.016788	BEE
4	1	1	1	2	0	18	114	338	31	-1	
5	1	1	1	2	1	18	123	95	19	96.649712	ounce
5	1	1	1	2	2	281	114	75	31	52.243469	[auns
4	1	1	1	3	0	19	169	340	31	-1	
5	1	1	1	3	1	19	170	146	26	96.608292	outbreak
5	1	1	1	3	2	280	169	11	31	29.098644	[
5	1	1	1	3	3	299	169	60	27	29.098644	'autt
3	1	1	2	0	0	19	221	340	470	-1	
4	1	1	2	1	0	281	221	78	30	-1	
5	1	1	2	1	1	281	221	78	30	24.715223	(Riis
4	1	1	2	2	0	19	273	340	41	-1	
5	1	1	2	2	1	19	273	128	41	96.561546	outdoor
5	1	1	2	2	2	280	276	79	31	48.105186	[iaut'
4	1	1	2	3	0	20	327	339	42	-1	
5	1	1	2	3	1	20	327	94	42	96.882713	outfit
5	1	1	2	3	2	280	331	79	31	0.000000	[‘avt,
4	1	1	2	4	0	20	386	339	32	-1	
5	1	1	2	4	1	20	387	107	31	96.800346	outing
5	1	1	2	4	2	281	386	78	31	24.884214	['avtr
4	1	1	2	5	0	21	441	337	31	-1	
5	1	1	2	5	1	21	442	149	26	96.233437	outskirts
5	1	1	2	5	2	281	441	77	31	49.909531	['avts
4	1	1	2	6	0	21	496	338	31	-1	
5	1	1	2	6	1	21	497	65	26	96.373177	oval
5	1	1	2	6	2	281	496	78	31	56.282673	['ouv:
4	1	1	2	7	0	22	551	336	31	-1	
5	1	1	2	7	1	22	560	72	18	95.211784	oven
5	1	1	2	7	2	282	551	76	31	5.008068	['avn
4	1	1	2	8	0	22	606	337	30	-1	
5	1	1	2	8	1	22	609	137	24	96.353073	overcoat
5	1	1	2	8	2	282	606	77	30	22.493744	['auvi
4	1	1	2	9	0	22	657	337	40	-1	
5	1	1	2	9	1	22	657	141	40	96.172028	overflow
5	1	1	2	9	2	282	661	9	30	43.318092	[
5	1	1	2	9	3	300	661	59	30	43.318092	'auv:
3	1	1	3	0	0	22	713	337	85	-1	
4	1	1	3	1	0	281	713	77	29	-1	
5	1	1	3	1	1	281	726	22	14	53.884262	VU
5	1	1	3	1	2	315	713	43	29	0.000000	M}
4	1	1	3	2	0	22	764	337	40	-1	
5	1	1	3	2	1	22	764	140	40	96.339989	overhaul
5	1	1	3	2	2	282	768	11	30	69.828590	[
5	1	1	3	2	3	300	778	59	16	0.000000	\ouvs
3	1	1	4	0	0	23	820	336	141	-1	
4	1	1	4	1	0	277	820	82	34	-1	
5	1	1	4	1	1	277	829	26	25	49.710079	Vv.
